,base_case
CH3CHCHO <=> CH3CHCO + H,0.0
C3H3 + O <=> C2H + CH2O,0.0
C3H3 + HO2 => C2H3 + CO + OH,0.0
C3H3 + HCO <=> C3H4-A + CO,0.0
C3H3 + HCO <=> C3H4-P + CO,0.0
C2H + C2H5 <=> C3H3 + CH3,0.0
C3H3 + O2 <=> CH2CO + HCO,0.0
C3H3 + H <=> C3H2 + H2,0.0
C3H3 + OH <=> C3H2 + H2O,0.0
C3H3 + OH <=> C2H2 + CH2O,0.0
C3H3 + OH <=> C2H3 + HCO,0.0
C3H3 + OH <=> C2H4 + CO,0.0
2 C3H3 <=> C6H5 + H,0.0
2 C3H3 <=> C6H6,0.0
2 C3H3 <=> FULVENE,0.0
C3H3 + C3H5-A => FULVENE + 2 H,0.0
C3H3 + C3H4-A <=> C6H6 + H,0.0
CH3CHCO + OH <=> C2H5 + CO2,0.0
CH3CHCO + OH <=> CO + SC2H4OH,0.0
CH3CHCO + H <=> C2H5 + CO,0.0
CH3CHCO + O <=> CH3CHO + CO,0.0
CH3COCH3 <=> CH3 + CH3CO,0.0
CH3COCH2 + H <=> CH3COCH3,0.0
CH3COCH3 + OH <=> CH3COCH2 + H2O,0.0
CH3COCH3 + H <=> CH3COCH2 + H2,0.0
CH3COCH3 + O <=> CH3COCH2 + OH,0.0
CH3 + CH3COCH3 <=> CH3COCH2 + CH4,0.0
CH3COCH3 + CH3O <=> CH3COCH2 + CH3OH,0.0
CH3COCH3 + O2 <=> CH3COCH2 + HO2,0.0
CH3COCH3 + HO2 <=> CH3COCH2 + H2O2,0.0
CH3COCH3 + CH3O2 <=> CH3COCH2 + CH3O2H,0.0
C2H3 + HCO <=> C2H3CHO,0.0
NC4H10 (+M) <=> 2 C2H5 (+M),0.0
NC4H10 (+M) <=> CH3 + NC3H7 (+M),0.0
NC4H10 <=> H + PC4H9,0.0
NC4H10 <=> H + SC4H9,0.0
H + NC4H10 <=> H2 + PC4H9,0.0
H + NC4H10 <=> H2 + SC4H9,0.0
NC4H10 + OH <=> H2O + PC4H9,0.0
NC4H10 + OH <=> H2O + SC4H9,0.0
NC3H7 + O2 <=> C3H6 + HO2,0.0
O2 + PC4H9 <=> C4H8-1 + HO2,0.0
O2 + SC4H9 <=> C4H8-1 + HO2,0.0
O2 + SC4H9 <=> C4H8-2 + HO2,0.0
IC4H10 (+M) <=> CH3 + IC3H7 (+M),0.0
IC4H10 <=> H + TC4H9,0.0
IC4H10 <=> H + IC4H9,0.0
CH3 + IC4H10 <=> CH4 + IC4H9,0.0
H + IC4H10 <=> H2 + IC4H9,0.0
IC4H10 + OH <=> H2O + IC4H9,0.0
C2H5 + IC4H10 <=> C2H6 + IC4H9,0.0
HO2 + IC4H10 <=> H2O2 + IC4H9,0.0
IC4H10 + O <=> IC4H9 + OH,0.0
CH3O + IC4H10 <=> CH3OH + IC4H9,0.0
IC4H10 + O2 <=> HO2 + IC4H9,0.0
CH3O2 + IC4H10 <=> CH3O2H + IC4H9,0.0
C2H5O2 + IC4H10 <=> C2H5O2H + IC4H9,0.0
H + IC4H10 <=> H2 + TC4H9,0.0
CH3 + IC4H10 <=> CH4 + TC4H9,0.0
IC4H10 + OH <=> H2O + TC4H9,0.0
C2H5 + IC4H10 <=> C2H6 + TC4H9,0.0
HO2 + IC4H10 <=> H2O2 + TC4H9,0.0
IC4H10 + O <=> OH + TC4H9,0.0
CH3O + IC4H10 <=> CH3OH + TC4H9,0.0
IC4H10 + O2 <=> HO2 + TC4H9,0.0
CH3O2 + IC4H10 <=> CH3O2H + TC4H9,0.0
C2H5O2 + IC4H10 <=> C2H5O2H + TC4H9,0.0
IC4H10 + IC4H9 <=> IC4H10 + TC4H9,0.0
IC4H9 <=> TC4H9,0.0
IC4H9 <=> C3H6 + CH3,0.0
IC4H8 <=> C3H5-T + CH3,0.0
IC4H8 <=> H + IC4H7,0.0
IC4H8 + OH <=> H2O + IC4H7,0.0
IC4H8 + O2 <=> HO2 + IC4H7,0.0
IC4H8 + O <=> IC4H7 + OH,0.0
HO2 + IC4H8 <=> H2O2 + IC4H7,0.0
CH3O + IC4H8 <=> CH3OH + IC4H7,0.0
C3H5-A + IC4H8 <=> C3H6 + IC4H7,0.0
C3H5-S + IC4H8 <=> C3H6 + IC4H7,0.0
C3H5-T + IC4H8 <=> C3H6 + IC4H7,0.0
CH3O2 + IC4H8 <=> CH3O2H + IC4H7,0.0
C3H4-A + CH3 <=> IC4H7,0.0
HO2 + IC4H7 <=> IC4H7O + OH,0.0
IC4H7O <=> C3H5-T + CH2O,0.0
IC4H7O <=> C3H6 + HCO,0.0
C3H5-T + CH2O <=> C3H6 + HCO,0.0
CH3O2 + IC4H7 <=> CH3O + IC4H7O,0.0
H + IC4H8 <=> IC4H9,0.0
H + IC4H8 <=> IC4H9,0.0
H + IC4H8 <=> TC4H9,0.0
H + IC4H8 <=> TC4H9,0.0
H + IC4H8 <=> C3H6 + CH3,0.0
H + IC4H8 <=> C3H6 + CH3,0.0
IC4H8 + OH <=> CH3 + CH3COCH3,0.0
C3H5-A + CH3 (+M) <=> C4H8-1 (+M),0.0
C2H3 + C2H5 (+M) <=> C4H8-1 (+M),0.0
C4H71-4 + H (+M) <=> C4H8-1 (+M),0.0
C4H71-3 + H <=> C4H8-1,0.0
C4H71-3 + H (+M) <=> C4H8-2 (+M),0.0
C3H5-S + CH3 (+M) <=> C4H8-2 (+M),0.0
C4H8-2 <=> C3H5-A + CH3,0.0
C4H8-2 <=> C4H71-3 + H,0.0
C4H8-1 + OH <=> C4H71-3 + H2O,0.0
C4H8-1 + OH <=> C4H71-4 + H2O,0.0
C4H8-2 + OH <=> C4H71-3 + H2O,0.0
C4H8-1 + HO2 <=> C4H71-3 + H2O2,0.0
C4H8-2 + HO2 <=> C4H71-3 + H2O2,0.0
C4H8-1 + HO2 <=> C4H71-4 + H2O2,0.0
C4H8-2 + H <=> C4H71-3 + H2,0.0
C4H8-1 + O <=> C4H71-3 + OH,0.0
C4H8-2 + O <=> C4H71-3 + OH,0.0
C4H8-1 + O <=> C4H71-4 + OH,0.0
C4H8-1 + O2 <=> C4H71-3 + HO2,0.0
C4H8-2 + O2 <=> C4H71-3 + HO2,0.0
C4H8-1 + O2 <=> C4H71-4 + HO2,0.0
C4H8-2 + CH3 <=> C4H71-3 + CH4,0.0
C4H8-1 + CH3O2 <=> C4H71-3 + CH3O2H,0.0
C4H8-1 + CH3O2 <=> C4H71-4 + CH3O2H,0.0
C4H8-1 + CH3O <=> C4H71-3 + CH3OH,0.0
C4H8-1 + CH3O <=> C4H71-4 + CH3OH,0.0
C4H8-2 + CH3O <=> C4H71-3 + CH3OH,0.0
C2H5O2 + C4H8-1 <=> C2H5O2H + C4H71-3,0.0
C2H5 + C4H71-3 <=> C2H4 + C4H8-1,0.0
C4H71-3 + CH3O <=> C4H8-1 + CH2O,0.0
C4H71-3 <=> C4H6 + H,0.0
C4H71-4 <=> C2H3 + C2H4,0.0
C4H71-4 <=> C4H6 + H,0.0
C4H71-3 <=> C4H71-4,0.0
C4H71-3 + HO2 <=> C4H71-O + OH,0.0
C3H5-S + CH2O <=> C3H6 + HCO,0.0
C4H71-3 + CH3O2 <=> C4H71-O + CH3O,0.0
C2H5O2 + C4H71-3 <=> C2H5O + C4H71-O,0.0
C4H71-O <=> C2H3CHO + CH3,0.0
C4H71-3 + O <=> C2H3CHO + CH3,0.0
C4H8-1 + H <=> C2H4 + C2H5,0.0
C4H8-1 + H <=> C2H4 + C2H5,0.0
C4H8-1 + H <=> C3H6 + CH3,0.0
C4H8-1 + H <=> C3H6 + CH3,0.0
C4H8-1 + H <=> PC4H9,0.0
C4H8-1 + H <=> PC4H9,0.0
C4H8-1 + H <=> SC4H9,0.0
C4H8-1 + H <=> SC4H9,0.0
C4H8-2 + H <=> C2H4 + C2H5,0.0
C4H8-2 + H <=> C3H6 + CH3,0.0
C4H8-2 + H <=> PC4H9,0.0
C4H8-2 + H <=> SC4H9,0.0
C4H8-1 + H <=> C4H8-2 + H,0.0
C4H8-1 + H <=> C4H8-2 + H,0.0
SC4H9 <=> PC4H9,0.0
PC4H9 <=> C2H4 + C2H5,0.0
PC4H9 <=> C3H6 + CH3,0.0
SC4H9 <=> C2H4 + C2H5,0.0
SC4H9 <=> C3H6 + CH3,0.0
C4H8-1 + O <=> HCO + NC3H7,0.0
C4H8-1 + O => C2H5 + CH2CO + H,0.0
C4H8-2 + O => C2H5 + CH3 + CO,0.0
C4H8-2 + O => C2H5 + CH2CO + H,0.0
C4H8-1 <=> C4H8-2,0.0
C4H8-1 <=> C4H6 + H2,0.0
C4H8-2 <=> C4H6 + H2,0.0
C4H6 <=> C4H4 + H2,0.0
C4H6 + H <=> C2H3 + C2H4,0.0
C4H6 + H <=> C3H4-P + CH3,0.0
C4H6 + H <=> C3H4-A + CH3,0.0
C4H6 + O <=> C2H2 + C2H4O1-2,0.0
C4H6 + OH <=> C2H3CHO + CH3,0.0
C4H6 + OH <=> C3H5-A + CH2O,0.0
C2H2 + C2H3 <=> C4H4 + H,0.0
2 C2H3 <=> C4H6,0.0
C3H3 + CH2 <=> C4H4 + H,0.0
C4H4 + O <=> C3H3 + HCO,0.0
C4H4 + OH <=> C3H3 + CH2O,0.0
C3H3 + HCCO <=> C4H4 + CO,0.0
C2H + C2H2 <=> C4H2 + H,0.0
C4H2 + OH <=> C3H3 + CO,0.0
C6H5 + H (+M) <=> C6H6 (+M),0.0
FULVENE <=> C6H6,0.0
FULVENE <=> C6H5 + H,0.0
C6H6 + H <=> FULVENE + H,0.0
C6H6 + H => C6H5 + H2,0.0
C6H5 + H2 => C6H6 + H,0.0
C6H6 + OH <=> C6H5 + H2O,0.0
C6H6 + O2 <=> C6H5 + HO2,0.0
C6H6 + O <=> C6H5 + OH,0.0
C6H6 + HO2 <=> C6H5 + H2O2,0.0
C6H6 + HCO <=> C6H5 + CH2O,0.0
FULVENE + H => C6H5 + H2,0.0
FULVENE + OH => C6H5 + H2O,0.0
FULVENE + O => C6H5 + OH,0.0
FULVENE + O2 => C6H5 + HO2,0.0
FULVENE + HO2 => C6H5 + H2O2,0.0
FULVENE + HCO => C6H5 + CH2O,0.0
CH3 + FULVENE => C6H5 + CH4,0.0
C6H5 + HCO <=> C6H6 + CO,0.0
C6H5 => C2H2 + C4H2 + H,0.0
C4H6 => C4H5 + H,0.0
C4H6 <=> C4H5 + H,0.0
C4H5 + HO2 <=> C4H6 + O2,0.0
C4H6 + O <=> C4H5 + OH,0.0
C4H6 + OH <=> C4H5 + H2O,0.0
C4H5 + H2O2 <=> C4H6 + HO2,0.0
C2H3 + C4H6 <=> C2H4 + C4H5,0.0
C3H3 + C4H6 <=> C3H4-A + C4H5,0.0
C3H5-A + C4H6 <=> C3H6 + C4H5,0.0
C2H2 + C2H3 <=> C4H5,0.0
2 C2H3 <=> C4H5 + H,0.0
C4H4 + H <=> C4H5,0.0
C4H4 + H <=> C4H5,0.0
C4H5 + H <=> C4H4 + H2,0.0
C4H5 + OH <=> C4H4 + H2O,0.0
C4H5 + HCO <=> C4H6 + CO,0.0
C4H5 + HO2 => C2H3 + CH2CO + OH,0.0
C4H5 + O2 <=> C2H3CHO + HCO,0.0
C4H5 + O2 => C2H3CHO + CO + H,0.0
C2H2 + C4H5 <=> FULVENE + H,0.0
C2H2 + C4H5 <=> C6H6 + H,0.0
C2H2 + C4H4 <=> C6H6,0.0
C4H6 + O <=> C3H4-A + CH2O,0.0
C4H6 + O <=> C2H3 + CH2CHO,0.0
C2H3 + C4H5 <=> C6H6 + H2,0.0
C2H + C4H5 <=> 2 C3H3,0.0
C4H3 + H <=> C4H4,0.0
C4H4 + H <=> C4H3 + H2,0.0
C4H4 + OH <=> C4H3 + H2O,0.0
C4H4 + CH3 <=> C4H3 + CH4,0.0
C2H + C2H2 (+M) <=> C4H3 (+M),0.0
C4H2 + H <=> C4H3,0.0
C4H3 + H <=> C4H2 + H2,0.0
C4H3 + OH <=> C4H2 + H2O,0.0
C2H3 + C4H3 <=> 2 C3H3,0.0
C3H3 + CH <=> C4H3 + H,0.0
C4H3 + O2 <=> CH2CO + HCCO,0.0
C4H3 + CH2 <=> C2H + C3H4-A,0.0
CH3CHO <=> CH2CO + H2,0.0
C3H4-A + O2 => CH2CO + CH2O,0.0
C2H2 + O => CH2CO,0.0
CH2CO + O => 2 HCO,0.0
CH2CO + O => CH2O + CO,0.0
CH2CO + OH => CH3 + CO2,0.0
CH2CO + O2 => CH2O + CO2,0.0
CH2CO + O2 => CO + HCO + OH,0.0
C4H3 + O <=> C2H + CH2CO,0.0
C4H5 + O2 => C2H2 + CH2CO + OH,0.0
C4H5 + OH => C2H4 + CH2CO,0.0
CH3CO + OH => CH2CO + H2O,0.0
CH2CHO + OH => CH2CO + H2O,0.0
CH2CO + HO2 => CH2O + CO + OH,0.0
CH2CHO + O2 => CH2CO + HO2,0.0
2 CH2CO <=> CH3CO + HCCO,0.0
2 CH2CO <=> C3H4-A + CO2,0.0
2 CH2CO => C2H4 + 2 CO,0.0
CH2CO => H + HCCO,0.0
CH2 + CH2CO <=> C2H4 + CO,0.0
CH2 + CH2CO <=> CH3 + HCCO,0.0
CH2CO + CH3 <=> C3H4-A + OH,0.0
CH2CO + CH3 <=> C3H4-P + OH,0.0
HCCO + OH <=> CO + H + HCO,0.0
HCCO + O2 <=> CO2 + HCO,0.0
CH2 + HCCO <=> C2H3 + CO,0.0
2 HCCO => C2H2 + 2 CO,0.0
C2H3 + HCCO <=> C3H4-P + CO,0.0
C3H5-A + HCCO <=> C4H6 + CO,0.0
C2H2 + O2 <=> HCCO + OH,0.0
C4H2 + OH <=> C2H2 + HCCO,0.0
C2H + O2 <=> HCCO + O,0.0
C3H2 + O2 <=> HCCO + HCO,0.0
C3H3 + OH <=> C2H3CHO,0.0
C3H4-P + OH => C2H3CHO + H,0.0
C2H3CHO + OH => CH3CHO + HCO,0.0
C2H3CHO + OH => C2H4 + CO2 + H,0.0
C2H3CHO + HO2 => CH2CO + CH2O + OH,0.0
C2H4 + HCO => 0.2 C2H3CHO + 0.8 C2H5 + 0.8 CO + 0.2 H,0.0
C3H6 + HCO => C2H3CHO + CH3,0.0
C4H6 + O2 => C2H3CHO + CH2O,0.0
C5H6 + O2 => C2H3CHO + CH2CO,0.0
C2H3CHO + H => C2H4 + HCO,0.0
C3H6O => CH2CHO + CH3,0.0
C3H6O => C2H4 + CH2O,0.0
C3H6 + O => C3H6O,0.0
C3H5-A + OH => 0.5 C2H4 + 0.5 C3H6O + 0.5 CH2O,0.0
C3H5-S + OH => 0.5 C2H4 + 0.5 C3H6O + 0.5 CH2O,0.0
HO2 + IC4H7 => 0.2 C3H6O + CH2O + 0.8 CH3COCH3,0.0
O + OH + M <=> HO2 + M,0.0
C2H + O2 <=> CH + CO2,0.0
CH + OH <=> C + H2O,0.0
C2H5 + O2 => CH2O + CH3O,0.0
C2H5 + O2 => CH2O + CH3 + O,0.0
C2H5 + O => 0.3 C2H4 + 0.35 CH2O + 0.35 CH3 + 0.35 CH3CHO + 0.35 H + 0.3 OH,0.0
C2H5 + HO2 => CH2O + CH3 + OH,0.0
C2H4 + O => CH3CHO,0.0
C2H5OH <=> H + SC2H4OH,0.0
O2 + PC2H4OH => 2 CH2O + OH,0.0
CH3COCH3 + H <=> CH3 + CH3CHO,0.0
CH3COCH2 <=> CH2CO + CH3,0.0
CH3COCH2 + O2 => CH2CO + CH2O + OH,0.0
CH3COCH2 + HO2 => CH2O + CH3CO + OH,0.0
CH2OHCHO <=> CH2OH + HCO,0.0
CH2OHCHO <=> 2 CH2O,0.0
CH2OHCHO <=> CH2CO + H2O,0.0
C2H3CHO + OH => CH3 + CHOCHO,0.0
CHOCHO <=> 2 HCO,0.0
HCOOH <=> CO + H2O,0.0
HCOOH <=> CO2 + H2,0.0
CH3OCHO <=> CH3OH + CO,0.0
CH3OCHO <=> CH4 + CO2,0.0
CH3OCHO <=> 2 CH2O,0.0
CH3OCHO => CH3 + CO2 + H,0.0
CH3OCO + H <=> CH3OCHO,0.0
CH3O + HCO <=> CH3OCHO,0.0
CH3OCHO + H => CH2O + H2 + HCO,0.0
CH3OCHO + H => CH3OCO + H2,0.0
CH3OCO <=> CH3 + CO2,0.0
CH3OCO <=> CH3O + CO,0.0
CH3O2 + H <=> CH3O2H,0.0
CH3O2 <=> CH2O + OH,0.0
CH3O2 + OH => CH3O + HO2,0.0
CH3O2 + HO2 => CH2O + H2O + O2,0.0
CH3O + CH3O2 => CH2O + CH3O2H,0.0
C3H5-A + CH3O2 => C4H8-1 + O2,0.0
C3H5-A + CH3O2 => C2H3 + CH2O + CH3O,0.0
CH3O + CH3O2H => CH2O + CH3OH + OH,0.0
CH2O + CH3O2 => CH2O + CO + H2 + OH,0.0
CH3O2 + CO => CH3O + CO2,0.0
C2H5 + HO2 <=> C2H5O2H,0.0
C2H4O2H + O2 <=> O2C2H4O2H,0.0
O2C2H4O2H => HO2CH2CHO + OH,0.0
HO2CH2CHO => CH2O + HCO + OH,0.0
C2H5O2 + CH3 => CH2O + CH3O + CH3,0.0
C2H5O2 + CH3O2 => CH2O + CH3 + CH3O + O2,0.0
2 C2H5O2 => 2 CH2O + 2 CH3 + O2,0.0
C2H5O2 + CO => CH2O + CH3 + CO2,0.0
CH2O + CH3 <=> CH3CHO + H,0.0
CH2 + HCO <=> CH3 + CO,0.0
CH2 + O <=> CO + H2,0.0
CH2 + OH <=> CH2O + H,0.0
CH2 + CO2 <=> CH2O + CO,0.0
CH2(S) + O <=> CO + 2 H,0.0
C3H2 + OH <=> C2H2 + HCO,0.0
CH + CH3 <=> C2H3 + H,0.0
C + CH3 <=> C2H2 + H,0.0
CH2(S) + CH4 <=> 2 CH3,0.0
2 C2H2 <=> C2H + C2H3,0.0
C2H2 + C2H6 <=> C2H3 + C2H5,0.0
2 CH3 => C2H4 + H2,0.0
2 CH2 => C2H2 + 2 H,0.0
CH + CH2 <=> C2H2 + H,0.0
C + CH2 <=> C2H + H,0.0
C2H2 + CH <=> C3H2 + H,0.0
C2H3 + C3H6 => C4H6 + CH3,0.0
C2H5 + IC3H7 => C2H4 + C3H8,0.0
CH3 + IC3H7 => C3H6 + CH4,0.0
C2H5 + C4H71-3 => C2H6 + C4H6,0.0
C2H2 + C3H4-A <=> C2H + C3H5-A,0.0
C2H2 + C3H6 <=> C2H3 + C3H5-A,0.0
C2H3 + IC4H7 => C2H2 + IC4H8,0.0
2 C3H3 => C2H2 + C4H4,0.0
2 C4H71-3 <=> C4H6 + C4H8-2,0.0
C4H71-3 + IC4H7 <=> C4H6 + IC4H8,0.0
C2H3 + C4H71-3 <=> C2H4 + C4H6,0.0
C4H5 <=> C2H + C2H4,0.0
C3H3 + CH3 <=> C4H6,0.0
C3H3 <=> C3H2 + H,0.0
IC3H7 <=> NC3H7,0.0
C4H6 + CH3 => C2H4 + C3H5-A,0.0
C2H2 + C2H5 => C4H71-4,0.0
C2H5 + C3H6 <=> C2H4 + NC3H7,0.0
C2H5 + C3H6 <=> C4H8-1 + CH3,0.0
C2H5 + C4H6 => C2H4 + C4H71-3,0.0
C2H4 + IC3H7 <=> C2H5 + C3H6,0.0
C3H6 + IC3H7 <=> C3H6 + NC3H7,0.0
C2H4 + C3H5-S => C4H6 + CH3,0.0
C2H4 + C4H71-3 => 0.15 C2H5 + 0.85 C3H5-A + 0.85 C3H6 + 0.15 C4H6,0.0
C2H4 + C4H71-4 => 0.8 C2H5 + 0.1 C3H5-A + 0.1 C3H5-S + 0.2 C3H6 + 0.8 C4H6,0.0
C3H6 + C4H71-4 => C4H6 + NC3H7,0.0
2 C4H6 <=> C4H5 + C4H71-3,0.0
2 C3H6 <=> C3H5-A + NC3H7,0.0
2 C3H6 <=> C3H5-A + IC3H7,0.0
C2H6 <=> C2H4 + H2,0.0
C3H6 <=> C3H4-A + H2,0.0
C3H6 <=> C3H4-P + H2,0.0
C3H8 <=> C3H6 + H2,0.0
C4H4 <=> C4H2 + H2,0.0
C2H2 + C2H4 <=> C4H6,0.0
2 C2H4 <=> C4H8-1,0.0
2 C2H2 <=> C4H4,0.0
2 C2H2 <=> C4H2 + H2,0.0
2 C3H6 <=> C2H4 + C4H8-2,0.0
2 C3H2 <=> C2H2 + C4H2,0.0
C2H4 + C4H2 => C6H6,0.0
C3H3 + H <=> C3H4-A,0.0
C3H3 + H <=> C3H4-P,0.0
C4H5 + H <=> C2H2 + C2H4,0.0
C2H + C2H3 <=> C4H4,0.0
C2H2 + C4H4 <=> C2H + C4H5,0.0
C2H2 + C4H4 <=> C2H3 + C4H3,0.0
2 C4H4 <=> C4H3 + C4H5,0.0
C3H3 + CH2(S) <=> C4H4 + H,0.0
C3H2 + CH3 <=> C4H4 + H,0.0
C3H3 + C4H71-3 => C3H6 + C4H4,0.0
C3H3 + IC4H7 => C3H6 + C4H4,0.0
2 C2H2 <=> C4H3 + H,0.0
C3H2 + CH <=> C4H2 + H,0.0
C3H3 + CH <=> C4H2 + 2 H,0.0
C2H2 + C4H2 <=> C2H + C4H3,0.0
C2H + C3H4-P => C4H2 + CH3,0.0
2 C3H4-A => C2H4 + C4H4,0.0
2 C3H4-P => C2H4 + C4H4,0.0
2 C4H4 => C2H2 + C6H6,0.0
C4H3 + CH2 <=> C2H + C3H4-P,0.0
C4H2 + O <=> C3H2 + CO,0.0
C4H2 + OH => C3H2 + HCO,0.0
C4H4 + O => 0.5 C3H4-A + 0.5 C3H4-P + CO,0.0
C4H4 + OH => C3H5-A + CO,0.0
C4H5 + O2 => 0.4 C2H3 + 0.3 C3H4-A + 0.3 C3H4-P + 0.4 CH2O + CO + 0.6 OH,0.0
C4H3 + OH => 0.5 C3H4-A + 0.5 C3H4-P + CO,0.0
CH3CO + H <=> CH3CHO,0.0
C3H4-P + O2 => CH3CO + HCO,0.0
CH3CHO + O2 <=> CH2CHO + HO2,0.0
CH3CHO + H <=> CH3CO + H2,0.0
C2H5CHO (+M) <=> C2H5 + HCO (+M),0.0
C2H5CHO (+M) <=> CH2CHO + CH3 (+M),0.0
C2H5CHO => C2H5 + CO + H,0.0
C2H5CHO <=> C2H6 + CO,0.0
C2H5CHO + OH => H2O + RALD3,0.0
C2H5CHO + HO2 => H2O2 + RALD3,0.0
RALD3 => 0.75 C2H3CHO + 0.25 C2H4 + 0.75 H + 0.25 HCO,0.0
O2 + RALD3 => C2H3CHO + HO2,0.0
C2H5CHO + C2H5O => C2H5 + C2H5OH + CO,0.0
C2H5CHO + H => C2H5 + CO + H2,0.0
C2H5CHO + OH => C2H5 + CO + H2O,0.0
C2H5CHO + HO2 => C2H5 + CO + H2O2,0.0
C2H5CHO + CH3 => C2H5 + CH4 + CO,0.0
CH3OH + H => CH3 + H2O,0.0
C3H6 + O => C2H3CHO + 2 H,0.0
C4H6 + O => C3H6 + CO,0.0
CH2O + O => CO2 + 2 H,0.0
CH3CHO + O => CH3 + CO2 + H,0.0
CH2O + OH => CO2 + H + H2,0.0
CH3CHO + OH => CH3 + CO2 + H2,0.0
C4H8-1 + OH => 0.5 C2H5 + 0.5 CH2O + 0.5 CH3CHO + 0.5 NC3H7,0.0
C4H8-2 + OH => 0.5 C2H5 + 0.5 C2H5CHO + 0.5 CH3 + 0.5 CH3CHO,0.0
C2H2 + HO2 => CH2O + HCO,0.0
C4H6 + HCO => C4H71-3 + CO,0.0
CH2O + HCO <=> CH3 + CO2,0.0
CH3CHO + HCO => C2H5 + CO2,0.0
C2H3 + CH2O => C2H2 + 0.5 CH2OH + 0.5 CH3O,0.0
CH3O + CO <=> CH3 + CO2,0.0
C2H2 + O2 => CH2O + CO,0.0
C2H4 + O2 => 2 CH2O,0.0
C2H2 + O2 => 2 HCO,0.0
C2H4 + O2 => CH3O + HCO,0.0
C4H6 + O2 => C2H2 + C2H4 + O2,0.0
C3H5-S + O2 <=> C3H4-P + HO2,0.0
C3H5-S + O2 <=> O + RALD3,0.0
C4H71-3 + O2 => C4H6 + HO2,0.0
C4H71-4 + O2 => C4H6 + HO2,0.0
CH2CHO + O2 => CH2O + CO + OH,0.0
IC4H7 + O2 => C3H4-A + CH3 + O2,0.0
CH3 + O + M => CH3O + M,0.0
C2H3 + O => CH2CHO,0.0
NC3H7 + O => C2H5 + CH2O,0.0
C3H5-A + O => C2H3 + CH2O,0.0
C4H71-3 + O => 0.5 C3H5-S + 0.5 C4H6 + 0.5 CH2O + 0.5 OH,0.0
IC4H7 + O => C3H5-T + CH2O,0.0
CH2CHO + O => CH2O + HCO,0.0
C2H + OH => 0.7 C2H2 + 0.3 CH2CO + 0.7 O,0.0
C2H3 + OH => CH3CHO,0.0
IC4H7 + OH => C3H6 + CH2O,0.0
C4H71-3 + OH => C2H4 + CH3CHO,0.0
C4H71-3 + OH => 0.5 C2H4 + 0.25 C2H6 + 0.5 C3H6 + CO + 0.75 H2,0.0
C2H3 + HO2 => CH2CHO + OH,0.0
HO2 + IC4H7 => C3H5-T + CH2O + OH,0.0
HCO + HO2 <=> CO + H2O2,0.0
CH3O + OH => CH2O + H2O,0.0
CH3O + HCO <=> 2 CH2O,0.0
CH3O + HCO => CH3OH + CO,0.0
CH2OH + CH3 => CH2O + CH4,0.0
CH2CHO + H => CH3CHO,0.0
CH2CHO + OH => CH2OH + HCO,0.0
CH2CHO <=> CH3CO,0.0
C2H2 + OH => CH2CHO,0.0
C3H6 + O => C2H5CHO,0.0
C4H8-1 + O2 <=> C2H5CHO + CH2O,0.0
C4H8-2 + O2 <=> 2 CH3CHO,0.0
C4H6 + O2 => C2H5 + CO + HCO,0.0
C2H5CHO + H => C2H5 + CH2O,0.0
C4H6 + OH => 0.4 C2H3 + 0.05 C2H4 + 0.55 C3H5-S + 0.05 CH2CHO + 0.55 CH2O + 0.4 CH3CHO,0.0
C2H3CHO + OH => C2H3 + CO + H2O,0.0
C4H4 + O2 <=> C4H3 + HO2,0.0
C5H5 + H <=> C5H6,0.0
C4H3 + CH3 => C5H6,0.0
C2H2 + C3H4-A <=> C5H6,0.0
C2H2 + C3H4-P <=> C5H6,0.0
C2H4 + C3H3 <=> C5H6 + H,0.0
C5H6 + H => C2H2 + C3H5-A,0.0
C5H6 + OH => C4H6 + HCO,0.0
C5H6 + OH => C2H2 + C2H4 + HCO,0.0
C5H6 + OH => C2H2 + CH2CO + CH3,0.0
C5H6 + O2 => C3H6 + 2 CO,0.0
C5H6 + O2 => C3H5-A + CO + HCO,0.0
C5H6 + O => C4H6 + CO,0.0
C5H6 + O => C3H4-A + CH2CO,0.0
C5H6 + O => C3H4-P + CH2CO,0.0
C5H5 + HO2 => C4H5 + CO + OH,0.0
C5H5 + HO2 => C2H + C2H4 + CO + OH,0.0
C5H5 + HO2 => C4H4 + HCO + OH,0.0
C5H5 + OH => C2H2 + C2H4 + CO,0.0
C5H5 + OH => C3H3 + CH2CO + H,0.0
C5H5 + OH => C4H6 + CO,0.0
C5H5 + O => C4H5 + CO,0.0
C5H5 + O => C3H4-A + HCCO,0.0
C5H5 + O => C3H4-P + HCCO,0.0
C5H6 + H => C5H5 + H2,0.0
C5H5 + H2 => C5H6 + H,0.0
C5H6 + CH3 => C5H5 + CH4,0.0
C5H5 + CH4 => C5H6 + CH3,0.0
C5H6 + OH => C5H5 + H2O,0.0
C5H5 => C2H2 + C3H3,0.0
C4H2 + CH3 => C5H5,0.0
C5H5 + C5H6 => C4H5 + C6H6,0.0
C5H5 + CH3 => C2H3 + C4H5,0.0
C5H5 + CH3 => C2H2 + C4H6,0.0
C5H5 + CH3 => C2H4 + C4H4,0.0
C2H3 + C3H4-A => C5H6 + H,0.0
C2H3 + C3H4-P => C5H6 + H,0.0
C2H4 + C4H71-3 => C5H6 + CH3 + H2,0.0
