,phi,grid,T_in,T,P,vel,blend,fuel,oxidizer,strain_t1,strain_t2,N2,AR,HE,H,O2,OH,O,H2,H2O,HO2,H2O2,CO,CO2,HCO,CH3,CH4,CH2O,T-CH2,S-CH2,C2H4,CH3O,C2H5,C2H6,CH,C2H2,C2H4OOH,OC2H3OOH,C2H3,CH2CHO,C2H4O,HCCO,CH2CO,C2H,CH2OH,CH3OH,CH3CHO,CH3CO,C2H5OH,CH2CH2OH,CH3CHOH,CH3CH2O,C3H4,C3H3,C3H5,C3H6,C3H8,I-C3H7,N-C3H7,C3H6OOH,OC3H5OOH,C4H10,PC4H9,SC4H9,C4H8,SC4H9O2,C4H8OOH1-3,NC4KET13,CHCHO,NO,N2O,NO2,NH3,HNO,N,N2H,NH2,NH,H2NO
0,0.749025806,856,297.9956357,531.0143264,101118.0709,0.200524206,0.4,"NH3: 0.628420113243972, CH4: 0.371579886756029","O2: 0.21, N2: 0.79",19.070324985100456,20.0524206,0.7251612174118841,2.948391352942807e-14,2.722966023768099e-14,4.950392483648102e-10,0.043039203880740194,1.0632200800055542e-05,5.246171670286142e-09,4.130774209318853e-06,0.17922885736652766,2.849920935917067e-09,4.317986604891311e-06,6.288886488896757e-06,0.04712310368743184,6.814428773317553e-16,4.1452288360335357e-16,1.2039304922011557e-13,1.9598687141336787e-14,3.0158789475746207e-16,1.14128403014639e-15,-4.75201612697356e-15,2.9109814959768767e-16,6.320016290605407e-16,1.6160153434845835e-16,1.1040986350769504e-15,-1.4352769994088938e-16,4.004829405334669e-16,-4.067335965883238e-15,6.438121164939289e-16,3.9586856951128207e-17,9.727913108442926e-07,3.862566596582537e-16,2.536210986491337e-16,9.79178269701044e-16,9.33380995852665e-16,9.417172884422461e-14,-3.4925411476985245e-16,2.923023793285191e-16,1.2050612633467154e-16,-1.0625401877884991e-15,4.620261278637227e-16,1.3392765700050138e-16,3.6664288783685845e-15,1.6944843099462165e-16,7.784011364927163e-16,2.973779373224795e-15,1.9066086672985654e-16,2.5451671944530904e-16,8.068635298873549e-16,-3.9723554241356386e-16,-1.7322821342507932e-16,9.534856294766325e-17,8.523893234462756e-16,1.0468947274792175e-15,-1.5359701363028753e-15,5.31649522845338e-17,1.0998580353897508e-15,-4.228593843910774e-16,6.567751674838761e-16,0.005356051227192147,3.39449757394989e-07,6.487335162201379e-05,2.0595344390252498e-14,2.393914558678615e-09,7.000609527108524e-16,1.145627681632883e-15,3.5901526077160307e-16,7.207932457619586e-16,6.062022051609943e-14
0,0.799425766,841,297.8767397,549.8542689,101118.0709,0.236118485,0.4,"NH3: 0.628223980139151, CH4: 0.371776019860849","O2: 0.21, N2: 0.79",23.298961203880026,23.611848499999997,0.7215907042238239,1.6207592190459686e-14,1.8641614175735834e-14,1.9699668882206302e-09,0.03308202092518828,1.4706297778767989e-05,1.1842991683454366e-08,8.600518115260943e-06,0.18940696691193518,5.519246505745335e-09,5.297698839149656e-06,1.26910159595035e-05,0.04987134758051769,3.810737737080937e-15,1.2983354658774177e-14,1.2405975526037176e-13,7.400278337948301e-14,6.800332197227511e-15,-3.345416581984513e-15,-2.381789236870161e-14,9.117226346003969e-15,4.439291214546878e-15,8.824058125616911e-15,-2.971822736472397e-15,1.1686612182287568e-14,3.5449220391709187e-15,4.1542518212441813e-14,2.738331224877217e-15,8.855023388463724e-15,9.474855394714219e-07,5.631134523454814e-15,8.731598027858311e-15,-1.7125147188788423e-15,-6.680323075413297e-16,1.171935496748701e-13,1.3270327286178216e-14,5.326182385298133e-15,8.84484588523578e-15,2.3593726745078177e-15,4.662603645231872e-15,7.673684329960623e-15,9.498425453169406e-15,8.896321366968856e-15,8.958319101600607e-15,9.85851590549361e-15,8.826306355363009e-15,7.206425266064149e-15,1.1633771408104385e-15,1.4733210217684236e-14,1.6165103436478434e-14,8.922279492663577e-15,4.0302564464991877e-16,-2.0503101443622308e-15,-1.4741912318431991e-15,2.0836773132726267e-14,-2.289462567205665e-15,3.370782195944239e-14,2.319878813052003e-15,0.005938001896893302,1.696138560506411e-07,6.851964147198793e-05,7.371117203877259e-14,6.857039439640368e-09,1.0538270932090897e-15,-3.2788333329067346e-15,5.473446302722727e-15,9.029640834504822e-16,1.2500148851356562e-13
0,0.849112157,843,297.8741691,567.9462993,101118.0709,0.273551173,0.4,"NH3: 0.628263415432456, CH4: 0.371736584567544","O2: 0.21, N2: 0.79",27.97293591032144,27.355117299999996,0.7182380251942286,-7.099899711004395e-14,-6.869446814424416e-14,8.697216105635265e-09,0.023374469826102785,1.9748441195173756e-05,2.596749977045581e-08,1.9477055266014628e-05,0.1993960820498304,1.1324195832527045e-08,6.401557587132605e-06,2.701648264139623e-05,0.05256009610083212,3.515145177243554e-15,-6.992940098053175e-15,1.1484671943517082e-13,3.113688503870096e-14,-6.9431220974464465e-15,-9.907006068065893e-15,-1.648911672605072e-15,-8.028159633605729e-15,-7.834283229710023e-15,-7.656377497860593e-15,-9.765896543539162e-15,-6.110919052537355e-15,-8.763298236041486e-15,-7.947193326750856e-15,-8.24623185079554e-15,-8.340034812672078e-15,9.605264545668448e-07,-8.063271309622332e-15,-7.744404072808985e-15,-9.383304212536095e-15,-8.881621376389227e-15,1.279722637757004e-13,-7.810046583306856e-15,-8.118619260399074e-15,-7.824858100579288e-15,-6.291342938650036e-15,-8.092854569982289e-15,-8.053657779810712e-15,-8.307903622754456e-15,-7.922306368980115e-15,-7.97462220355571e-15,-6.60728449074596e-15,-7.694193909407508e-15,-8.286095797953232e-15,-8.604259242833968e-15,-7.96391156244711e-15,-6.498210613171824e-15,-7.906347007618258e-15,-8.580599557176226e-15,-9.34481532684993e-15,-6.288331761018035e-15,-6.026176541930158e-15,-9.32355463007214e-15,-7.68434591444855e-16,-8.32000253408913e-15,0.006292255963679309,1.7310888336077308e-07,6.522604778318239e-05,2.537478887364133e-13,2.1656312582420072e-08,-8.72286001632448e-15,-9.748547608681921e-15,-8.033916837083546e-15,-8.74062190940967e-15,2.3998270935163604e-13
0,0.89960907,868,297.8802921,581.7130393,101118.0709,0.306328655,0.4,"NH3: 0.628078625570844, CH4: 0.371921374429156","O2: 0.21, N2: 0.79",32.07155107374001,30.6328655,0.7149799227469783,-2.580642107282591e-14,-2.529381890864045e-14,5.0531079671574525e-08,0.013711722467355067,2.5204598957915463e-05,5.0846264160350115e-08,5.239005814504465e-05,0.20942582500337226,2.6540336645592488e-08,7.543615147917483e-06,6.470162916209742e-05,0.055290160210192535,2.804361506263486e-13,2.0677796581931448e-15,1.7535890188263154e-13,2.548897857569928e-14,4.724213486585696e-15,1.1492196746857616e-14,-1.2454677403250513e-14,5.549854017960335e-15,5.126677339213544e-15,3.620574376648099e-15,1.121157821220486e-14,-2.0464282183979465e-15,9.838437640041438e-15,-2.6146531513666558e-18,7.610748203382146e-15,4.3559276257025116e-15,1.0065327626859854e-06,6.4289962704844095e-15,3.4531270807633818e-15,1.0560226028268016e-14,9.19064575381019e-15,2.0331619465818177e-13,3.406485066314204e-16,8.435657198419979e-15,3.782213406314101e-15,1.4831433179267764e-15,6.972988569220284e-15,6.982123038751053e-15,6.3059270052197664e-15,4.5901821839658795e-15,4.771472193828784e-15,6.215649691443164e-15,3.677526671695063e-15,5.181523613037995e-15,6.808240260919083e-15,3.041309128316404e-15,-2.487369404151199e-15,3.878502686090444e-15,8.053658164037826e-15,1.0043439868386109e-14,8.164004661698788e-15,-1.7557187274105448e-15,9.830399360861225e-15,-9.581561315699542e-15,7.953799127464738e-15,0.006391209176185744,2.2610016350341863e-07,4.986665061458312e-05,1.4961992794365566e-12,9.3290213998175e-08,9.397716402203796e-15,1.2639390644873669e-14,8.100530008480816e-15,9.426292514885402e-15,7.148701632218943e-13
0,0.949345778,843,297.7402849,594.118017,101118.0709,0.330349042,0.4,"NH3: 0.628080590710153, CH4: 0.371919409289847","O2: 0.21, N2: 0.79",35.214013534916376,33.0349042,0.7118234015684027,1.7234049803567534e-14,1.6221305761648058e-14,8.144320080771428e-07,0.00441669665475029,2.2325488630631983e-05,5.160948451395128e-08,0.0002461331973615742,0.21923778844936992,1.0065006860602301e-07,5.189620329230093e-06,0.0002426676156113839,0.05780574256040129,4.947640336969167e-11,1.4273067421819563e-14,7.249185680135251e-13,6.035322052832497e-13,2.3977120069004958e-15,-2.5910022526939553e-15,2.2161774258984742e-14,2.975446454927982e-15,2.120230123077159e-15,2.693897954847727e-15,-2.6210210480104746e-15,8.778915787569637e-15,-2.4806178613116304e-15,2.4729092114537558e-15,-6.44349330999087e-16,1.0403473258118084e-15,1.0887561448535858e-06,8.173886625932375e-16,1.7605238801219573e-15,-2.5863671245693253e-15,-3.4058366905552734e-16,5.614407450757512e-13,2.420582512048411e-15,-1.854936815118093e-15,1.3929416623198417e-15,2.4680214462432077e-15,6.055288964560813e-16,-5.822188389472522e-16,5.488644352183252e-15,3.0513642216913682e-15,2.0680339856340464e-15,1.0589821214734852e-14,1.5839743615599202e-15,1.079882632203164e-15,1.3420571889336033e-15,3.098657894783364e-16,2.5165291597947846e-15,1.1483827765330808e-15,4.938814654233813e-16,-1.80309966149579e-15,-7.506249097336622e-16,7.739055721151131e-16,-2.0269424361668216e-15,6.035507040589884e-15,-7.29269488180289e-18,0.006179023688934261,7.945023250732338e-07,1.6744669871777257e-05,2.777358616541147e-11,1.4364515711382797e-06,-2.1534171044683814e-15,3.0146949167884807e-14,1.3062057600451956e-14,1.8171170368927932e-15,5.432180863492212e-12
0,0.999168612,839,297.4582808,600.3005094,100981.4159,0.342758508,0.4,"NH3: 0.628098976903648, CH4: 0.371901023096352","O2: 0.21, N2: 0.79",36.84308820345359,34.2758508,0.7073692186629249,-4.253100686805014e-14,-4.400575369524761e-14,1.7664398483672708e-06,0.0001484305721050466,1.1555060286612416e-07,1.0952343987702873e-10,0.0036781842216779626,0.22310585116364054,8.435678861836574e-09,1.572158928472751e-08,0.003329374330439817,0.05682898546544065,1.4639076299551019e-08,5.3383413011212395e-14,3.21720326280226e-12,6.009577654837588e-10,-9.205604481386255e-16,2.0310675783646177e-15,-2.537798686249403e-15,1.0690185832597959e-13,-1.3142798480810282e-15,2.4954637933448407e-15,1.9800189539575365e-15,-2.583267369260966e-15,1.920152652267004e-15,-7.723449647925722e-16,1.0680848631103045e-15,-3.396813603464183e-16,1.2052181357871769e-06,-2.842213724031911e-16,-3.727582119393389e-17,1.8734908756686896e-15,1.426088395679395e-13,2.3542072362343483e-13,3.132247964778496e-16,1.4963469475620973e-15,-5.136143028702626e-16,-7.02902841065708e-16,-2.8518731608304597e-16,1.0255997243224123e-15,-3.109933419583565e-16,-3.50967530384711e-16,-1.894896261414455e-16,2.57012926576779e-16,-2.460872887810466e-16,-3.57759697019697e-16,-1.6245676551953138e-15,1.140820728090131e-15,-7.639673444538197e-16,-1.9825342451039865e-16,-2.3016593825760495e-15,-4.629361179418691e-18,-8.386017314968758e-16,-2.1476679693300875e-15,1.6153632483353712e-15,-1.027455991434868e-15,-2.6485787241230117e-16,0.0055128173216648785,4.033107329900545e-06,4.939779711071683e-07,1.1863001044690182e-08,1.9472556567818226e-05,1.7768478122756808e-15,9.755351037593663e-14,3.402344354949274e-14,1.495970466912026e-13,3.7875736363507936e-11
0,0.999611425,839,296.5359334,596.7554082,101254.726,0.342623906,0.4,"NH3: 0.628145721982657, CH4: 0.371854278017343","O2: 0.21, N2: 0.79",36.807360343884284,34.262390599999996,0.7073378833601692,3.614233582105945e-14,3.485340591162551e-14,1.6858635508444704e-06,0.00014329663678831428,1.0785692757722164e-07,9.056206057914606e-11,0.0037222195144872064,0.22308383868286893,7.936971783757934e-09,1.5020383103265957e-08,0.0033796571362959844,0.05680942183527267,1.4989218769436553e-08,6.080809424620707e-14,3.1918899292861797e-12,6.143686627106858e-10,2.5418207680064706e-15,-1.6905230002071452e-15,5.463966963964937e-15,1.1297479288076728e-13,1.414842726506163e-15,1.8455825047590876e-15,-1.7445367439065226e-15,1.5993915551365923e-15,-1.795820495803161e-15,1.7716359124944812e-15,-1.5423207862714324e-15,1.0128743760264727e-15,1.2112361257841918e-06,5.181477480467634e-16,4.139396424303647e-16,-1.8171222804994856e-15,1.4804109682700486e-13,2.321507477247012e-13,1.8089702869508947e-15,-1.862005089637994e-15,1.6765292106532009e-15,9.086432566544045e-16,4.958731416220538e-16,-1.6050458453173154e-15,1.443236881997855e-15,1.1462136768384432e-15,3.467162806576392e-16,3.5868035349502836e-15,1.3929540473596963e-15,1.6766350166896784e-15,3.0565127418342293e-15,-1.6661996357218438e-15,1.7426419232415775e-15,1.3839900847515777e-15,3.003093163324259e-15,-1.9560146769060664e-16,1.936269458762592e-15,2.6511775774168034e-15,-1.8667829674272392e-15,1.253961359070229e-15,4.477821537573892e-16,0.005496559479775707,4.030733914669463e-06,4.832764561588896e-07,1.23021997983565e-08,1.9553391071555074e-05,-1.6729478242400314e-15,8.691775257260319e-14,2.9790292857786134e-14,1.2860230094609759e-13,3.849968241588792e-11
0,1.049835515,860,297.3355022,598.6676129,101118.0709,0.344686985,0.4,"NH3: 0.628088886514407, CH4: 0.371911113485593","O2: 0.21, N2: 0.79",37.00074167667981,34.4686985,0.7010322639523786,-1.2894341410157252e-14,-1.5582331396144254e-14,1.4883056283283988e-06,9.297505636977727e-06,4.439912942797383e-09,5.2715670552107086e-12,0.01030866323779101,0.22244930001310992,6.684811844571469e-10,1.12669709241689e-09,0.009773075905104742,0.05184860109589623,5.078126869641656e-08,2.3855287537818347e-13,5.014846220198158e-12,1.8980333446053813e-09,-5.958405319167485e-15,-2.5949841139903632e-15,-9.272590359321955e-15,2.9513083829340015e-13,-8.333621027426875e-15,-1.0347809678031353e-14,-2.7318613065858884e-15,-9.171577041201825e-15,-2.819611311996085e-15,-7.92636747225539e-15,-4.399721557751707e-15,-6.948298543675803e-15,1.3742851188203164e-06,-6.625013597626102e-15,-6.09422448658686e-15,-2.97388100744294e-15,1.6516571784507835e-12,1.7477019908177182e-13,-6.167252984966828e-16,-3.826108633722486e-15,-7.790098765137138e-15,-6.956313112557883e-15,-6.70396731245039e-15,-4.499892660101823e-15,-7.851628092712223e-15,-7.311854970913983e-15,-6.122002377131055e-15,-8.435288207779686e-15,-7.599932453182604e-15,-8.276156087289903e-15,-8.900642511431953e-15,-4.3606548802436976e-15,-7.857670731701463e-15,-7.89309888000066e-15,-8.549053666153613e-15,-7.626700521818439e-15,-7.465061564786918e-15,-7.335239440657018e-15,-3.5519789039652756e-15,-7.57814438770743e-15,-7.294695593272208e-15,0.004555587762961639,3.692044087868312e-06,3.4591887308559574e-08,1.1557558652490941e-07,1.644668182517292e-05,-3.624841314203121e-15,7.663080304574775e-14,1.7553081445273392e-14,1.1969201245856374e-13,1.1600622333737915e-10
0,1.099501409,881,297.5477225,594.5147128,101118.0709,0.33572715,0.4,"NH3: 0.6281851512765, CH4: 0.3718148487235","O2: 0.21, N2: 0.79",35.84238218332575,33.572714999999995,0.6949164229084649,-3.277786375408216e-16,-4.025938797037371e-16,2.009162012783118e-06,1.8175414607852821e-06,1.4150360706966277e-09,1.9983385232650647e-12,0.017294151491726046,0.2213034271216962,2.7985739088146083e-10,4.517558285963806e-10,0.015570156427126832,0.04750614049150221,1.1910489704232629e-07,1.0641080984110261e-12,2.451639106584346e-11,5.968006634579991e-09,1.1014394330394119e-14,6.300968436753459e-16,-2.6560311967128116e-16,1.4336918470797186e-12,1.0915249532231807e-16,4.597168546925608e-16,6.242116991136427e-16,3.554810800024126e-15,6.211114845276614e-16,1.9978693842611972e-16,5.093627523939856e-16,1.3576439136673554e-15,1.6464923534406957e-06,2.509488733977401e-16,1.1249180741021815e-15,6.159278677875346e-16,7.644700193676466e-12,8.402259173403222e-13,5.677837119683374e-14,6.005438095042884e-16,8.611528971979576e-17,2.1361917718866094e-16,2.5003026377013522e-16,4.871327542173891e-16,2.4426600815176783e-16,2.463256648208602e-16,2.7363225667930817e-16,2.3943886818470874e-16,2.797509185668994e-16,2.4051234398589496e-16,3.995796113418387e-17,5.046012114761338e-16,2.0338925295381257e-16,2.562186471375196e-16,-1.2714641482998693e-16,2.3009141390870885e-16,2.886144527493038e-16,1.9741572830998277e-16,5.792915367492165e-16,2.29641222713963e-16,2.3414024858942145e-16,0.0033869527372139053,3.079911305434476e-06,8.370963491094242e-09,3.598785307038005e-07,1.370005040780755e-05,1.0236766867815894e-15,1.0243848664885396e-13,5.325873367906412e-14,1.7148702490020173e-13,1.5777472015119267e-10
0,1.161460842,919,298.070574,588.4784057,100981.4159,0.311328565,0.4,"NH3: 0.62809630277658, CH4: 0.37190369722342","O2: 0.21, N2: 0.79",32.9294856391939,31.1328565,0.6876459661437563,-5.562645803773962e-15,-5.855754474627796e-15,4.499913580006398e-06,3.7060188890160227e-07,1.068025641265901e-09,3.9185796023402355e-12,0.02643683446671195,0.2190644017369202,2.6945995041722504e-10,3.062720962466213e-10,0.021750328616265135,0.043303073598230435,3.9272779939253763e-07,1.0483545715541031e-11,4.493503354780337e-10,3.8998630187373335e-08,3.5188178491792965e-13,-8.264417342237777e-16,-6.264217346464689e-16,2.462964777017088e-11,-1.3650293439646253e-15,-3.243163061357118e-16,-9.070847501976218e-16,3.336464215466694e-15,-8.929078342537645e-16,-1.1557244376572168e-15,-8.799008066623502e-16,2.1468491676364957e-14,2.224868062582692e-06,-1.2424822620750188e-15,7.437347178256657e-15,-8.883365356539953e-16,7.405641647678765e-11,1.0628716132646732e-11,1.7089262214994233e-12,-1.7489937378555624e-16,4.259005008660871e-16,-1.209282874560188e-15,-1.2098351434486078e-15,-9.755317598498174e-16,-1.3253209297436281e-15,-1.2718481177524312e-15,-1.2419997513537063e-15,-1.6283111143668934e-15,-1.4772901532829807e-15,-1.6122907184650884e-15,-1.1820471164046517e-15,-9.529986946270553e-16,-1.1492964619039186e-15,-1.386788887439764e-15,-1.7037683816349351e-15,-1.1240101532397088e-15,-1.2633114021847615e-15,-1.2711511164521594e-15,-8.473467193686028e-16,-1.062160681314818e-15,-1.271802109540517e-15,0.0017799514128131778,1.9033441393252441e-06,2.2964438570805097e-09,9.350671602790879e-07,9.073849325542985e-06,4.462460539312587e-15,2.1080962503425163e-13,2.2554489240683144e-13,4.3423265614069723e-13,1.3852543574376159e-10
