,phi,grid,T_in,T,P,vel,blend,fuel,oxidizer,H2,NH3,NO,N2O,O2,H,O,OH,HO2,H2O,H2O2,NO2,HNO,N,NNH,NH2,NH,H2NO,N2
0,1.000848886,770,297.5190141,614.5661972,101325,0.129939198,0,,,0.005829147170390415,6.625977985927051e-08,0.0018912784137457457,1.1793009085322986e-06,1.597354696071621e-05,6.035962451332241e-07,6.357763364124663e-12,6.408573609664457e-09,9.57909192362875e-10,0.2887744659696984,1.8263258992538223e-09,5.667082404998625e-08,6.891078608075153e-06,-5.612671800471505e-16,8.552850831411889e-14,3.6894835353767155e-14,4.796178968638648e-14,4.095194800096827e-11,0.7034803287525507
0,1.019186738,722,297.2704918,610.4448087,101325,0.129724848,0,,,0.008706237828848351,7.716045294558579e-07,0.0013252460343818081,9.605118666192372e-07,4.260676860486267e-06,1.1037785643787155e-06,6.3583519811264734e-12,3.5996756668755648e-09,6.614129662024443e-10,0.28825910370212654,1.0423681217102415e-09,1.65767905961036e-08,5.606832840387454e-06,3.404015963956174e-15,1.530177078606678e-13,3.943999046399404e-13,9.99302670340799e-14,4.305724092839172e-10,0.7016966867121531
0,1.038392492,705,297.2649254,609.9761194,101325,0.129833488,0,,,0.011833660666631007,4.792633407661956e-05,0.0005410101873153363,2.5446386380986738e-06,1.1097633512054168e-06,3.976484080204837e-06,5.456374811168697e-11,5.793616969392864e-09,1.2871520666776609e-09,0.2876537344547617,1.0123269501280647e-09,4.367749335976104e-09,2.9107417881574307e-06,2.3160090143024813e-14,5.509687281174979e-13,4.38661924816403e-11,5.2369489886458e-13,2.990451355179802e-08,0.6999130842644711
0,1.050882449,710,297.2763158,609.5630326,101325,0.129944705,0,,,0.013560803755832015,0.0004877999938102463,0.0001471565329118654,1.0036482544363074e-05,6.083160678685928e-07,8.380283655913077e-06,5.97913276325606e-10,8.434237164165724e-09,2.6154936248388863e-09,0.28713125885759794,8.300544073503537e-10,1.352160946365115e-09,8.823268501583417e-07,5.370146876201899e-12,1.1560890673681956e-12,3.9914707720277014e-10,7.547185781448449e-12,2.7519959169179396e-07,0.698652784008058
0,1.060300257,706,297.1049618,609.1156489,101325,0.129985117,0,,,0.01449583292294815,0.0013344157085078408,5.539609524290239e-05,1.3155324097305198e-05,7.801672988639591e-07,7.509650261294513e-06,2.372188555665697e-09,6.315408535914406e-09,4.318262988377257e-09,0.2865874633481559,5.314303985126331e-10,1.0825149279207898e-09,3.283869185187056e-07,2.3652183903425914e-10,1.0335334681292542e-12,1.0976132920655075e-09,9.39917540360706e-11,7.620564792193058e-07,0.6975043402911242
0,1.070005799,707,297.0453846,608.5884615,101325,0.129861802,0,,,0.015238915839404555,0.002455632336545439,2.804508075581769e-05,1.3501757694499888e-05,1.1876361629401614e-06,5.6905457115507e-06,4.7101027760820455e-09,4.289948227835619e-09,6.935562818774796e-09,0.286002053637717,3.5295923289491255e-10,1.1918712432257092e-09,1.6088817787497546e-07,1.7059018836035244e-09,7.836965604941389e-13,2.2609258035874156e-09,4.2452309910634524e-10,1.486771104258711e-06,0.6962533036341473
0,1.089947653,704,296.9265152,607.2939394,101325,0.129870867,0,,,0.016323280909382915,0.005215359319496142,1.1574897936879323e-05,1.2993157940316239e-05,2.653455834501986e-06,3.4873189041757763e-06,7.60047204501743e-09,2.4799429207985467e-09,1.5652108479611242e-08,0.2847867637854336,2.3993595104404157e-10,1.5875881603803668e-09,6.341934578815042e-08,1.1199060286118673e-08,4.779875996787055e-13,6.341419205043015e-09,2.08694928703526e-09,3.573938749298165e-06,0.6936402026090221
0,1.100162596,700,296.9321705,606.6518088,101325,0.129855613,0,,,0.01672242643966522,0.006793900561266318,8.406478893430932e-06,1.2774636916133127e-05,3.7912629111519508e-06,2.8523639948386143e-06,7.903236546026098e-09,2.07902972049068e-09,2.2214312490437873e-08,0.28415614427242225,2.4531783660722274e-10,1.8532695154030352e-09,4.5875555804197896e-08,1.855135080517859e-08,3.9098099492447104e-13,9.344708692993873e-09,3.3863620575757573e-09,4.89697994337918e-06,0.6922946955504529
0,1.130028846,694,296.8246269,604.5109453,101325,0.129745439,0,,,0.01741186831847257,0.011843833801724688,4.223192467739264e-06,1.285517566969923e-05,9.709736770772184e-06,1.7672968233976987e-06,6.786566268451216e-09,1.5936033570288928e-09,5.5265395189178055e-08,0.28233999041521723,4.620276714386854e-10,3.1916458689967145e-09,2.4852119301627074e-08,4.070488564335367e-08,2.453272469427512e-13,2.1282788549210437e-08,8.39160267993533e-09,9.44560566063109e-06,0.6883661439263135
