,phi,grid,T_in,T,P,vel,blend,fuel,H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO,H2NO,N2H2,HONO,N2H3,N2H4,NH2OH,oxidizer.O2,oxidizer.N2
0,1.000031381,936,296.399322,475.3188136,102071.3232,0.254376387,0.2NH3,"CH4: 0.612351787, NH3: 0.387648224",0.0029419631082719553,9.182247273381446e-07,1.0407462213920588e-10,0.0002710461523315133,4.7231716950294237e-07,0.1976777724288073,8.677091956675393e-09,4.9346189841581564e-08,-7.7268711757105e-16,-9.745412829764637e-16,-5.54141356140119e-16,-1.00692333967909e-15,5.4939798570544775e-14,1.698614977846977e-12,0.0039599575718822794,0.07933012491792038,6.998378916343316e-09,1.2436105584579863e-09,7.323951721707993e-14,1.5947439415172656e-13,5.111390547337529e-13,-8.700901100226631e-16,-2.9803462959552063e-16,-3.719082613939481e-16,-7.360568450020443e-16,-4.4407216676847936e-16,-6.793730415491167e-16,-4.971638976183586e-16,5.889945652083052e-16,-5.669814808451867e-16,7.936505889660493e-14,3.471845191095301e-10,1.266874382287134e-13,1.3700177699544146e-08,3.1526893213302703e-14,0.006933472517163842,1.5001773053362776e-06,4.294438918792448e-05,1.8915906671421814e-05,-8.342818772703893e-17,3.7276772920559246e-11,1.8900589937078076e-13,-2.1352434735112294e-16,3.5263201763758156e-14,5.582844112460339e-14,2.776371470147693e-09,2.804983535207754e-12,0.7088163692282301,6.671223166718491e-16,-4.481071604331842e-16,-5.515743032347807e-16,-3.1310289879934485e-16,-5.428537204115581e-16,4.0333597880506083e-13,-7.99437229249178e-16,7.813307001781549e-07,9.929667826174678e-13,1.992697886328927e-12,3.678490075031728e-06,0.21,0.79
0,1.044810754,906,297.2,477.8405844,101724.686,0.399093947,0.2NH3,"CH4: 0.612351787, NH3: 0.387648225",0.00802412051525407,1.6138341272240378e-06,6.100580300846284e-11,2.7163258576645732e-05,7.777142904041228e-08,0.19733974197090934,3.2677932580244367e-09,5.168038627336591e-09,-3.446078481783555e-15,-3.4940773146162924e-15,-2.3969111442577544e-15,-3.490416499204214e-15,3.146633531331007e-12,1.1234515679518757e-10,0.011630442003732836,0.07368941967841422,1.4602483562392134e-07,2.1029744055623265e-08,1.8208481404382122e-11,2.8661153940331788e-12,2.5046073887751108e-11,-3.474542161652142e-15,-7.963207683275803e-16,-2.590151887294595e-15,-2.756367704113387e-15,-2.8018631290715454e-15,-1.8884153162105734e-15,-3.3108447350331652e-15,1.4946574052251928e-13,-2.1918076217526064e-15,5.014478529307091e-13,1.1116348929299505e-09,3.4549181036166815e-13,1.3678544801526756e-07,5.762773615649335e-14,0.006062947138509099,2.633510479249396e-07,8.951002979259144e-05,1.7011085466755106e-05,-2.5337344405957618e-15,6.331188536989337e-10,4.532544583605368e-12,-2.360585852045372e-15,1.5651226012737222e-12,4.270685673764788e-13,2.0527804986021e-08,1.3620646941220167e-11,0.7031135759866112,-4.1327066405963756e-15,-2.396125148563238e-15,-1.1332364072253525e-15,6.362065274133669e-14,5.463794550616565e-16,6.277408570472855e-12,-3.391318875411521e-15,6.41627350388965e-07,8.871515036612876e-12,4.055843002643369e-12,3.1369373222085777e-06,0.21,0.79
0,1.053619005,911,297.24,480.1584582,101724.686,0.405951996,0.2NH3,"CH4: 0.612351787, NH3: 0.387648227",0.009038299480692446,1.7271086048735972e-06,6.892780400640478e-11,1.908369375974475e-05,6.383897273938944e-08,0.19729858265637099,2.7947497544612986e-09,3.941500075291955e-09,2.078084299539902e-15,1.9627100619840813e-15,3.886189753680608e-15,1.9634649629851325e-15,4.754866315608999e-12,1.722415703498802e-10,0.0130935225701886,0.07256362725533587,1.8793748656132046e-07,2.737908116910691e-08,3.008861336579266e-11,3.717380268113456e-12,3.7548219234190175e-11,2.0082442228233163e-15,1.2517348725726973e-15,1.6364522786426137e-15,2.065153385463058e-15,1.9288455132895218e-15,9.728634798939567e-16,2.236256533397153e-15,2.5669452695419665e-13,1.393889666102684e-15,6.472226314288919e-13,1.2890702044947163e-09,4.1597602830626493e-13,1.8475670350613424e-07,6.939766424200382e-14,0.005878443037634539,2.0367154854392538e-07,9.650896265707342e-05,1.6421014553196617e-05,2.1595146937699834e-15,9.047277434526964e-10,6.696662027878083e-12,1.941787418886921e-15,2.298812584687867e-12,5.405831843199615e-13,2.5840936181655982e-08,1.5848102781429167e-11,0.7019894240795457,5.801086417236598e-15,1.3477230391474926e-15,6.810307203209826e-16,1.1387034026866322e-13,6.500946927651926e-15,7.855863217806656e-12,2.1263019917511133e-15,6.238138825388811e-07,1.1890199458557178e-11,4.3503784028028e-12,3.0336036917878787e-06,0.21,0.79
0,1.07438295,925,297.0366815,475.6795387,102071.3232,0.264841378,0.2NH3,"CH4: 0.612351787, NH3: 0.387648228",0.011072801709361776,1.2524356972001239e-06,4.4977062557084506e-11,7.287317878420132e-06,3.355930320000943e-08,0.1975067439205562,1.2280337054011677e-09,1.6622937973453777e-09,4.995581693079582e-15,5.406246952102949e-15,6.44225624983535e-15,5.467928978779422e-15,6.235895675186646e-12,2.1611675982576411e-10,0.01600030447188713,0.07038221090467736,2.3792800461738744e-07,3.1647577334126275e-08,4.5463110934980486e-11,3.5789239252947494e-12,5.0914070903503455e-11,5.2495446863269094e-15,-1.3221843991871648e-16,3.5172348398464937e-15,3.56381152816966e-15,3.480739781301238e-15,3.882004955432978e-15,4.310375146751837e-15,4.3485858414473826e-13,3.778351406832983e-15,5.436720700871222e-13,1.3302581081821417e-09,3.855476876720518e-13,3.723278734632962e-07,5.1710914214879615e-14,0.005271749747019181,1.0329594786506535e-07,0.00011760224580877133,1.3534089429396845e-05,2.505799565419779e-15,1.946447253770663e-09,1.3066739743302235e-11,3.2777657624172027e-15,2.7630968943626495e-12,9.858761659744876e-13,4.40976563025047e-08,1.537091204337153e-11,0.6996224047874419,3.209016724264996e-14,3.46875245558936e-15,4.169968279927836e-15,1.8885784662524074e-13,1.602459226744444e-14,1.348504311794222e-11,5.409431952029175e-15,4.3425258588047494e-07,2.1671279332302324e-11,5.2444173319858505e-12,2.844652666209511e-06,0.21,0.79
0,1.09802846,891,297.19,478.0343468,101724.686,0.406418289,0.2NH3,"CH4: 0.612351787, NH3: 0.387648230",0.014262496892264847,2.0804789448822277e-06,1.1219947482592929e-10,4.204163925274221e-06,3.218434532741158e-08,0.19679525868088169,1.3157452798438531e-09,1.4428948028462098e-09,-3.883636828605327e-19,1.0585758603005947e-16,9.701611369771816e-15,1.974060193050801e-16,1.7975990626672928e-11,7.966083683081351e-10,0.02014674018120516,0.0673421930296809,4.199581590081786e-07,7.250755844288915e-08,1.3618108483225045e-10,9.94122473151152e-12,1.6493632639696882e-10,7.040817845943339e-17,-3.5216226526993118e-15,-8.156323986400518e-16,-8.725777872278091e-16,-6.077570103010075e-16,-7.469431735734997e-16,-1.6375041175948384e-16,1.5619141914540715e-12,-8.655546381856886e-16,1.4409423885187748e-12,1.9794984019082907e-09,7.60659355542912e-13,6.112554230195972e-07,7.988098402044285e-14,0.004893466120923465,7.000425406461642e-08,0.00012281022969408363,1.4077889418317944e-05,-7.711718243991545e-16,3.6300125658013454e-09,3.43224817310986e-11,9.429602636251706e-16,8.579835326223145e-12,1.1894773784372515e-12,6.221507857128726e-08,3.0369743864926875e-11,0.6964123613367345,5.252689809784728e-15,-7.777094708909196e-16,-8.311090511082698e-16,7.709681785965879e-13,5.406530436063488e-14,1.5022120792596556e-11,4.516867576011149e-16,5.32816721185676e-07,3.9084022419562134e-11,5.355226080060554e-12,2.500310195648891e-06,0.21,0.79
0,1.101303302,883,297.21,478.9139327,101724.686,0.409270326,0.2NH3,"CH4: 0.612351787, NH3: 0.387648231",0.0146666193735023,2.146712537483767e-06,1.2086687781946627e-10,3.850822167383696e-06,3.1297301376118805e-08,0.1967419646826089,1.2724489890179002e-09,1.3775341216629468e-09,7.273022669818589e-16,6.0554329832231e-16,1.1948467727558812e-14,6.790645330886424e-16,1.9439341404581534e-11,8.79870888223767e-10,0.02063828178823145,0.0669797584919766,4.3867003064440144e-07,7.704994476320669e-08,1.477629792510437e-10,1.0621397483082093e-11,1.8088583094010006e-10,6.5062618564474e-16,1.6225049496037062e-15,1.0793557062059824e-15,1.2517796509818394e-15,8.596387650284222e-16,1.7142171874939019e-15,8.22661693597638e-16,1.7448343950738356e-12,1.2205619475437744e-15,1.5718712428564355e-12,2.061838011275443e-09,8.105573949670176e-13,6.540042138346023e-07,8.38250637900135e-14,0.0048223936512539955,6.532856838114377e-08,0.0001238421969925423,1.3924933285684924e-05,8.130808113011196e-16,3.9222522666961655e-09,3.783747216855649e-11,3.326327077084507e-15,9.30915303426476e-12,1.2308906898401667e-12,6.520037577539131e-08,3.167269747698728e-11,0.6960028872619868,-6.123874005155144e-16,1.104838268329722e-15,1.5857345041879105e-15,8.689332655793713e-13,6.44915262538789e-14,1.5332873648815733e-11,1.0433258867553063e-15,5.286658170677347e-07,4.2023206748426313e-11,5.396721125687018e-12,2.4597277059539424e-06,0.21,0.79
0,1.152092602,843,297.8613145,578.7259567,102071.3232,0.240504456,0.2NH3,"CH4: 0.612351787, NH3: 0.387648233",0.02161571895294345,3.925593432179416e-06,7.499545343631245e-10,7.93965401746457e-07,1.925959539159377e-08,0.19693786066567665,3.875385988794348e-10,4.3948347190361987e-10,5.270012062525103e-16,4.152834443069325e-16,3.030080123036469e-14,5.695460256924625e-16,2.0848559974764332e-11,1.04108523746333e-09,0.027304331367823263,0.06139749717279037,3.7162847154395864e-07,5.590603981545089e-08,1.4313699275846272e-10,5.0420928485123124e-12,1.7549110262336965e-10,4.3438190493340813e-16,1.7163646512836164e-15,6.47099748859465e-16,8.274888964899532e-16,6.415150326235083e-16,1.0100730869979392e-15,6.627301729940854e-16,3.3618965865540916e-12,6.466242046741361e-16,1.1703418668696015e-11,6.536471163982605e-09,5.1671343977193485e-12,2.00483448824989e-06,4.119418476869367e-13,0.0034649723624517025,1.1327060784884392e-08,0.00013609578855953557,7.2055681745023634e-06,6.985613505259835e-16,1.3447699521870087e-08,7.088140239312018e-11,3.998096117846912e-15,8.13087126627943e-12,2.0324491288530697e-12,1.2401818029027153e-07,2.258555529259821e-11,0.6891267499883403,-4.830040935244302e-15,6.368357583623406e-16,6.78069104477882e-16,1.2909394527206132e-12,1.876853477343879e-13,2.0925660106520882e-11,6.197913291506848e-15,3.323016374134646e-07,1.2282644233561665e-10,6.5466468538705655e-12,1.906076083755756e-06,0.21,0.79
0,1.199645936,850,297.6809917,573.1913223,102071.3232,0.231748139,0.2NH3,"CH4: 0.612351787, NH3: 0.387648234",0.028181992753367715,5.1045931510778724e-06,1.4095002547869891e-09,2.646045827671362e-07,1.3712260758388045e-08,0.19522279757879346,2.7612964462611904e-10,2.8909777446563737e-10,2.776518900461082e-16,3.2751993038910156e-16,1.2527678154888088e-13,8.425777000552992e-16,5.0466094493864335e-11,3.815685080308473e-09,0.03340042552236225,0.057437787124733235,6.137859926155593e-07,1.2624110824588357e-07,3.451884085907328e-10,1.3294186752431323e-11,5.819022989316886e-10,2.9054447610391806e-16,3.7786666380088695e-15,1.662261010202963e-16,1.0071503426528676e-15,1.8903870239995296e-16,2.5160062446812737e-15,6.844471278609741e-16,1.2522288658257413e-11,1.3726584642530964e-16,2.8831618196835765e-11,8.476501846047989e-09,1.1774965039098926e-11,4.066899089584116e-06,5.089111918825908e-13,0.002391930795236668,6.6242083857604635e-09,0.0001271476121205856,5.585705729816475e-06,2.2085474268735502e-16,7.547489460726741e-08,6.149739972534403e-10,1.5371471328748283e-14,2.0784760910519195e-11,2.549185605196023e-12,1.9942105184908962e-07,3.778719531499416e-11,0.6832201659827303,2.4625108192285217e-15,1.3246562880040302e-16,2.28210584287594e-16,5.605007109847497e-12,9.920778828680676e-13,1.735410845183219e-11,1.2341382694806476e-14,2.5597285003836286e-07,2.861685954473189e-10,7.028177762699678e-12,1.4232909233116395e-06,0.21,0.79
0,1.240922069,886,297.3282392,466.8547619,102071.3232,0.238367546,0.2NH3,"CH4: 0.612351787, NH3: 0.387648235",0.0326419718585749,3.499006404859829e-06,7.78713155993196e-10,9.230870374458056e-08,8.09101388478807e-09,0.19248774306227495,2.5681306860736057e-10,2.5443946710508077e-10,4.548092870789609e-16,6.191636681644893e-16,4.661046199957263e-13,1.929949275160285e-15,1.7237433157027206e-10,2.4482285910121568e-08,0.03842285538142653,0.055230817067652954,1.4676408678722695e-06,6.191963131245926e-07,1.436790471279567e-09,1.0330674635375209e-10,4.191174542875183e-09,5.252639380906814e-16,1.562819048759854e-12,1.4391180390880406e-14,3.2127866643750947e-13,1.3748168482883845e-15,1.4210808345318924e-13,2.2384090729031673e-15,5.571081180460287e-11,2.46010740863458e-16,1.7251257888374524e-11,4.3034851478299675e-09,5.602832165709353e-12,6.533118233747652e-06,1.1664971217805867e-13,0.0015523559161598548,6.514015095582752e-09,0.00010903593475962291,6.098662746139915e-06,4.025952576805792e-16,3.09839266362814e-06,8.844022142748094e-08,1.0414916660156643e-13,9.858997993650376e-11,1.4050269900246744e-11,3.272038369591659e-07,1.178192592370886e-10,0.6795320629176528,-3.600684164484451e-15,2.575600973043671e-16,2.825891960469938e-16,4.083315302682766e-11,6.689416749435171e-12,1.1451465180212067e-11,4.623046135023304e-15,1.7064544981645714e-07,5.583064046523739e-10,8.300414797768417e-12,1.1117243032504692e-06,0.21,0.79
0,1.270049456,951,297.3016611,466.1780731,102071.3232,0.233071336,0.2NH3,"CH4: 0.612351787, NH3: 0.387648236",0.03670107596668663,4.565915803711697e-06,1.6026288683473095e-09,4.677015722955679e-08,5.921889640276086e-09,0.19094094035577794,2.337773751262309e-10,2.1491419687141829e-10,4.0901147373372e-17,3.846660408945115e-16,1.458993160371952e-12,3.0189371538211853e-15,2.8557133625564324e-10,5.929130344975259e-08,0.04156554257042351,0.0534257113420075,1.7933230312214168e-06,9.963480053726296e-07,2.3127464467755784e-09,1.8807840784545854e-10,8.524350879332462e-09,5.0566221095461086e-17,1.3578432702968793e-09,1.264940314222172e-11,2.9030499994364745e-10,9.357673293315083e-13,9.965292342452547e-11,1.1640710726719227e-14,1.2508475721080566e-10,2.7188831346412595e-16,4.18397532209732e-11,5.211049969598694e-09,1.3417228493562181e-11,1.1859295443094225e-05,1.5044567550473142e-13,0.0010251865841069724,4.850627343962657e-09,8.390097452545418e-05,4.497198072492369e-06,7.368315652985475e-16,3.0213149845562682e-05,1.2212140206056973e-06,3.202966525538301e-13,1.6708753480959915e-10,7.144789285862658e-11,4.547316846184876e-07,1.649643599625469e-10,0.6762008504950067,-3.497426673612263e-15,-1.2371940805502007e-16,9.000934584578406e-17,9.856501285145697e-11,1.6384643955889422e-11,7.439390963441538e-12,7.861220891064314e-15,9.909362698002319e-08,1.0914668712462695e-09,1.4470240537211908e-11,9.524593322913419e-07,0.21,0.79
