,phi,grid,T_in,T,P,vel,blend,fuel,oxidizer,AR,N2,H,H2,HE,O,OH,H2O,HO2,H2O2,O2,OH*,N,NH,NH2,NH3,NNH,N2H2,N2H3,N2H4,H2NN,NO,N2O,NO2,HNO,HON,HONO,H2NO,HNOH,NH2OH,HNO2,HONO2,NO3,HNO3,CO,CO2,CH4,C2H6
0,1.049323311,833,298.1900998,585.9600943,102071.3232,0.24247845,0.2,,,-1.4428316673282493e-15,0.690416307100616,1.4057595076384148e-06,0.017481425253877646,-1.4381665081176703e-15,7.149544712340873e-12,1.3600550416835938e-09,0.288631063516299,1.8497167935115363e-10,1.2527484336272787e-09,2.5959730888876135e-06,-2.4770687659650445e-16,-2.4732097704075315e-16,1.1914821937263916e-13,2.5659492780159843e-11,1.0733842839356426e-07,3.8387202167557477e-14,8.600839446992804e-15,-2.582943447517498e-16,5.099615352025806e-16,1.437797515981031e-15,0.003443189934693766,8.910408526971822e-07,1.2773738611465963e-08,2.140394560223344e-05,1.7668933848826202e-10,1.585936099752916e-06,7.1704941104210135e-09,3.4153350528080094e-10,2.6291016721873188e-11,8.488638965120518e-10,6.251374061160144e-12,-2.5668337477357005e-16,2.6329358829757137e-11,-1.4538697294454499e-15,-1.4185855685308931e-15,-1.455729195982267e-15,-1.4019870388958956e-15
0,1.050205163,836,298.193514,586.2295567,102071.3232,0.242275288,0.2,,,1.906580681899026e-15,0.690314875220137,1.429627456391133e-06,0.017667616991713077,2.0798051012250697e-15,7.09899400631914e-12,1.355282893536976e-09,0.28857529519389313,1.8333943783323251e-10,1.2289117418237889e-09,2.5121310138345733e-06,2.3905334858793064e-16,3.9200502499645016e-17,1.2268696168669632e-13,2.5996006499197563e-11,1.1002550289871346e-07,3.958371927481314e-14,8.869538528148803e-15,3.4680985969674196e-17,7.185389578216372e-16,1.7126029578999928e-15,0.0034143749944237907,8.860990451387308e-07,1.2400444437474828e-08,2.13137349934252e-05,1.773930267116357e-10,1.5622735941637823e-06,7.094697981784291e-09,3.413162006321762e-10,2.6134184795382542e-11,8.356714851556551e-10,6.068073569124947e-12,1.3623686310256427e-16,2.568702646230355e-11,1.9073142013785966e-15,1.9657090188570963e-15,1.9148007840526697e-15,1.996314651604417e-15
0,1.07438295,814,297.0366815,475.6795387,102071.3232,0.264841378,0.2,,,-8.332646667122295e-16,0.6896432598119276,5.673094585600881e-07,0.021624459419855996,-1.927508351598389e-15,8.460544320873127e-13,2.8142821281044965e-10,0.2860444588002973,7.065222557472808e-11,9.768429413110823e-10,1.3291432371894766e-06,6.011868894993245e-16,6.183456832010499e-16,1.4214326349331414e-14,7.627279413144693e-12,1.9772643492352383e-07,4.8814604225558985e-15,1.3232292698454632e-14,6.183045697745976e-16,2.88727759936812e-15,3.5190118520322804e-15,0.002655043603038284,7.643459891600489e-07,8.226197800236875e-09,2.8736539222177428e-05,3.385496670773166e-10,1.1629149233604603e-06,9.391853753080554e-09,4.0398404612780174e-10,4.247190250533154e-11,6.173419758599082e-10,4.0070256206294624e-12,6.09409484149187e-16,2.3777591138203743e-11,-1.0813538561230506e-15,-6.708214266823747e-16,-1.5251208439407299e-15,-8.733067897389913e-16
0,1.077042108,812,297.0077519,474.9684109,102071.3232,0.264314906,0.2,,,-7.247957013139547e-15,0.6893890533262471,5.943113753354798e-07,0.02210307102121928,-7.123517876251636e-15,8.484231490458157e-13,2.798948007365762e-10,0.28589877058477475,7.096028957788383e-11,9.405946780147524e-10,1.2348574405168176e-06,-7.39356821114171e-16,-5.597773121703345e-16,1.3506406138191643e-14,7.620333053197695e-12,2.088804452704498e-07,3.646757201696932e-15,1.2484203111528279e-14,-5.862579542462929e-16,3.1094838360550812e-15,2.5752944268477245e-15,0.002576550140886144,7.476111489228904e-07,7.721472485132555e-09,2.8631277762642328e-05,3.465203885111597e-10,1.1183771697116219e-06,9.179981791876986e-09,4.0315408858534105e-10,4.2003064825835825e-11,5.917895415972929e-10,3.782749631751118e-12,-6.853291327558695e-16,2.2918283615443347e-11,-7.25065633520126e-15,-7.227642187740511e-15,-7.241627559936837e-15,-7.219373978707943e-15
0,1.09802846,789,297.19,478.0343468,101724.686,0.406418289,0.2,,,4.823657635805704e-15,0.6867532785185114,2.620839028310007e-06,0.027531220353539467,4.7558468425760694e-15,6.402624547661533e-12,9.810972031997484e-10,0.28391323508923544,3.2896968811862766e-10,9.818770071649053e-10,9.333232827652449e-07,1.2750228031910576e-15,9.057989305389465e-16,4.826620574869633e-14,9.013983566575118e-12,2.939834348216539e-07,1.7552805878275542e-14,1.832861687504802e-14,1.0921320582451668e-15,7.966325496977885e-15,2.5994183042132073e-15,0.0017648977939339193,5.954877150559375e-07,6.357446051600968e-09,3.202702336929276e-05,8.104537249521713e-10,8.80050819541113e-07,7.088624249461454e-09,4.616703071973974e-10,3.4995614496829844e-11,4.3274128928534093e-10,4.351184224650569e-12,1.1052511411942058e-15,3.9358885316113943e-11,4.8296880066795095e-15,4.871032569120762e-15,4.829883932144909e-15,4.88435844417594e-15
0,1.099152561,777,297.4009151,585.5868552,102071.3232,0.244138745,0.2,,,8.112054504930099e-16,0.6849667101207206,3.699654810454778e-06,0.0272945748525334,4.382907836474465e-16,8.010385417411609e-12,1.5299019675968448e-09,0.28576061777300776,1.9553707975822547e-10,6.064178606563938e-10,6.197479328589078e-07,4.59812541442993e-16,5.124197907914472e-16,4.076306143748618e-13,4.7250377842155615e-11,3.1431522754206527e-07,9.621817073605863e-14,1.1531180141933179e-14,3.925255914270923e-16,2.5300869888342717e-15,1.775286106101461e-15,0.0019551781544019384,5.970348798280659e-07,3.4951226302400753e-09,1.690068370039189e-05,2.5846592387069785e-10,7.767282619688947e-07,4.0476244216365685e-09,3.211057753507216e-10,1.8006020299510714e-11,3.918869222676515e-10,2.2398667130860748e-12,3.956076743061664e-16,1.2428529172563907e-11,7.401375273796032e-16,8.485965990842834e-16,6.171025293872163e-16,7.93391354952775e-16
0,1.101303302,818,297.21,478.9139327,101724.686,0.409270326,0.2,,,-1.3256889867710748e-15,0.6863944090045315,2.8774386977566167e-06,0.028201164923311664,-1.015997434196079e-15,6.988797671417401e-12,1.0110691853405584e-09,0.28370293633092786,3.4840597570221714e-10,9.354960892628256e-10,8.530520135450235e-07,5.010712551440272e-16,5.697488105671166e-16,4.681187330478418e-14,8.419360138804287e-12,3.149509106032232e-07,1.7603690251126028e-14,1.81614038273861e-14,5.17979052634994e-16,1.0223393411490831e-14,2.4927977471169834e-15,0.0016645274008219766,5.651885568756973e-07,5.85330954178111e-09,3.151232316113416e-05,8.333790890355776e-10,8.226605696423261e-07,6.8023581787101324e-09,4.5177909587833e-10,3.331313340088425e-11,3.995789710642828e-10,4.05031980979667e-12,5.169362329394445e-16,3.8260275055114795e-11,-1.333920197255472e-15,-1.3752500867419264e-15,-1.3017731141046775e-15,-1.3770889522530038e-15
0,1.144506611,789,297.21,447.7755,101724.686,0.381853677,0.2,,,-6.9402576817248255e-15,0.6828156320920861,7.26132108987569e-06,0.03538704290608683,-6.647649986669514e-15,1.798152804607941e-11,1.001066205513721e-09,0.28122005610954337,5.456589121775431e-10,3.9374920958675944e-10,1.8675947816799337e-07,6.147586311969945e-16,3.938906844420858e-16,1.2804583879797021e-14,1.395907223629901e-12,4.4460531238239e-05,2.584688004246314e-14,2.6289770980000916e-14,5.296300029375367e-16,6.808804990482897e-12,7.800451578136979e-16,0.0005045935131083491,1.6215301698628728e-06,1.2718184364562215e-09,1.8927098821509983e-05,7.028070432380048e-10,2.1045298028355004e-07,3.1246376498630807e-09,2.2133948433813476e-10,3.0057436634973127e-10,7.960968493679257e-11,8.440470714426789e-13,3.4290444236147356e-16,1.707932033084393e-11,-6.941515297018235e-15,-6.929361624632574e-15,-6.9289468978968034e-15,-6.933721115637607e-15
0,1.147729436,740,297.2200499,472.6424016,102071.3232,0.262208387,0.2,,,3.123476644804958e-15,0.682182213989795,5.216609352645616e-06,0.03530688125206713,3.199653663536562e-15,7.548595820560381e-12,6.145373614826813e-10,0.2818645202391238,2.8578948641746764e-10,3.394829537362238e-10,1.6217991443461149e-07,3.1098682973776032e-15,2.2911612959747005e-15,2.993722559400398e-14,3.257353585188845e-12,8.037966778555845e-06,3.1384248165388235e-14,1.493603098734531e-14,3.163322815253454e-15,1.8946951466101384e-13,2.1166946650186045e-15,0.0006153448745899575,4.473322162787953e-07,1.109791461760656e-09,1.692882978422215e-05,5.59806277035766e-10,2.403611585214387e-07,3.0507539881591003e-09,2.292254087121948e-10,5.5126164952331395e-11,9.718166476606603e-11,7.915638709700461e-13,2.836207891543646e-15,1.1628972829055704e-11,3.1077908088576914e-15,3.052989630749891e-15,3.0904913703426622e-15,3.044207313457395e-15
0,1.149497735,776,297.15,455.8648257,101724.686,0.396193594,0.2,,,-2.3984311923177475e-15,0.6821003321295611,1.1154054441659677e-05,0.03648863503555216,-2.378661903677878e-15,3.9626536390558755e-11,1.222230358288779e-09,0.28090330924453877,7.01177506992724e-10,3.350643291663225e-10,1.459789096769969e-07,3.823134632172756e-16,3.6869116234334245e-16,1.5264089059243923e-14,1.4681999377970092e-12,0.000116399204248219,4.5454173231063226e-14,5.91621247925304e-14,7.244473533710494e-16,4.908099921024299e-11,4.792675031644988e-16,0.0003624917032604499,3.185858253881587e-06,7.974672438964954e-10,1.419182555638179e-05,6.065724655443708e-10,1.4792722264574198e-07,2.324156741407687e-09,1.6978377013216257e-10,7.269430988989695e-10,5.076243682739726e-11,5.990347062709055e-13,2.2352895791510294e-16,1.3414490904015065e-11,-2.4001473150273406e-15,-2.3826863663307298e-15,-2.395315466937155e-15,-2.368232478815167e-15
0,1.150136826,763,297.2532446,472.9348863,102071.3232,0.261893075,0.2,,,-5.188733732375364e-15,0.6819246859580594,6.0578562152201135e-06,0.03577219638185574,-6.607706143015181e-15,9.441252413127171e-12,6.583933174686553e-10,0.2817160572347418,3.1460513135452307e-10,3.1902725994814206e-10,1.4532343518631162e-07,2.441823555460978e-14,1.416159596395807e-14,5.417077508482116e-14,3.34747780271125e-12,1.3644623155611343e-05,5.963608611020456e-14,1.6735814015502416e-14,2.3788805373431874e-14,4.981547391924834e-13,5.7073501482138666e-15,0.0005508706888696025,5.79056249440952e-07,9.555111554935442e-10,1.5542899746660265e-05,5.450155900293892e-10,2.140096949126321e-07,2.770902652604563e-09,2.1172696951891548e-10,8.370709840896499e-11,8.404901179708752e-11,7.017432740628618e-13,2.11847468494342e-14,1.0862336672782525e-11,-5.288815141596911e-15,-4.870101261423034e-15,-5.512701341916486e-15,-4.9042263901834996e-15
0,1.152092602,737,297.8613145,578.7259567,102071.3232,0.240504456,0.2,,,3.1892436136247747e-15,0.6793205212137573,1.5968111642003656e-05,0.03754132006199508,1.9262314046573266e-15,3.545269613895645e-11,3.2191375371515447e-09,0.28255690937470734,3.8852451173434876e-10,2.6778754377226657e-10,1.2617220419486763e-07,-3.025926104743965e-16,6.386491927275011e-15,6.353474271050539e-13,3.6518187954954433e-11,1.070768037296836e-05,3.687010665503928e-13,2.0270020661059574e-14,-2.708619764836271e-16,2.971235371430146e-13,2.6733533371793884e-16,0.0005463425037968663,4.92476962531972e-07,5.380604231560003e-10,7.392273840446636e-06,3.1110885512445893e-10,2.1358366508478622e-07,1.4495826796953765e-09,1.5164813580479452e-10,5.857150311533392e-11,8.282890969031268e-11,7.684780213978015e-13,-1.7999866616776644e-16,5.722296232806151e-12,2.975600771600064e-15,3.3474421849597975e-15,2.5758679046752466e-15,3.1467695987324135e-15
0,1.195500739,717,297.1528286,468.3768441,102071.3232,0.252062352,0.2,,,5.807074891662398e-15,0.6769489808192545,2.297251770855457e-05,0.04269085489037864,3.4842820539131657e-15,1.700012377206407e-09,6.530447945905076e-10,0.2788630758626807,2.9824104064544797e-10,9.686982979961992e-11,2.5848717450606064e-08,2.8957410462426234e-16,6.787348458305196e-11,4.049441871917319e-15,2.0933960609742816e-12,0.001433242660211498,1.2400259697216993e-13,2.909967835016087e-12,5.3528482389835876e-14,5.2433520950266576e-09,9.039161162089252e-16,3.454580476575238e-05,4.767009340980643e-06,3.912792119049981e-11,1.5112760665582576e-06,7.945569720115662e-11,1.0624740348541283e-08,2.549334981010046e-10,2.0386294044231312e-11,4.22452764848074e-09,2.4610123201040245e-12,3.9939101786063815e-14,-1.9421000480625406e-16,5.925223599537243e-13,5.374213827452002e-15,6.008267903077858e-15,4.63601658077222e-15,5.634144261865412e-15
0,1.196965982,716,297.2405,469.7920556,102071.3232,0.252574162,0.2,,,-2.4094941320785757e-16,0.6767325988943212,2.294103043321865e-05,0.04292073834838086,-5.179724827813286e-17,1.909912975188408e-09,6.459829101381408e-10,0.27876825637315156,2.917200139503982e-10,9.44850983684192e-11,2.5344574010085525e-08,7.392844537711327e-16,9.125672758888908e-11,4.444347816623787e-15,2.3519154682597823e-12,0.0015168439355353418,1.2712541399776397e-13,3.3493298857703586e-12,6.097000731705566e-14,5.781730755741397e-09,1.4748512763698128e-15,3.246422786114101e-05,4.710597425061588e-06,3.872225576122379e-11,1.397824744788925e-06,7.399861699089596e-11,9.86682787279032e-09,2.3680549322388624e-10,1.92269807097702e-11,4.364127303463109e-09,2.3024546687444006e-12,3.7734615078801104e-14,2.526621133394281e-16,5.407825169374091e-13,-2.334997289305391e-16,-2.7810813867311997e-16,-2.2361727194097123e-16,-2.8745332582859663e-16
0,1.199638473,726,297.22,457.3870462,101724.686,0.368466303,0.2,,,9.15120685967506e-15,0.6763033285948412,2.258397875002034e-05,0.0435202445058864,6.376843074472234e-15,4.056517470097614e-09,8.240756067508504e-10,0.27775290909182826,6.443801077476198e-10,1.0279661389487002e-10,5.4034149124350304e-08,-3.397196503743343e-16,2.6720792309046913e-10,1.9629747282204083e-15,1.9723367290927206e-12,0.002363239422054007,1.0227797984235129e-13,1.3847412321788692e-11,1.2241269774299635e-13,1.4542693504935575e-08,3.131379245672647e-15,2.9929938115060065e-05,6.274230388764509e-06,7.792107403128362e-11,1.4002235525801812e-06,6.953313759418356e-11,8.617459231401589e-09,2.2950243717862804e-10,1.887670709322842e-11,6.510137722696344e-09,2.21779416220475e-12,3.900092092625629e-14,-4.4017359414784436e-17,9.771103885138644e-13,8.611947575905519e-15,9.328592163034345e-15,7.66503318517062e-15,8.830499426703474e-15
0,1.240922069,706,297.3282392,466.8547619,102071.3232,0.238367546,0.2,,,5.761847301215993e-15,0.6714378407451502,1.4389817319078938e-05,0.04818480733799526,4.719229505017826e-15,6.02708203134575e-09,2.8840454406194295e-10,0.275956242683209,2.0886756577429245e-10,5.047217451469626e-11,1.7918320136358188e-08,-8.415437942735584e-18,2.783377345300343e-09,1.1687509893358272e-15,4.9430200814319696e-12,0.004393893519896826,7.502501523613058e-14,5.3847857748989915e-11,2.8704926957754e-13,3.0356635177342916e-08,7.281993321236629e-15,9.586240040245138e-06,2.78083826062522e-06,3.681299954104368e-11,3.92470904568552e-07,1.7788460038769264e-11,2.0942427080794887e-09,6.921629419543402e-11,7.951621704698727e-12,6.4281196745412384e-09,6.058278807781334e-13,6.872989519369005e-15,-5.506033115200776e-16,1.2670574667467377e-13,5.614034561737013e-15,5.866240597993008e-15,5.342408231262088e-15,5.74165102707897e-15
0,1.248079701,706,297.42,458.7746944,101724.686,0.351396152,0.2,,,-2.1249935118227677e-17,0.6703243779940037,1.3804502136111556e-05,0.048920173431367446,2.020349663238048e-17,7.90148201483838e-09,8.466813908096046e-10,0.27468864023949313,2.4541750020504326e-09,6.284060637914758e-11,2.1044787262616455e-07,1.6440555563711992e-16,3.296885563912983e-09,1.245179255089617e-15,5.740099476311416e-12,0.006037686949284907,6.495347600524231e-14,1.571346424862387e-10,4.849281225719448e-13,5.820209800077292e-08,1.785017469080738e-14,1.0699015952779823e-05,3.87532383173135e-06,1.15112443569552e-10,4.482545928413132e-07,1.9546391210706613e-11,2.2612765818570527e-09,8.058571139605408e-11,9.615038203151773e-12,8.425590556833264e-09,7.100404099531095e-13,1.9502401353768455e-14,8.2644984885832685e-16,1.4013580491231981e-12,-2.162568288347775e-17,-4.309555172747786e-17,-2.816198747752111e-17,-3.4767637193433185e-17
0,1.249713149,707,298.032648,546.0097588,102071.3232,0.219125106,0.2,,,3.370967223255934e-15,0.6682961591666245,1.3899517273410314e-05,0.050864239680126905,1.3863214494008402e-15,5.594649911503007e-09,7.741074117465759e-10,0.2759455631688576,1.4344910451684608e-10,4.563551872347048e-11,1.7383592042773563e-08,-6.327591836942981e-16,7.3593142779035376e-09,2.40579150866455e-14,4.976909340799145e-10,0.004870071686407856,2.324027719271574e-13,1.114832270283328e-10,1.1127222184212696e-12,3.3379325449749314e-08,2.9275849442750694e-14,7.5411153423237805e-06,2.3168212458321403e-06,1.8551006220320004e-11,1.3563569066067434e-07,5.784201215395316e-12,1.5577489955810628e-09,3.594221265845639e-11,9.313660124826572e-12,6.289834376322535e-09,5.508351626282947e-13,3.761497190836258e-15,-1.2092057797418973e-15,3.990277957395756e-14,3.0102296547963615e-15,3.616644974036146e-15,2.3716981504489453e-15,3.2914210333579986e-15
0,1.266902139,693,297.2988468,466.9600769,102071.3232,0.233554092,0.2,,,-1.6242986174342136e-15,0.6682229897098694,1.0790397125921423e-05,0.0509125832439416,-1.4781749394197991e-15,6.010614821732953e-09,2.0028781761214737e-10,0.27431678450354813,2.7521345710582044e-10,3.76862668960829e-11,2.413058802967052e-08,8.07988865686461e-16,5.167564721900565e-09,1.811181002916987e-15,7.291303362888228e-12,0.006528361448471609,5.759151325914786e-14,1.490032460233603e-10,4.808816077235315e-13,5.249863368489378e-08,1.646485323468444e-14,6.0927149705436385e-06,2.0662652031386564e-06,3.1227824691910044e-11,2.3522195235300026e-07,9.608881445632593e-12,1.1092157773540538e-09,4.468900782564164e-11,6.6303795829851735e-12,6.815644039871387e-09,3.5732289335511687e-13,3.9499406542551555e-15,4.730584524600634e-16,1.0851329852983881e-13,-1.6244307341564236e-15,-1.6353117377796447e-15,-1.6329199709843567e-15,-1.6301685594951244e-15
0,1.270049456,694,297.3016611,466.1780731,102071.3232,0.233071336,0.2,,,6.715323421708318e-15,0.6678507205799331,1.0422921736519572e-05,0.0512093163680139,4.5260524150273125e-15,5.938840173444001e-09,1.9248615344999297e-10,0.2741094172746636,2.9538547449792986e-10,3.6517462216546645e-11,2.5883979586046653e-08,-3.2836242970234033e-16,5.402052854005852e-09,6.562688440726613e-16,7.2619807539012735e-12,0.006812001876155559,5.3924295638832696e-14,1.6491846089902624e-10,4.987930971023428e-13,5.558349734751503e-08,1.727579167354896e-14,5.800012923087476e-06,1.9952398266336995e-06,3.083684811282733e-11,2.2425522860301398e-07,9.020674481353528e-12,1.033928246060576e-09,4.2985108879433274e-11,6.518346224078055e-12,6.842232377648404e-09,3.3602099735414415e-13,3.2180524326700045e-15,1.1177745633504803e-16,1.1124698493724118e-13,6.344597729509697e-15,6.918701576238708e-15,5.677452869706091e-15,6.610692211168284e-15
0,1.278884841,698,297.4,455.640429,102071.3232,0.232921084,0.2,,,3.4145055602898807e-15,0.6670576955060865,9.449509373686018e-06,0.05179461193868802,2.2828745969013172e-15,5.806287511389311e-09,1.7294604985321268e-10,0.2735058223931064,3.9017390902326426e-10,3.387089576763332e-11,3.288891624751763e-08,2.072626400360295e-16,5.645496731496067e-09,8.816721924739319e-16,4.3371764341898036e-12,0.007625132290170102,4.176192341296439e-14,2.0775914494983688e-10,4.79515724210893e-13,6.490379118429959e-08,1.8530390754928072e-14,5.123334843306667e-06,1.8290363851411936e-06,3.24650480951228e-11,2.1805664638743201e-07,8.202648779583149e-12,8.672186617764893e-10,4.105985305815146e-11,6.080784404388617e-12,6.925105118389171e-09,2.8508559607213653e-13,3.0152707152879595e-15,3.650647285954863e-16,1.4143999577635864e-13,3.2530394631292067e-15,3.555031280152058e-15,2.9852745475323662e-15,3.45616261483739e-15
0,1.299162934,705,297.26,452.5438291,101724.686,0.295574485,0.2,,,-1.829016211985688e-15,0.6643339311767307,8.09130296780293e-06,0.053338954116348536,-3.0483428080446694e-15,6.0516138750749475e-09,7.235265583197909e-10,0.27179553156542163,5.168127324411779e-09,5.856727856595991e-11,4.466398564868985e-07,1.6337133014147767e-15,6.4009603040837455e-09,2.2563451054788032e-15,7.989460828587372e-12,0.010515823378976002,3.753229406635518e-14,5.229502954284506e-10,7.804472704553437e-13,1.119895571263415e-07,4.164193769472456e-14,4.8312226022716105e-06,2.0527547097801703e-06,1.3359972696527613e-10,1.9786517717409421e-07,6.968897743430348e-12,7.872917720378131e-10,5.563348863320383e-11,6.923883817386786e-12,8.060717998002367e-09,2.718674342072013e-13,1.4957635376669085e-14,1.4647572077264722e-15,1.6429778027120811e-12,-2.1024776891698397e-15,-1.7072922655085159e-15,-2.5724631134567883e-15,-1.9419927656889624e-15
0,1.299417509,697,297.8965347,547.8965072,102071.3232,0.203682633,0.2,,,-4.167915164974633e-15,0.6620310626140582,7.938941186334153e-06,0.05589822190328505,-4.485210183071923e-15,3.5639221350500055e-09,3.4219585484340567e-10,0.27291676460006,2.173870703538883e-10,2.711517034147872e-11,2.787657493942307e-08,-1.3878833610999364e-16,1.2288033326376435e-08,5.990654559676706e-14,1.2423764752784258e-09,0.00914107371027041,1.3774497710193298e-13,4.866390948858514e-10,2.0564654042051615e-12,7.682898008621685e-08,8.600711214308263e-14,3.4582715870802813e-06,1.2944934667846929e-06,1.0362594686157222e-11,5.551450033843096e-08,1.6235725432421355e-12,5.128461233775911e-10,2.6950779698347253e-11,9.019231072875221e-12,6.515014289132888e-09,2.0288457892808997e-13,5.676165858344923e-16,-2.278219373316178e-16,2.732858759871884e-14,-4.231228071438325e-15,-4.091718212460552e-15,-4.3364964091912314e-15,-4.117773521371564e-15
