,phi,grid,T_in,T,P,vel,blend,fuel,oxidizer,strain_t1,strain_t2,N2,AR,HE,H,O2,OH,O,H2,H2O,HO2,H2O2,CO,CO2,HCO,OHEX,CH3,CH4,CH2O,T-CH2,S-CH2,C2H4,CH3O,C2H5,C2H6,CH,C2H2,C2H4OOH,OC2H3OOH,C2H3,CH2CHO,C2H4O,HCCO,CH2CO,C2H,CH2OH,CH3OH,CH3CHO,CH3CO,C2H5OH,CH2CH2OH,CH3CHOH,CH3CH2O,C3H4,C3H3,C3H5,C3H6,C3H8,I-C3H7,N-C3H7,C3H6OOH,OC3H5OOH,C4H10,PC4H9,SC4H9,C4H8,SC4H9O2,C4H8OOH1-3,NC4KET13,CHCHO,N,NO,NO2,N2O,NH3,HNO,H2NO,NNH,NH2,NH,N2H2,N2H3,N2H4,H2NN,HONO,HNOH,HNO2,HONO2,NO3,HON,CN,HCN,HNC,H2CN,HCNH,NCN,HCNN,HNCN,NCO,HNCO,HOCN,HCNO
0,1.249759585,106,297.6526768,564.0263007,99891.5085,0.201252777,0.6,"NH3: 0.791649747129796, CH4: 0.208350252870204","O2: 0.21, N2: 0.79",16.841893648011506,20.125277699999998,0.6766894797345183,1.1662233456406571e-14,1.2466517439926428e-14,1.1174763193093467e-05,6.331101060334493e-08,1.9777530177052615e-09,4.757051522769687e-09,0.04079333633759132,0.23680262553761544,5.367341482939485e-10,3.7255392692461537e-11,0.018412740049851106,0.02437067644700671,4.534165285160259e-07,-3.91898644568309e-15,5.429177979818278e-10,7.77050516576527e-06,1.6626468232281707e-07,1.288898144986352e-11,1.0466789726653381e-16,2.00632204640297e-10,4.794062631535522e-10,3.17160459211704e-12,1.759721197824845e-09,1.0859189924039348e-15,1.092388122698944e-09,-3.834927039710714e-15,4.1464783159992133e-16,9.209331695101813e-16,2.3913112072569417e-12,3.20455119549795e-07,-2.177989753179004e-15,4.758494959347419e-13,-3.8581790802213955e-15,1.2637281793289534e-11,9.30173670293937e-09,3.420140759505996e-10,1.0100451648314937e-13,8.897228821757941e-13,8.70154609821939e-15,5.577824182332395e-15,-3.8644264139621125e-15,9.276371940995106e-17,-8.444915152592481e-16,-2.1096697682085993e-15,1.1832316108080949e-14,1.0204640695480369e-13,4.644084639328331e-14,5.392851613693942e-15,-2.987453983873806e-15,3.909545686449591e-16,2.1449114703494233e-15,2.1269651957997184e-15,1.2646068257581965e-17,4.641542498678358e-15,-3.745096566338769e-16,-3.5277747338893305e-15,5.181633015498257e-17,1.1464215491760382e-14,2.078388955377577e-09,8.260908130796592e-05,5.501322349993627e-10,2.0953943622915138e-05,0.0019433554262944066,6.224261868149096e-07,3.4796421860586293e-12,4.934065935815583e-13,1.0805201747782349e-07,9.183482866765829e-09,1.3907345853059053e-09,6.597115069260077e-13,4.4904333398924215e-08,-9.989965911157847e-16,2.9005801644069167e-08,8.35524562754101e-14,-5.546152090084097e-16,4.295962368287342e-14,-2.1412573399644386e-15,2.073201019829421e-07,3.8505982342788824e-13,0.0004254145834379313,8.13272992281205e-08,2.7970992634073765e-06,6.685382477466635e-09,1.2774456722292679e-14,7.578188013657321e-12,3.008542768665439e-09,1.2942326515039306e-10,0.00043492541212409805,4.746752459854997e-10,2.2066721515334922e-11
0,1.300624365,109,298.4695545,547.089934,99258.229,0.183971202,0.6,"NH3: 0.791748888908856, CH4: 0.208251111091144","O2: 0.21, N2: 0.79",14.826209761198754,18.3971202,0.6705434175054746,1.1687401792990394e-15,8.055949773661203e-16,4.987359949087929e-06,6.410313565724554e-07,1.5731885306275982e-09,2.3882423222211785e-09,0.04409681622158095,0.2345452700113215,6.600607257563232e-09,7.060916008234175e-11,0.020255555322673726,0.022982418016635715,4.350116518532349e-07,-3.6498441369452524e-16,6.989454782879106e-09,9.260040921532448e-05,1.212999143535358e-07,4.272011438913526e-12,6.351553013945922e-16,2.2701454261385307e-08,2.7156025791107625e-10,3.4341174791934287e-10,1.1286629662470157e-07,4.0083469869035303e-16,7.794740442669467e-08,4.567274026393366e-15,8.312475179318038e-17,2.31724254170689e-13,5.215948066794925e-11,4.037768643098563e-07,4.979116939295537e-15,1.2052007854777062e-11,-3.4301564030699414e-16,3.131156311764543e-11,6.31490123523855e-08,5.34932444533173e-09,1.3586987479407354e-12,5.3100797457324693e-11,7.255845046128189e-13,1.5647261506865882e-13,2.6455816492822296e-16,8.821989924241311e-14,1.9650161704815905e-15,1.1789282994148224e-14,9.69105932746529e-12,1.249992599899072e-10,2.250668963748344e-11,1.9887647119322314e-12,6.094308809181057e-16,5.115528684437947e-17,2.5697745152784024e-12,9.667950326182323e-15,2.8212488328787772e-14,1.1996665008452505e-13,1.8357855785472947e-15,-1.4818027611068726e-16,3.693068362423597e-16,1.5426381111520956e-14,2.645861647901376e-09,2.881146858456079e-05,1.1310390862008082e-09,1.2076892920100204e-05,0.0060287818745882946,2.9788793711163705e-07,2.730865766560943e-10,3.0992229516699024e-13,4.346067274306326e-07,1.1316983843165467e-08,1.1309256538228803e-08,4.2857814929334154e-12,3.361029748082467e-07,1.6438665932909028e-14,7.399024405380538e-09,2.5859200204615976e-12,8.536167880288174e-16,1.5932108525664172e-13,1.0012321642449107e-15,2.2407636351459914e-07,7.083719657317619e-13,0.0007249618560153687,2.2365315087035953e-07,3.9441654573587005e-06,6.588906558708319e-09,1.9631730010416674e-13,1.672622460111064e-12,1.3014978047834846e-08,3.1636505049637174e-10,0.0006768847405297463,2.1152356510316626e-09,1.945866704650574e-11
0,0.800830124,869,297.8851485,538.7582508,99258.229,0.186069114,0.6,"NH3: 0.791693585788322, CH4: 0.208306414211678","O2: 0.21, N2: 0.79",17.49013885889866,18.6069114,0.7190273188398637,4.816622947103753e-15,3.0046140995480022e-15,1.9743776624175117e-14,0.031007127187725313,7.938281763481912e-11,-5.705601033978979e-16,9.18542663569481e-06,0.21066260898239128,3.2595302909863984e-14,1.701392661694522e-07,1.0322307995899445e-05,0.032710932661215206,-6.447192261263509e-16,-3.167590274691045e-16,-1.1870512844224392e-15,4.006591781974543e-14,2.5874288301981747e-14,-9.233731368921427e-16,-3.180303852165506e-16,8.084814770082594e-16,-9.564666754719245e-16,-7.254796621632319e-16,-7.595337636705131e-16,-3.3830361406319118e-16,-6.428046651589786e-16,-7.536253528993119e-16,-1.8551839163978757e-15,-6.933361153292151e-16,-8.931859995414359e-16,8.798469722938547e-08,-5.308667850025207e-16,-3.1242774133029854e-16,-3.9514423289802413e-16,-5.138567888641805e-16,1.9214292571620304e-14,-7.403863404341611e-16,-7.955941825317755e-16,-7.415365936694644e-16,-8.722825130800807e-16,-7.676776990039254e-16,-4.973737577626493e-16,-6.200405702616538e-16,-8.706843832266967e-16,-6.59372559216181e-16,3.8775440336933767e-16,-7.348896469384497e-16,-8.276348289515749e-16,-6.035694059211148e-16,-1.0979255424324442e-15,-1.5249175119998868e-15,-8.14935279674876e-16,-5.764178946978283e-16,-4.199131911456562e-16,-1.2978653569012711e-15,-8.657013593346873e-16,-3.7912387888182564e-16,-1.2014572863527654e-15,-6.850053674752833e-16,-6.325716919926059e-16,0.0063824945133011506,0.00011455898016567102,1.7656063455235954e-07,7.844699776859133e-14,3.260969719336906e-09,9.909577533825042e-15,-3.1685020795257056e-16,-7.802393600247062e-16,-3.809971779747914e-16,-7.674433682802727e-16,-7.041424703731259e-16,-7.950530379010188e-16,-9.04002351779585e-16,7.483360808361862e-05,-6.798053226233389e-16,4.142202288154658e-11,4.768465042696254e-11,-1.6334916403834778e-16,1.7871386835291794e-07,-4.54675538435669e-16,7.974871168164223e-13,-1.211746237630351e-16,-7.455193799772784e-16,-9.57267694506068e-16,-7.203380153405075e-16,-8.39659223582749e-16,-7.381016037263872e-16,1.9073602519044148e-13,6.628771070537555e-10,6.395987843139237e-13,-1.2666274240000321e-15
0,0.850173811,885,297.8450495,543.7551155,99258.229,0.178638061,0.6,"NH3: 0.791716850460789, CH4: 0.208283149539211","O2: 0.21, N2: 0.79",15.980616917205111,17.863806099999998,0.7156234096827431,5.0450762592661086e-14,4.6522890238942236e-14,1.8271495537172038e-13,0.021943875735101006,1.960258806864758e-10,9.079005085025788e-16,1.7667720308631526e-05,0.22097057583095037,1.533472108700681e-13,2.1454816915650813e-07,1.833391708202819e-05,0.03434629260644916,-6.175351442178427e-15,-6.529871421069965e-15,-3.0510779697849757e-15,3.790217425035543e-14,5.659516632000481e-14,-5.526390934645971e-15,-6.5319946460788925e-15,1.1900467110290417e-15,-3.994030272014604e-15,-5.509930567325006e-15,-2.0674871043597334e-15,-6.54700109891281e-15,-1.1052727582550669e-15,-5.825049232622757e-15,4.440903595557078e-15,-5.786103996354416e-15,-4.533113739338835e-15,9.26421516930426e-08,-6.390147353696366e-15,1.5634769059382091e-15,-6.546465073152429e-15,-6.313227590163907e-15,2.074881571498808e-14,1.4246697687245683e-15,-5.536362765389882e-15,-1.93653866367559e-15,-4.72087846752736e-15,-5.508881338333768e-15,-6.487456230215584e-15,-2.7636711646012355e-15,-3.662419749191036e-15,-3.3605689843083866e-15,-1.0981222335064834e-14,-1.949363176399689e-15,-5.086150055860138e-15,-6.00715199659292e-15,-3.923335575208125e-15,1.4110084482827826e-15,-2.1109405840086324e-15,-6.147040339207926e-15,-6.496738823422725e-15,1.91403032235785e-14,7.161215090442423e-15,-6.4927388761397944e-15,-3.823424472183794e-15,-5.829512989725345e-15,-6.1500414855352845e-15,0.006878429936229337,0.00011253284104730179,1.8181536246960386e-07,1.8682104590289512e-13,8.563298192667973e-09,1.950380027315957e-14,-6.533550487949142e-15,-5.555052885328217e-15,-5.239121571131135e-15,-2.0142826462003773e-15,-1.8870245426927365e-15,-2.078885956916124e-15,-4.1605166866446636e-15,8.821313908586947e-05,-2.372528540193792e-15,3.521874435067131e-11,2.9394784200408456e-11,-6.1430472684515575e-15,1.7074413365277387e-07,-6.4399843192346355e-15,3.3202523411186995e-13,-1.771759792585997e-15,-2.037227627577335e-15,-4.451926917618605e-15,-1.5186566442343463e-15,-5.660836830070046e-16,-1.7470281654501813e-15,8.855850221005774e-15,1.6285680927107155e-11,5.980643128498256e-14,6.768958476566701e-15
0,0.899056012,916,297.2099194,568.5147784,99891.5085,0.203167645,0.6,"NH3: 0.791752061515411, CH4: 0.208247938484589","O2: 0.21, N2: 0.79",19.147806901464264,20.3167645,0.7124138193045697,1.0073060910436582e-15,3.0811625178544065e-15,1.3773141812749817e-11,0.012803018571423257,1.734061348562582e-09,1.2743123756228624e-13,4.9785673811863976e-05,0.23148566411348806,5.0685344534028875e-12,3.1181797040621783e-07,4.3845454427010444e-05,0.035943409147205965,-1.3376165890701123e-15,-1.6940445958042504e-15,-1.3630526985681736e-16,3.331603297084383e-14,2.6437135174087412e-14,-9.229030154681725e-16,-1.6935019677547408e-15,1.1903434152454909e-15,-8.120960177203214e-16,-7.985502705515967e-16,-9.706191426566103e-16,-1.679953632051521e-15,-1.1927879706106055e-15,-1.4326931067447584e-15,-9.867211503956998e-18,-1.131898439189292e-15,-8.494645184250567e-16,9.959763711291446e-08,-1.533958938468374e-15,-1.784928905417506e-15,-1.6414315496660888e-15,-1.4038095820462722e-15,2.424009323257003e-14,-7.672045053998767e-16,-1.24905071877217e-15,-8.748092839054362e-16,-1.1367818982797373e-15,-1.0060884935993408e-15,-1.6301856350358886e-15,-1.0655410122498782e-15,-9.407355526824063e-16,-1.0215139403954053e-15,-1.6266276666730308e-15,-8.511161079648737e-16,-8.421415412489438e-16,-1.1399125102044295e-15,-4.720538771538088e-16,-8.402573554495278e-16,-1.0101749067707873e-15,-1.2584875793591088e-15,-1.5308243583557274e-15,2.038771011894407e-15,-3.179038843859857e-16,-1.5200190448361942e-15,-1.4860608993153523e-15,-1.1818211631950846e-15,-1.426640682454833e-15,0.0070607287056818095,8.831107958494905e-05,2.2127692893715363e-07,8.355032968812532e-13,4.532674786818431e-08,5.723540965760026e-14,-1.6900831304196358e-15,-1.1061157946529636e-15,1.560940348824429e-14,-9.386802479540222e-16,-9.27449513450015e-16,-9.549743026988429e-16,-9.527297602809903e-16,0.00011057331001818475,5.75909897767249e-16,1.883659660862507e-11,2.400853596638502e-11,-1.0286128566565569e-15,1.6481793239875125e-07,-1.4902802597985642e-15,3.280475026942871e-13,-6.796451193472019e-16,-9.028708586604247e-16,-8.515801657372814e-16,-9.069525377655138e-16,-6.663501175105345e-16,-9.172201007068102e-16,3.0439555113113076e-15,5.405003152115035e-12,2.0188477210435876e-14,5.287808345291047e-16
0,1.0003369,901,297.0527334,584.9273641,99891.5085,0.237030264,0.6,"NH3: 0.791689692756651, CH4: 0.208310307243349","O2: 0.21, N2: 0.79",23.440889139819205,23.7030264,0.7046289389594583,-2.4967341082253772e-15,-2.594320974751872e-15,5.491011327712778e-06,5.155841255066449e-05,6.398419568567961e-08,2.7956844966136112e-11,0.004854451842306849,0.2451391218501198,7.53809369344281e-09,8.525626305838325e-09,0.0024268346236330745,0.03659822133891662,1.3493693640151538e-09,9.781413506128416e-15,2.574395444096564e-14,3.4424414465379677e-12,3.5800023068905587e-10,1.848119071235805e-15,9.780879675482471e-15,-1.3998894575431466e-14,3.062326768220917e-13,-2.2541252468236226e-15,-9.294845403809653e-15,9.760347081325805e-15,-4.149278231406309e-15,9.536337082864697e-15,1.31905270591038e-15,8.31311799825073e-15,-9.08258653455305e-16,1.2106106573056457e-07,8.905162612615121e-15,7.351504696542992e-16,9.669858987130867e-15,2.154319194750318e-14,1.2584067237800046e-13,-7.526079407753169e-16,7.303799700712476e-15,-1.192640130544497e-15,-2.408974885333301e-15,5.692670006934514e-16,9.723713008565976e-15,-6.022309603118414e-16,-1.684228495738829e-16,1.6690931528028602e-15,-1.8433414266122363e-15,-1.033772942596204e-15,-1.7392777860903526e-15,-1.1504199607722182e-15,5.1478750988119696e-15,1.5107994394330324e-15,-7.26707152605677e-16,-1.131249115884309e-14,-1.5195981226699565e-16,-1.0704972080350925e-15,-6.8955641163193584e-15,7.72148124375073e-15,-2.5714119089528256e-15,-2.416691152935267e-16,5.161515445959552e-13,0.006241277292425466,2.2305887279714525e-07,2.035370843712536e-05,5.453368007768851e-09,1.117951530967434e-05,1.930745076563245e-15,2.4038083533517555e-13,1.4986263206878872e-14,3.2476473723082786e-10,3.038021064970012e-13,9.12869527069256e-15,1.1871714762621966e-15,4.0597699550479026e-16,2.19801132935872e-05,1.3679879164913238e-14,4.6322722295793116e-14,6.76248994139859e-13,9.257130275845815e-15,1.5939057036318425e-07,3.937620854969231e-15,2.5834218705678758e-11,1.2187224484553486e-14,7.415296424752173e-14,5.377874792482457e-16,1.2067812063764526e-16,-1.7444333672118408e-15,-2.3209692564164606e-15,3.88038138326601e-15,2.2851436135555547e-10,1.443418048434128e-16,1.0918921922050781e-13
0,1.049597736,884,297.6362409,583.9707719,99680.41533,0.243134543,0.6,"NH3: 0.79169711164477, CH4: 0.20830288835523","O2: 0.21, N2: 0.79",23.988621051210544,24.3134543,0.6988378624429171,1.7294253059729405e-15,-5.417570661784645e-16,7.278908253965024e-06,3.5792947240396828e-06,1.0787150824753186e-08,4.267823336610054e-11,0.012429235083501536,0.243692157552829,8.48624212466689e-10,1.2065453795396964e-09,0.006408660253017013,0.03351464712224888,5.804865046753069e-09,-4.633894924230674e-16,2.341723751735381e-13,2.7284517465058148e-11,1.7418802073455459e-09,1.6695401909803662e-14,-4.501242739561435e-16,3.3049351369353135e-17,1.9788830569739063e-12,4.679596821068894e-15,-1.5903986720137444e-14,-3.352257784493365e-16,-3.914494946131013e-15,7.625161870792881e-17,2.5691865055343855e-15,5.408948064111885e-16,3.607735575222575e-15,1.3693363953253402e-07,6.046603304160153e-16,3.4849667242312342e-15,-1.0011038692146432e-16,1.2451644915904967e-13,5.346740582505974e-13,3.714276598303309e-15,1.1867627912516377e-15,2.090790484230459e-15,3.1892281771608713e-15,3.618109986277114e-15,-2.127219292917502e-16,2.7583075557338474e-15,3.2539427698999145e-15,3.3588681451475356e-15,1.3568790441771187e-15,2.0299336764714508e-15,6.289485135265207e-16,3.2136517862386064e-15,1.8555441572419086e-15,2.6319845642852614e-15,2.1877397849650148e-15,7.747110811696016e-15,1.618964719123511e-15,1.8202794727230612e-15,3.734866169912785e-15,1.0577385373936136e-15,1.3285664598091478e-15,2.3261813005569126e-15,2.3391750388144103e-12,0.005049537494196463,1.859842690873252e-08,4.1113846579173725e-05,7.155009342497644e-08,9.67620216118324e-06,3.99550670528731e-15,2.994186763432645e-13,7.836882371701297e-14,9.100953694397085e-10,1.812514432609713e-12,1.895572795310769e-16,8.781565134063165e-14,3.622418421512947e-15,5.838465415305199e-06,5.524818508258158e-15,1.5449502971202946e-14,6.109875331151633e-14,3.8134421313977076e-16,1.6121200818992263e-07,2.3837469116649378e-15,7.772695774361378e-10,3.301908561690687e-13,2.710764824402076e-12,9.884293182021658e-15,3.547062992543572e-15,6.138328620480695e-15,1.2618577841167621e-15,1.7653157153139118e-14,2.8818205215601645e-09,1.2356205141044941e-14,1.0324706859876181e-12
0,1.099913844,841,297.6021345,581.3286171,99680.41533,0.24074955,0.6,"NH3: 0.791764368651892, CH4: 0.208235631348108","O2: 0.21, N2: 0.79",23.89036588470867,24.074955,0.6931592567941005,-1.6734498338021704e-14,-1.8692816352848816e-14,1.0451913608577504e-05,7.27223093876798e-07,7.063526703901875e-09,1.3968861551841388e-10,0.02042245184962281,0.24196719917195814,3.501628925091023e-10,4.4239972390281973e-10,0.010024927420819082,0.030847086866441047,1.8331766943551772e-08,-3.008160392341455e-15,1.014636241488217e-12,1.4731741433409079e-10,6.508917584674658e-09,1.1686049851796927e-13,-2.930362507471597e-15,2.523329633246653e-16,1.1134219799479906e-11,-4.831743849446892e-16,-2.6178586253733144e-15,-2.8954617737453747e-15,1.1452234657450437e-15,-2.6693138399573984e-15,-1.3888578816545614e-15,-2.5356960747878734e-15,-7.236979454880127e-16,1.637097522120018e-07,-2.202350312929688e-15,-1.0333884337629138e-15,-2.773123992485766e-15,4.1480010170833715e-13,2.582369517249134e-12,1.178493190826427e-14,-1.9095761652642614e-15,-1.1450238802978353e-15,-7.877711406231334e-16,-1.0077256968369353e-15,-2.8537044185761993e-15,-1.031976391432313e-15,-9.682397063162185e-16,-1.185185124522429e-15,-1.1603875501571787e-15,-1.3490793841695954e-15,-2.201388726663159e-15,-5.716582805209008e-16,-1.5480358621858428e-15,-1.355947672252259e-15,-1.2303242081608987e-15,6.055582420558278e-16,-1.0038511374095231e-15,-1.2917042669465142e-15,-6.964121761111277e-16,-2.0026324171455466e-15,-9.150996687366468e-16,-1.0663843543269553e-15,8.658019979467209e-12,0.003509375310219916,5.237137110684195e-09,4.7155392765118e-05,2.8807508603600926e-07,7.863886996681386e-06,-7.298586384758773e-16,4.127533316826803e-13,3.2098335310861757e-13,1.6231009583638304e-09,3.844827321007743e-12,-2.7117824028588446e-15,5.507128601488389e-13,-9.924790337156513e-16,2.7303636266505413e-06,-3.2524828998518916e-16,2.2458871603041402e-15,1.3724817735754981e-14,-2.363699043587355e-15,1.6783844733483507e-07,-1.2965598141169613e-15,4.2597442917254344e-08,1.3154723330532938e-11,1.9406979038150258e-10,4.5359547175927904e-13,-9.544171956925151e-16,3.557259495310945e-14,8.212314674227203e-16,1.0004920848429622e-13,7.149897348147145e-08,1.550055464851882e-13,6.0756607186699575e-12
0,1.150186481,783,297.697272,575.284819,99680.41533,0.231807102,0.6,"NH3: 0.791758181910196, CH4: 0.208241818089804","O2: 0.21, N2: 0.79",23.01373019903599,23.180710199999996,0.6878152677327631,-8.773751522781583e-15,-8.186494930036334e-15,1.6218807794034577e-05,2.0173231827485858e-07,5.725241058879071e-09,5.738298564669598e-10,0.028438687562289018,0.23987752135250295,2.5987170547545463e-10,2.0383250687009872e-10,0.013151380451670408,0.028734697923771556,6.374348150045831e-08,8.073296260216289e-16,6.504628564593186e-12,1.0257364430623693e-09,2.837914323553221e-08,1.729896678697458e-12,1.6877803085598346e-15,-5.486211379338219e-16,8.389996792431468e-11,-2.2653227623357803e-16,1.252415808238158e-15,1.682223342325016e-15,1.6533131407334115e-15,6.346509943626717e-16,1.269762691364238e-17,6.698016882726205e-16,1.3635798379604411e-15,2.0424197908977119e-07,3.6607965792519873e-16,2.977778896321751e-16,6.852373399446919e-16,1.5745517468109342e-12,1.8106874396759024e-11,1.965356754867589e-13,6.642636483380202e-16,1.8702616230835848e-16,1.6519142098728885e-16,2.6862047627655587e-17,7.230017815836703e-16,1.024030741994267e-16,6.46122481020136e-17,5.166092926087495e-17,1.673969623520568e-16,2.265878567987654e-16,4.2859674872794414e-16,1.4314790691827671e-16,1.4703783071518111e-16,1.4631601368167008e-17,1.5475279777152194e-16,3.0436283385417565e-17,1.5053452021641827e-16,2.0461546748227278e-16,2.1340176499057699e-16,3.5306864216812536e-16,1.4313235844153553e-16,2.631367663586512e-16,4.0040415508160914e-11,0.0019128850900890205,2.341628485513469e-09,3.850304938060749e-05,1.0192208016156008e-06,5.580696789954217e-06,2.175487207980275e-16,6.026657633186218e-13,1.7040945798718003e-12,2.6118793830162314e-09,6.004061541032416e-12,7.555790290550729e-16,2.6434354344470186e-12,2.416907829875658e-17,1.1745606202815705e-06,4.872737587567018e-16,6.090115783452899e-16,4.403463404190148e-15,4.466563440952038e-16,1.7865233937830735e-07,5.5398420684076986e-15,2.9117557502933898e-06,5.64955128851963e-10,1.8091077528427e-08,5.3493258729909886e-11,3.941425624994331e-17,9.866762739768693e-13,1.2817091676496272e-13,1.7366770530183343e-12,3.4433837722609932e-06,3.500431565180365e-12,4.182803153308141e-11
0,1.199157725,725,297.8085218,571.0577581,99680.41533,0.218162522,0.6,"NH3: 0.79177700579505, CH4: 0.20822299420495","O2: 0.21, N2: 0.79",21.47021021614023,21.8162522,0.6826900367047132,-3.0911051884377236e-15,-5.30963824585615e-15,2.3782170263302328e-05,4.961152984489255e-08,4.416372273325699e-09,3.6329326318996953e-09,0.03592933917637374,0.23787663754508492,2.2828098621986324e-10,8.98427906289872e-11,0.016011976567678755,0.026656866547534325,2.7875351830175886e-07,-9.033040487770027e-16,5.186511441674894e-11,1.7228778817929183e-08,1.4082696129579207e-07,2.3135046809550192e-11,8.778746890909175e-15,1.4516370121335368e-15,5.960882303380315e-10,-9.84361555445683e-16,1.7646249376831224e-14,1.7794497279824274e-14,1.7020122464597216e-14,-9.233482195512618e-16,-5.850779866770791e-16,-9.14569668855158e-16,2.8354133384841414e-14,2.578330084505412e-07,-9.984622228594814e-16,4.415814066023941e-15,-9.189381240454357e-16,7.039448967676483e-12,1.5656423756245385e-10,4.950907681486702e-12,3.5456272815036483e-15,7.570992726625601e-16,-6.530582814024635e-16,-8.361372353915409e-16,-9.11670855569485e-16,-6.774452984551703e-16,-8.018331811776259e-16,-9.73075873372028e-16,-2.5949794373446255e-16,-6.023191948656536e-16,-2.0621628941964946e-16,-7.259333110048859e-17,-1.0189634632781317e-15,-5.768161380859093e-16,-5.981356073846792e-16,-4.713942045640295e-16,-5.991413464031995e-16,-6.421008758656028e-16,-6.853207310036861e-16,-9.79206179007087e-16,-5.265758999447345e-16,-6.547214972205833e-16,4.0712570610038065e-10,0.0005219842323589807,1.2846093796803972e-09,2.1677818328067824e-05,7.892157029277679e-05,2.312823783498363e-06,7.797392574677563e-15,8.872711664289747e-13,4.904411984466191e-10,4.8755203658635675e-09,1.5224022842201817e-11,3.189466677673519e-15,3.074190391221674e-10,-9.149101017399588e-16,2.5242834931772543e-07,1.66288337721824e-15,-7.117778714160674e-16,1.9663100682697722e-16,-9.039078239223542e-16,1.9212763431562963e-07,8.659428556540221e-14,9.090735469284575e-05,1.1247559235779923e-08,6.869001155825274e-07,2.570582806267911e-09,-7.66824196938639e-16,2.2001852323059877e-11,3.334787783524231e-11,2.106732280712524e-11,9.365112088065661e-05,4.422529376720628e-11,1.3086758561123938e-10
0,1.249759585,766,297.6526768,564.0263007,99891.5085,0.201252777,0.6,"NH3: 0.791649747129796, CH4: 0.208350252870204","O2: 0.21, N2: 0.79",19.5433026859871,20.125277699999998,0.6766806147500812,2.2401539947880485e-15,1.4368526381929616e-15,1.0782724172320464e-05,4.730636822548779e-08,1.993510303561165e-09,4.840807812335893e-09,0.041122511578018626,0.23585720085908748,4.214266384022643e-10,3.575653361376326e-11,0.018742233656306,0.024211102970885277,4.770737532609324e-07,1.0803618377689912e-15,7.528609787552427e-10,1.0772049710595034e-05,1.6759488979323956e-07,1.3224768602428853e-11,4.982624529259507e-15,3.6419683930241634e-10,5.020671720791224e-10,5.696158022104873e-12,2.8849757955645174e-09,5.9772753613728065e-15,1.7167400452129331e-09,7.732731050319602e-16,3.5752582280690345e-16,7.425439256238778e-15,3.525936556473529e-12,3.307455519841819e-07,1.232772510156317e-16,7.117155714284261e-13,8.673947469179584e-16,1.3712537574978318e-11,1.2299028284948075e-08,4.93599935493422e-10,1.588584483520698e-13,1.510130510999848e-12,1.5898599492432672e-14,1.051597184870169e-14,9.36701732467616e-16,1.635923719363694e-16,-1.447115140853032e-17,5.398075435523773e-17,1.608287741523208e-14,2.284095177747274e-13,7.527586529264634e-14,6.4955401533364775e-15,1.7101516114905773e-16,3.5845289383698913e-16,7.963314784705358e-16,-4.0826852139305967e-16,9.697667876572022e-17,3.9609403491082804e-17,2.392411901226506e-17,4.0485544266978897e-16,7.337762576721049e-17,1.6523268126634009e-15,2.4807714673956442e-09,6.907974874331666e-05,4.634704414489642e-10,1.850880734433771e-05,0.0023509869485807042,5.422383819803303e-07,4.323209778986126e-12,4.959090368876363e-13,1.66983796361845e-07,9.625231587234725e-09,2.228491043823531e-09,9.150426885818753e-13,6.582995325755222e-08,1.0667134774762323e-15,2.3005034993312825e-08,8.162150643963196e-14,6.805267129687668e-17,2.428164731516199e-14,3.0105602746167874e-16,2.084266776691139e-07,4.699215576666196e-13,0.00045553739477046057,9.649632941530524e-08,2.948687450902789e-06,7.034124966229623e-09,2.2658024541126582e-14,7.309646531168553e-12,3.771272658883826e-09,1.4943695243431586e-10,0.00046554139255073306,6.011116564907123e-10,2.0113447310062295e-11
