,phi,grid,T_in,T,P,vel,blend,fuel,oxidizer,strain_t1,strain_t2,H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO,H2NO,N2H2,HONO,N2H3,N2H4,NH2OH
0,0.649873961,841,297.3401876,524.0008899,101391.381,0.286398527,0.2,"NH3: 0.3879030565, CH4: 0.6120969435","O2: 0.21, N2: 0.79",28.37725150938718,28.639852700000002,1.901164942449498e-06,2.3246248730467082e-10,2.1457636554135028e-08,0.06389609027038091,8.809618551509309e-06,0.14003960173294053,2.8319094015020647e-09,2.4670997480683128e-06,2.712515764221269e-16,2.756779771282823e-16,2.316908564326123e-16,2.7845164449593787e-16,1.6545338886094723e-16,1.9228857604975807e-14,5.513212202587644e-06,0.056365570691821645,2.0715291550605439e-16,1.1663647661121677e-15,2.613959905529183e-16,1.8507879304622998e-16,4.226863610058358e-15,2.730323604459419e-16,2.2555070433685553e-16,2.515012974141404e-16,1.3531489066185238e-16,1.5606159064852654e-16,1.3064768685074601e-16,2.1384773094559574e-16,1.5799648106116477e-16,2.412224415030917e-15,1.914839213204797e-16,4.956933628410021e-16,7.552045425398266e-16,1.897800974452775e-12,2.8366987999089275e-16,0.005279180103995742,8.794449437051406e-05,1.6028004295634452e-05,5.0708866084059754e-09,2.604658357964787e-16,8.324887679177125e-10,1.472812282517539e-15,2.6023888675615654e-16,2.7183041948683107e-08,1.8302971298059807e-09,7.799138753613108e-10,1.4574027464988798e-15,0.7342841923225636,-5.101336401514374e-16,1.5218405108179536e-16,1.4854595281883283e-16,1.1119263436383134e-16,1.4401844437424691e-16,1.5440992650946867e-16,1.360160607176582e-16,8.942977248544874e-06,1.0123528623638088e-16,1.591590536960101e-16,3.69808636695718e-06
0,0.699533012,857,297.834618,540.7784952,101371.383,0.327161047,0.2,"NH3: 0.3877791915, CH4: 0.6122208085","O2: 0.21, N2: 0.79",33.40174397013038,32.716104699999995,2.918081935591766e-06,5.591320304274725e-10,3.659251985894839e-08,0.05378343720906892,1.1968712366602116e-05,0.14934384604237133,4.370337778635006e-09,3.035824685950039e-06,-2.3040452534401734e-16,-2.335089399397707e-16,-2.0179679670438556e-16,-2.3533317367537686e-16,1.0390156514101438e-16,1.8163154539182732e-15,7.23355879548702e-06,0.06008557222789609,-1.4270800694444532e-16,6.478095272750438e-16,-2.2169667677892176e-16,2.563683050594119e-17,4.687522845651494e-16,-2.3114061569591187e-16,-9.652816014564717e-17,-2.1340586031401837e-16,-1.496408117193424e-16,1.0682607072012866e-17,-2.084702047057483e-17,-1.8349320971429636e-16,-1.3347285691079081e-17,-1.2664663796988081e-17,-1.680961942113887e-16,6.748843933187247e-16,-6.100533845224905e-17,1.236122588470888e-13,-2.204034467140963e-16,0.006192177073018201,9.808351469930166e-05,6.361023315344506e-07,1.0421763936009475e-08,-2.2008464803098133e-16,2.2505495331040546e-11,1.5735301719722542e-17,-2.206271573354896e-16,1.3727353343347135e-09,5.7212886988279356e-11,3.8016205787071324e-11,-1.7463788150174672e-17,0.7304601565784233,-2.705795694413584e-15,1.0918353992096504e-17,-1.3804493503274625e-17,6.254965567349974e-17,8.780073227311628e-19,8.734426838608055e-18,-5.906464514018883e-18,6.782517064685514e-06,-7.549927565506658e-17,-3.201952047273739e-17,4.099122997771872e-06
0,0.749940011,839,297.8464894,558.4945965,101371.383,0.385745402,0.2,"NH3: 0.38786093225, CH4: 0.61213906775","O2: 0.21, N2: 0.79",40.44256264857199,38.5745402,5.778840795290516e-06,1.8335545709639264e-09,6.878847700230096e-08,0.04346955502335124,1.6645170043854066e-05,0.15874890700555178,7.799617085230297e-09,3.8990192627875976e-06,1.5752859024406508e-16,1.5923508448882493e-16,1.5357946034797315e-16,1.606274829304217e-16,1.5824664361532145e-16,1.8502466311752236e-16,1.3714463114515442e-05,0.06394239171818747,3.8330103330026537e-16,1.7714645691171573e-17,1.559777795766888e-16,1.439472956197701e-16,7.886351742479681e-17,1.5850117284617908e-16,1.8328689022728319e-16,1.5584539993620861e-16,1.2979280649897177e-16,1.5979061194587135e-16,1.3157228819191034e-16,1.6119921880421883e-16,1.3595369258009972e-16,2.1764343294325426e-16,1.6305309043163098e-16,4.785781414014134e-15,2.152885912265581e-16,9.481996042911673e-14,2.23041124462959e-16,0.006925612307788769,0.00010872748660668762,2.005738833200401e-07,2.6693141680682216e-08,1.5537769329430996e-16,4.093338568544047e-13,1.0744212153383e-16,1.5565908558355198e-16,1.8124315805950768e-11,5.547471047980038e-13,8.516251212878197e-13,1.802184817632826e-16,0.7267550095079562,1.8426071450550845e-15,1.5311403967103095e-16,1.349563844311916e-16,2.0006329487804978e-16,1.3830953389279724e-16,1.7150875901803026e-16,1.4588481718181163e-16,5.095360458863185e-06,1.8375294928077487e-16,2.0609984447696075e-16,4.358388161130955e-06
0,0.799922993,806,297.7412027,581.1211762,101371.383,0.455036468,0.2,"NH3: 0.3879315015, CH4: 0.6120684985","O2: 0.21, N2: 0.79",48.80423334568309,45.5036468,1.2497543156706089e-05,7.0271731572639225e-09,1.3805828562982139e-07,0.03331652297453666,2.3116597649314217e-05,0.16806610562841923,1.490506746624999e-08,4.947283699717838e-06,1.1061555243506468e-16,1.0858969776467113e-16,1.331651531029401e-16,1.0798771012718937e-16,2.603534663987942e-16,1.3697141307975262e-16,2.8488444083872227e-05,0.0677388533775846,2.6174487679619185e-15,2.7062974243031436e-16,1.2020107501361869e-16,2.0530862128674376e-16,7.152582718194916e-17,1.0997024797874036e-16,1.0583962641796287e-16,1.3236292740204143e-16,-7.049139737477433e-18,2.1233954133869676e-16,1.6014864080488432e-16,1.5713746361053305e-16,1.558091074218061e-16,1.6168631141630767e-16,1.722231330936982e-16,3.241265382796608e-14,4.010095207177804e-16,3.793699382594547e-13,4.300701693999159e-16,0.007469106325501639,0.00011148048316808852,2.2493776146112755e-07,7.426118657947129e-08,1.238421850805101e-16,5.121742921351282e-15,1.8023590218999977e-16,1.2209339314606646e-16,4.1602828070063984e-14,3.686446783129671e-15,8.7928118360803e-14,2.5856742360923127e-16,0.7232199646747839,3.327512143823931e-16,2.1761773306781936e-16,1.680806899287504e-16,2.910923604129707e-16,1.8905626822692878e-16,2.342792282261883e-16,2.0787834814698118e-16,3.9902868543431065e-06,1.6117218217933245e-16,4.345866585642834e-16,4.467190528046716e-06
0,0.84934797,809,297.4330221,582.1592283,101358.051,0.524897834,0.2,"NH3: 0.388049337, CH4: 0.611950663","O2: 0.21, N2: 0.79",57.22052034452145,52.4897834,2.962054672757264e-05,2.583809890061934e-08,2.3072436172143986e-07,0.023438728479683733,3.013828640122962e-05,0.17704205353195823,2.7050573482066364e-08,6.549262366451725e-06,-5.95632816643771e-16,-5.965910898678563e-16,-5.890990448371787e-16,-5.969250025770401e-16,-4.929878706042792e-16,-5.078764528399625e-16,6.271213751457818e-05,0.07163369552134614,2.827490421897173e-14,-2.1366547849811992e-16,-5.90419531923585e-16,-5.050230063341484e-16,-4.2279131156877995e-16,-5.950389976653066e-16,-4.941767315866168e-16,-5.872159722243357e-16,-4.92028553974633e-16,-5.056403592750345e-16,-5.013717827127085e-16,-5.819574315398066e-16,-5.028890054279261e-16,-4.825765421039981e-16,-4.847101425145465e-16,2.191383113248839e-13,5.949272222883782e-16,1.9439217065828154e-12,7.661101160779216e-16,0.007809297268657022,0.00010197494348150311,2.999994599078903e-07,2.3338209925483072e-07,-5.897653970231097e-16,4.9953026062370815e-15,-5.005142208002333e-16,-5.904605297317613e-16,-3.658025589890471e-17,1.105859827848454e-15,3.4768676166001607e-13,-2.3688562554179183e-16,0.7198364461521579,-1.9925625591006778e-15,-5.15656728424167e-16,-4.977887768652494e-16,-5.0048928160007e-16,-5.055420523753134e-16,-5.279161369062387e-16,-5.248251989179075e-16,3.5343436568446085e-06,-4.8881740593134247e-17,1.3232536641991075e-15,4.432528925372831e-06
0,0.899290784,853,297.4525434,598.3633629,101358.051,0.589008409,0.2,"NH3: 0.387936376, CH4: 0.612063624","O2: 0.21, N2: 0.79",65.07100528701812,58.90084089999999,8.681879327501928e-05,1.7106341765303673e-07,4.487194844010637e-07,0.013584120109268374,3.9910056188031206e-05,0.186266959605022,6.676595809894721e-08,8.224445060422442e-06,-2.8086853642232007e-15,-3.0215365530403544e-15,-1.7468600857125813e-15,-3.0793555542968575e-15,6.511238940073376e-15,3.927132268035787e-15,0.00015799422271229392,0.07536196342121193,8.259180313215139e-13,2.506343705716446e-14,-1.7200982274454453e-15,4.313062275440652e-15,8.658885231544984e-15,-2.9181503633438345e-15,4.247782860731706e-15,-9.070333249536989e-16,4.2668549546345186e-15,4.3211727972927984e-15,4.344756496437703e-15,-8.347740433100207e-16,3.5786351407925096e-15,3.929988318736966e-15,9.556656998070679e-16,2.9925847402514362e-12,1.508968297267756e-14,1.4662500159522792e-11,9.382723484201477e-15,0.00793209975898787,6.956728369659026e-05,6.843032363865822e-07,1.0690201370017882e-06,-1.3065815554226813e-15,4.769137055378729e-14,4.070447398646735e-15,-1.59071397602481e-15,1.2319274266482076e-14,6.2441945711049284e-15,2.232044621593841e-12,5.479098877657026e-15,0.7164818864125552,5.370818774461629e-14,3.915518384075665e-15,4.36446861521797e-15,5.858075479554035e-15,4.215362875953644e-15,3.5166132926589006e-15,2.3409129983896882e-15,3.7639173645505955e-06,7.371490477212286e-15,1.955295773518651e-14,4.252081451762318e-06
0,0.949416194,888,297.5784722,613.3333993,101358.051,0.638121324,0.2,"NH3: 0.387783258, CH4: 0.612216742","O2: 0.21, N2: 0.79",71.10906470817918,63.812132399999996,0.00046692282703428723,3.2109647963168895e-06,4.859486267477815e-07,0.004152180857873126,3.8644191266768135e-05,0.19526020252598317,2.666297398429377e-07,6.158742138080052e-06,2.423995996519974e-15,2.5169641490446995e-15,2.066285715542351e-15,2.520913982655957e-15,-2.953789934937504e-15,-1.9252751822929706e-15,0.0006319045245995907,0.07865005484251623,1.9218986056945213e-10,4.566472627031482e-12,1.2922310630480758e-15,-1.3762942205621308e-15,-3.4105099499047816e-15,2.4945087135834435e-15,-4.7812884262024066e-15,7.51497653239985e-16,-2.18509018228525e-15,-1.5615349477736736e-15,-1.5511454958328677e-15,1.6620511007652961e-15,-1.6917715450649584e-15,-1.5440390060708114e-15,1.5648757067514275e-13,1.2134975150885628e-10,3.490194205992361e-13,2.7338670164711125e-10,3.5100912023083973e-13,0.0077630765821811104,1.902180970300556e-05,5.172315393303943e-06,9.02032269516258e-06,8.5409883633818e-16,8.57282972096325e-13,4.105564542212021e-17,1.1857334426773202e-15,-8.060978580168251e-15,1.9832807156700246e-15,4.555241378987831e-11,3.0181691855903337e-13,0.7129863722441853,-2.0352014317041768e-14,-1.3182572981245703e-15,-1.575767543213439e-15,-2.214063099174897e-15,-1.5742966527509962e-15,-9.872959022759158e-16,2.2028807501711527e-15,3.3639546138160573e-06,2.4788654263504105e-14,2.2609986056062269e-13,3.940077379283444e-06
0,0.997963889,891,297.7090932,634.3357572,101358.051,0.665368367,0.2,"NH3: 0.387900551, CH4: 0.612099449","O2: 0.21, N2: 0.79",74.47732454692004,66.5368367,0.0038472727932877455,1.007331148111988e-05,1.2653722497231739e-08,0.00032194314425729414,1.5299958960965115e-06,0.1984836520024571,6.854722796249794e-08,7.755163551466532e-08,1.0916100933669444e-16,1.9306198663199678e-16,9.935610784092004e-16,2.2138791544924987e-16,5.123513900826393e-13,1.6682702359874344e-11,0.0048235227646919055,0.07719397620156643,3.1984630688440275e-08,4.098035012163906e-09,2.037015699350189e-12,4.879824502431974e-13,2.5201358476318532e-12,1.6935413975958695e-16,-9.381422288477496e-16,-2.2131773675164232e-16,-3.110241909595748e-16,-1.8821967973321749e-16,-5.3636244214926875e-16,-2.8656856067044124e-17,9.591799858315161e-15,-3.058710785538045e-16,4.737110857093431e-12,2.1614022046259727e-09,1.7097862526385626e-12,1.5150685095640098e-08,1.5167941030545367e-12,0.0071042574318651,1.273008182998246e-06,3.452952199011455e-05,1.575529077269506e-05,-3.1706660921890944e-16,5.310582510499398e-11,2.002101415442637e-13,-2.1545532187738917e-16,2.5563225260248613e-13,3.799536498628186e-14,2.3096870178703177e-09,5.9360432290440404e-12,0.7081572415786413,-4.344245217072206e-15,-2.853260169422182e-16,-5.939117992101879e-16,2.4553190418181923e-15,-3.3345872264016834e-16,2.8387254285122014e-13,3.0022813791492318e-16,1.2380190456615687e-06,1.4308502341570423e-12,1.9439567934035617e-12,3.5203854349810764e-06
0,1.04852571,902,296.7527661,635.3443272,101374.716,0.671096571,0.2,"NH3: 0.38782540875, CH4: 0.61217459125","O2: 0.21, N2: 0.79",75.19479207863651,67.10965709999999,0.009628224741625705,9.857703748976985e-06,2.293784771424935e-09,3.3222290771294495e-05,1.3234647716634914e-07,0.19818043925292458,9.772963258880285e-09,7.523070101848353e-09,2.0587928777375705e-15,1.965122093426543e-15,1.5128916744850548e-14,2.0632861568248238e-15,6.339162327073254e-12,2.3074147492947344e-10,0.012696160384179258,0.07155578840442267,1.4367818857142898e-07,1.8234882500185303e-08,3.476633611649117e-11,1.9542379148966253e-12,2.8561803907604404e-11,1.9816137910082585e-15,-5.146135078861058e-16,1.8655108328532764e-15,2.1363079804514944e-15,2.008401988250999e-15,2.201780184397084e-15,2.1629655253252625e-15,3.312931077130783e-13,1.8461390211937965e-15,1.3499688433929607e-11,5.471039993561344e-09,3.444299343946618e-12,1.3154266017675805e-07,1.5434074714734446e-12,0.00610981384113944,1.5482612974180282e-07,7.346705438836297e-05,1.2904206202462315e-05,2.069430055198325e-15,6.72161898048184e-10,2.48109502716822e-12,2.826029489173542e-15,2.5668408869819064e-12,2.657476210623585e-13,1.5680006638590428e-08,1.512553187507712e-11,0.7016956775502363,-2.516754867023211e-15,1.933335235841089e-15,2.2651189153433567e-15,1.0384392991741313e-13,6.404403068198932e-15,4.535009834194195e-12,3.1712381958345117e-15,8.361027925477507e-07,1.0318320116195036e-11,3.950345711637406e-12,2.986065624267127e-06
0,1.09941892,870,297.5655141,637.6975425,101358.051,0.647131957,0.2,"NH3: 0.38801262475, CH4: 0.61198737525","O2: 0.21, N2: 0.79",72.1117958783534,64.7131957,0.01601408552904509,1.0997787677221587e-05,2.48756901266379e-09,6.534068244993614e-06,5.417200906467886e-08,0.19746799831321962,2.978544194620933e-09,2.358635048488097e-09,-2.1976254606344224e-16,-4.320440936347795e-16,4.7332484446258746e-14,-1.0280247836301321e-16,1.7517870651528686e-11,7.91380714961045e-10,0.020517152579710984,0.06586640341509552,2.692643078106355e-07,3.7946655999235796e-08,9.992493863991622e-11,3.98236427488195e-12,9.198512204178801e-11,-4.2947241650128914e-16,-9.46956949733492e-16,5.761338820512388e-16,9.118895107179709e-17,6.418146793964943e-16,-5.148631652628713e-22,3.240097817160053e-16,1.66365080279754e-12,3.789023566942389e-16,2.973544724899501e-11,8.825893560545935e-09,7.561324140001953e-12,4.900843533840508e-07,1.7614135128983623e-12,0.004990298663450539,3.765830797516561e-08,9.822229334544713e-05,1.0324534622564682e-05,1.0579217911946422e-15,3.054240844228959e-09,1.2668454362866062e-11,4.7053346080555354e-15,6.8373770180335265e-12,6.306907562116403e-13,4.17553346864601e-08,2.6654298143915222e-11,0.6950139947310895,-1.0157832620036737e-14,6.234177140725586e-16,-3.242891215288072e-16,5.425960837591382e-13,3.981967617769245e-14,9.823685003537174e-12,4.04494920782579e-15,6.409672558749274e-07,3.848821558011584e-11,5.101159233158672e-12,2.3953850451342855e-06
