,phi,grid,T_in,T,P,vel,blend,fuel,oxidizer,strain_t1,strain_t2,AR,N2,HE,H2,H,O2,O,H2O,OH,H2O2,HO2,CO,CO2,HOCO,CH4,CH3,CH2,CH2(S),C,CH,CH3O2H,CH3O2,CH3OH,CH3O,CH2OH,CH2O,HCO,HO2CHO,HOCHO,OCHO,C2H6,C2H5,C2H5O2H,C2H5O2,C2H4,C2H3,C2H2,C2H,C2H5OH,C2H5O,PC2H4OH,SC2H4OH,C2H4O2H,C2H4O1-2,C2H3O1-2,CH3CHO,CH3CO,CH2CHO,CH2CO,HCCO,HCOOH,CH3CO3,CH3CO3H,CH2OHCHO,CHOCHO,O2C2H4O2H,HO2CH2CHO,CH3OCHO,CH3OCO,C3H8,IC3H7,NC3H7,C3H6,C3H5-A,C3H5-S,C3H5-T,C3H5O,C3H6O,CH3CHCHO,AC4H7OOH,CH3CHCO,AC3H5OOH,C3H6OH1-2,C3H6OH2-1,HOC3H6O2,SC3H5OH,C3H5OH,CH2CCH2OH,C3H4-P,C3H4-A,C3H3,C3H2,C2H5CHO,CH2CH2CHO,RALD3,C2H3CHO,CH3COCH3,CH3COCH2,NC4H10,PC4H9,SC4H9,IC4H10,IC4H9,TC4H9,IC4H8,IC4H7,IC4H7O,C4H8-1,C4H8-2,C4H71-3,C4H71-4,C4H71-O,C4H6,C4H5,C4H4,C4H3,C4H2,C6H6,FULVENE,C6H5,C5H6,C5H5,MCPTD,C10H8,NO,N2O,NO2,HNO,HNO2,HONO,HONO2,N2H2,H2NN,HNNO,NH2NO,NH2OH,HNOH,NH3,N2H4,N,NO3,NH,NNH,NH2,H2NO,N2H3,HCN,HNC,HNCO,HCNO,HOCN,CH2NO,CH3NO,CH3NO2,CH3ONO,CH3ONO2,CH3CN,CN,NCN,NCO,HNCN,H2CN,HCNH,C2N2,CH2CN,CH2NH,CH3NH2,CH2NH2,CH3NH
0,1.249759585,175,297.6526768,564.0263007,99891.5085,0.201252777,0.6,"NH3: 0.791649747129796, CH4: 0.208350252870204","O2: 0.21, N2: 0.79",18.11619894111027,20.125277699999998,-8.693090756173274e-15,0.6766428918090187,-7.989698332541741e-15,0.03932506962682555,5.370629292077446e-06,3.553273021220678e-08,4.2767324967307396e-10,0.23807450658314536,7.835101813921541e-10,5.756708434441705e-11,2.4624479685710457e-10,0.01769302124760297,0.024354758287622038,5.932369042509541e-10,3.799737673376205e-06,1.110545717281802e-09,1.6588992731268422e-13,-1.755232765032359e-15,-1.047885476938586e-15,-1.4882691914343516e-15,5.3748020319322666e-14,6.753438583997052e-15,4.8380831675875416e-09,1.0222721115607601e-11,5.732111246700261e-11,5.5293982234376756e-08,2.9232637563433424e-07,-9.683136830169964e-16,4.05071709388628e-11,-7.8457812777576345e-16,1.2915758592272646e-08,1.56233306200139e-10,6.7942243251824e-16,1.3024873981726122e-13,1.4266830667168993e-08,9.39035279139818e-10,1.1850798957356888e-07,-1.7678531925192795e-15,5.581163916504635e-11,-1.747205201151177e-15,2.129110291674536e-13,4.290744759054601e-12,-1.730428658126432e-15,2.9480916163066564e-14,-1.780509848589529e-15,4.320326292468046e-10,9.717631259507442e-13,1.1143985182481324e-11,7.003671367248196e-09,3.484110401055591e-13,1.5689140050992207e-10,-2.511518042912883e-16,-8.78691086351313e-15,1.0952552092551215e-13,1.020422310409415e-09,-1.230433200092042e-15,-1.070695070293895e-15,3.1139473057768046e-12,-1.6398794176188593e-15,1.1489549877577668e-11,9.98746252383214e-14,8.336423778060821e-15,1.6269820971312106e-12,-3.7914022795582754e-16,8.076683307396239e-16,6.384546631510685e-16,-1.7032403889639201e-15,-8.843597803251591e-16,3.696102753008144e-11,-9.38187939559924e-16,4.012401135463066e-12,-9.617066135332262e-16,-8.622425872783545e-16,-4.74654146283369e-16,-1.2804580732620235e-15,-8.942400274348645e-16,-8.185618980807986e-16,-1.089721807110203e-15,3.69385956896785e-14,9.646034751792558e-15,-1.3094309880947182e-15,3.164897650133268e-14,7.140533011462534e-13,5.2934396608111134e-15,3.454436169834302e-14,1.0044982733080512e-10,2.916478682901301e-14,1.30298421276758e-14,2.6182995161354127e-13,-2.352442363996022e-16,3.194464457042214e-14,-2.087663724744212e-16,-1.0878446278676006e-15,-8.623803911149749e-16,-1.087016570520658e-15,-1.023495084734453e-15,-1.6431484892448889e-15,5.2026311017333794e-14,1.2492079137159797e-13,1.9755002978436663e-14,-6.539458623500953e-16,-1.7793104844107647e-15,5.027801206975554e-13,1.870487844204771e-15,1.1285507339187185e-13,-1.3624876910548194e-15,4.430475882217753e-15,9.743190485578654e-16,-1.0892735941990244e-15,-1.4343367756605325e-15,-3.6004528970434643e-16,-1.3919925120679353e-15,-1.0849544923157377e-15,-9.014291541726503e-16,3.190926048729047e-05,1.0619554741079544e-05,5.905820500920598e-11,2.4744958252154e-07,1.5234185544599722e-12,5.856008918335146e-09,1.1680966953891244e-14,1.5361947561541672e-08,1.1942183607123836e-10,4.6527078098995e-10,4.6412437057147716e-09,3.872865868146078e-09,1.0506246990473567e-11,0.0022483687588008574,8.71190334002904e-08,4.377101615779509e-10,-1.2616940731059267e-15,3.3632998858233292e-09,2.4333153905250175e-13,1.2512074720898458e-07,7.745717919389836e-11,5.01326741744223e-13,0.001575993146717627,4.751393845439412e-07,1.6985538799733905e-05,3.033403152102594e-11,3.4633114888084235e-10,1.5421761771477355e-12,1.456003153824038e-10,1.8276822464261816e-13,2.527233051732135e-11,-9.393458626914677e-16,5.816905792977507e-09,1.4505828488281845e-13,1.3082445987563133e-11,1.8531710186647675e-11,7.464011190290163e-10,1.4775230004710238e-05,3.897325464602275e-07,6.667108183788502e-09,1.0879163206092539e-13,2.563604692422982e-09,7.973468291321337e-09,4.552136974149884e-10,7.251433654091143e-12
0,1.300624365,172,298.4695545,547.089934,99258.229,0.183971202,0.6,"NH3: 0.791748888908856, CH4: 0.208251111091144","O2: 0.21, N2: 0.79",16.134611647720646,18.3971202,6.516948063452446e-15,0.6704494358216023,4.833942102435891e-15,0.04307298475556555,1.8791849795673691e-06,1.1585396279188065e-07,1.5413704180852858e-10,0.23665479064651382,3.762993710549322e-10,1.1926535262565243e-10,9.264311029343948e-10,0.018885263943708694,0.022569662380238407,3.7746587784418756e-10,2.7140387005473554e-05,1.0994003727780266e-08,1.619206464892105e-13,5.474386313875971e-16,2.453720394330511e-15,1.045933803646927e-15,1.9690474139213727e-12,6.328211000049103e-13,2.182150528496281e-08,6.039773553316703e-12,4.9650105658861785e-11,4.342038177588716e-08,2.149491383929147e-07,7.33347917389804e-16,8.389829661062278e-11,6.598561430090054e-16,1.208028262025207e-07,2.119533708445328e-09,1.4432597947395985e-13,8.318946535324037e-12,1.9840558226792775e-07,8.34990360390866e-09,1.1940534153768922e-06,5.091217285693774e-16,4.837921560248294e-10,6.698015232361591e-16,1.788329234595216e-12,2.186448214202086e-11,4.0300506329637635e-16,2.495653522840226e-13,5.199503169357214e-16,2.7933705034115017e-09,2.2765526146679256e-12,3.9908651642674795e-11,1.7552074084849148e-08,1.889208480832573e-12,1.7830236172772226e-10,1.0776608867684869e-14,6.6690532904170826e-15,1.1837033889624237e-13,8.025342152283252e-10,4.2719647738105877e-16,6.196236504164044e-16,1.8174461383554092e-12,6.269386356747382e-16,9.369536472849652e-10,1.2750086860527999e-11,9.91336228266698e-13,2.2069018668520424e-10,1.9495271219055058e-13,2.3041773885972983e-13,2.243609541047698e-13,4.071712124678021e-16,7.859506028397069e-15,2.2635926854703405e-10,7.300688451114475e-16,5.048919118136966e-11,7.490696652831878e-16,6.6694834728052215e-15,1.6381192999242844e-14,3.3532230676957705e-16,7.882317540359234e-15,1.8243918575246417e-14,4.9472917784723005e-16,4.8389425490166404e-12,1.3151339791540947e-12,3.0639772996012145e-15,6.491271222623232e-13,1.0724917332236291e-11,6.341404041744798e-14,3.03466334211414e-13,1.0820411297600113e-09,7.803237664160144e-13,5.407596479918735e-13,4.243241140349024e-11,9.22910157477991e-14,3.0202381931770737e-12,1.3542444922696596e-12,2.2263198558436385e-15,9.565431713648977e-14,3.852574622606063e-14,1.4295849838180759e-15,2.2115656777627046e-16,1.0436953158306207e-11,1.4648185562228347e-11,2.709700996839194e-12,1.0115145134721426e-13,5.171400435370964e-16,6.376641234892178e-11,6.066312231644997e-13,1.693119189298869e-11,3.1136134039953406e-15,8.642065209385099e-13,2.5027655417991246e-14,1.5424120101827716e-15,1.9760620853497753e-16,2.2062702618886326e-14,2.9683183009991263e-16,6.266071600691772e-16,6.476951140499435e-16,1.2127336633996716e-05,6.220936946761165e-06,1.2809026237207432e-10,1.287631555329227e-07,7.328417587503748e-13,1.6133870208885559e-09,1.0041041809403221e-14,5.552104945916595e-08,5.317787149306037e-10,1.4272070606883793e-10,7.1425040211536616e-09,4.606884428434866e-09,1.0493169899042138e-11,0.005054464942628228,2.7119226568045253e-07,4.3202180664249987e-10,3.9295532378810014e-16,6.424017751897637e-09,9.616975369604749e-14,2.4427288053783106e-07,9.577409591146205e-11,1.2579847655338499e-12,0.003203641979925167,1.3075399050263002e-06,3.875497726108937e-05,6.537282506173466e-11,1.6581882185021787e-09,1.3262941034559684e-12,7.02023317770923e-10,4.688792049631384e-12,7.765853588429267e-12,6.992619484476594e-16,9.519174463209255e-08,1.8734783207518866e-13,7.944851803204662e-11,3.4500006721103844e-11,3.904450412005139e-09,1.894378021317063e-05,4.421036064434037e-07,3.3255911909177384e-08,3.732806029365691e-12,2.8699618553355424e-08,9.229207816060325e-08,4.961064533537449e-09,7.99927898073552e-11
0,1.249759585,175,297.6526768,564.0263007,99891.5085,0.201252777,0.6,"NH3: 0.791649747129796, CH4: 0.208350252870204","O2: 0.21, N2: 0.79",18.11619894111027,20.125277699999998,-8.693090756173274e-15,0.6766428918090187,-7.989698332541741e-15,0.03932506962682555,5.370629292077446e-06,3.553273021220678e-08,4.2767324967307396e-10,0.23807450658314536,7.835101813921541e-10,5.756708434441705e-11,2.4624479685710457e-10,0.01769302124760297,0.024354758287622038,5.932369042509541e-10,3.799737673376205e-06,1.110545717281802e-09,1.6588992731268422e-13,-1.755232765032359e-15,-1.047885476938586e-15,-1.4882691914343516e-15,5.3748020319322666e-14,6.753438583997052e-15,4.8380831675875416e-09,1.0222721115607601e-11,5.732111246700261e-11,5.5293982234376756e-08,2.9232637563433424e-07,-9.683136830169964e-16,4.05071709388628e-11,-7.8457812777576345e-16,1.2915758592272646e-08,1.56233306200139e-10,6.7942243251824e-16,1.3024873981726122e-13,1.4266830667168993e-08,9.39035279139818e-10,1.1850798957356888e-07,-1.7678531925192795e-15,5.581163916504635e-11,-1.747205201151177e-15,2.129110291674536e-13,4.290744759054601e-12,-1.730428658126432e-15,2.9480916163066564e-14,-1.780509848589529e-15,4.320326292468046e-10,9.717631259507442e-13,1.1143985182481324e-11,7.003671367248196e-09,3.484110401055591e-13,1.5689140050992207e-10,-2.511518042912883e-16,-8.78691086351313e-15,1.0952552092551215e-13,1.020422310409415e-09,-1.230433200092042e-15,-1.070695070293895e-15,3.1139473057768046e-12,-1.6398794176188593e-15,1.1489549877577668e-11,9.98746252383214e-14,8.336423778060821e-15,1.6269820971312106e-12,-3.7914022795582754e-16,8.076683307396239e-16,6.384546631510685e-16,-1.7032403889639201e-15,-8.843597803251591e-16,3.696102753008144e-11,-9.38187939559924e-16,4.012401135463066e-12,-9.617066135332262e-16,-8.622425872783545e-16,-4.74654146283369e-16,-1.2804580732620235e-15,-8.942400274348645e-16,-8.185618980807986e-16,-1.089721807110203e-15,3.69385956896785e-14,9.646034751792558e-15,-1.3094309880947182e-15,3.164897650133268e-14,7.140533011462534e-13,5.2934396608111134e-15,3.454436169834302e-14,1.0044982733080512e-10,2.916478682901301e-14,1.30298421276758e-14,2.6182995161354127e-13,-2.352442363996022e-16,3.194464457042214e-14,-2.087663724744212e-16,-1.0878446278676006e-15,-8.623803911149749e-16,-1.087016570520658e-15,-1.023495084734453e-15,-1.6431484892448889e-15,5.2026311017333794e-14,1.2492079137159797e-13,1.9755002978436663e-14,-6.539458623500953e-16,-1.7793104844107647e-15,5.027801206975554e-13,1.870487844204771e-15,1.1285507339187185e-13,-1.3624876910548194e-15,4.430475882217753e-15,9.743190485578654e-16,-1.0892735941990244e-15,-1.4343367756605325e-15,-3.6004528970434643e-16,-1.3919925120679353e-15,-1.0849544923157377e-15,-9.014291541726503e-16,3.190926048729047e-05,1.0619554741079544e-05,5.905820500920598e-11,2.4744958252154e-07,1.5234185544599722e-12,5.856008918335146e-09,1.1680966953891244e-14,1.5361947561541672e-08,1.1942183607123836e-10,4.6527078098995e-10,4.6412437057147716e-09,3.872865868146078e-09,1.0506246990473567e-11,0.0022483687588008574,8.71190334002904e-08,4.377101615779509e-10,-1.2616940731059267e-15,3.3632998858233292e-09,2.4333153905250175e-13,1.2512074720898458e-07,7.745717919389836e-11,5.01326741744223e-13,0.001575993146717627,4.751393845439412e-07,1.6985538799733905e-05,3.033403152102594e-11,3.4633114888084235e-10,1.5421761771477355e-12,1.456003153824038e-10,1.8276822464261816e-13,2.527233051732135e-11,-9.393458626914677e-16,5.816905792977507e-09,1.4505828488281845e-13,1.3082445987563133e-11,1.8531710186647675e-11,7.464011190290163e-10,1.4775230004710238e-05,3.897325464602275e-07,6.667108183788502e-09,1.0879163206092539e-13,2.563604692422982e-09,7.973468291321337e-09,4.552136974149884e-10,7.251433654091143e-12
0,1.300624365,172,298.4695545,547.089934,99258.229,0.183971202,0.6,"NH3: 0.791748888908856, CH4: 0.208251111091144","O2: 0.21, N2: 0.79",16.134611647720646,18.3971202,6.516948063452446e-15,0.6704494358216023,4.833942102435891e-15,0.04307298475556555,1.8791849795673691e-06,1.1585396279188065e-07,1.5413704180852858e-10,0.23665479064651382,3.762993710549322e-10,1.1926535262565243e-10,9.264311029343948e-10,0.018885263943708694,0.022569662380238407,3.7746587784418756e-10,2.7140387005473554e-05,1.0994003727780266e-08,1.619206464892105e-13,5.474386313875971e-16,2.453720394330511e-15,1.045933803646927e-15,1.9690474139213727e-12,6.328211000049103e-13,2.182150528496281e-08,6.039773553316703e-12,4.9650105658861785e-11,4.342038177588716e-08,2.149491383929147e-07,7.33347917389804e-16,8.389829661062278e-11,6.598561430090054e-16,1.208028262025207e-07,2.119533708445328e-09,1.4432597947395985e-13,8.318946535324037e-12,1.9840558226792775e-07,8.34990360390866e-09,1.1940534153768922e-06,5.091217285693774e-16,4.837921560248294e-10,6.698015232361591e-16,1.788329234595216e-12,2.186448214202086e-11,4.0300506329637635e-16,2.495653522840226e-13,5.199503169357214e-16,2.7933705034115017e-09,2.2765526146679256e-12,3.9908651642674795e-11,1.7552074084849148e-08,1.889208480832573e-12,1.7830236172772226e-10,1.0776608867684869e-14,6.6690532904170826e-15,1.1837033889624237e-13,8.025342152283252e-10,4.2719647738105877e-16,6.196236504164044e-16,1.8174461383554092e-12,6.269386356747382e-16,9.369536472849652e-10,1.2750086860527999e-11,9.91336228266698e-13,2.2069018668520424e-10,1.9495271219055058e-13,2.3041773885972983e-13,2.243609541047698e-13,4.071712124678021e-16,7.859506028397069e-15,2.2635926854703405e-10,7.300688451114475e-16,5.048919118136966e-11,7.490696652831878e-16,6.6694834728052215e-15,1.6381192999242844e-14,3.3532230676957705e-16,7.882317540359234e-15,1.8243918575246417e-14,4.9472917784723005e-16,4.8389425490166404e-12,1.3151339791540947e-12,3.0639772996012145e-15,6.491271222623232e-13,1.0724917332236291e-11,6.341404041744798e-14,3.03466334211414e-13,1.0820411297600113e-09,7.803237664160144e-13,5.407596479918735e-13,4.243241140349024e-11,9.22910157477991e-14,3.0202381931770737e-12,1.3542444922696596e-12,2.2263198558436385e-15,9.565431713648977e-14,3.852574622606063e-14,1.4295849838180759e-15,2.2115656777627046e-16,1.0436953158306207e-11,1.4648185562228347e-11,2.709700996839194e-12,1.0115145134721426e-13,5.171400435370964e-16,6.376641234892178e-11,6.066312231644997e-13,1.693119189298869e-11,3.1136134039953406e-15,8.642065209385099e-13,2.5027655417991246e-14,1.5424120101827716e-15,1.9760620853497753e-16,2.2062702618886326e-14,2.9683183009991263e-16,6.266071600691772e-16,6.476951140499435e-16,1.2127336633996716e-05,6.220936946761165e-06,1.2809026237207432e-10,1.287631555329227e-07,7.328417587503748e-13,1.6133870208885559e-09,1.0041041809403221e-14,5.552104945916595e-08,5.317787149306037e-10,1.4272070606883793e-10,7.1425040211536616e-09,4.606884428434866e-09,1.0493169899042138e-11,0.005054464942628228,2.7119226568045253e-07,4.3202180664249987e-10,3.9295532378810014e-16,6.424017751897637e-09,9.616975369604749e-14,2.4427288053783106e-07,9.577409591146205e-11,1.2579847655338499e-12,0.003203641979925167,1.3075399050263002e-06,3.875497726108937e-05,6.537282506173466e-11,1.6581882185021787e-09,1.3262941034559684e-12,7.02023317770923e-10,4.688792049631384e-12,7.765853588429267e-12,6.992619484476594e-16,9.519174463209255e-08,1.8734783207518866e-13,7.944851803204662e-11,3.4500006721103844e-11,3.904450412005139e-09,1.894378021317063e-05,4.421036064434037e-07,3.3255911909177384e-08,3.732806029365691e-12,2.8699618553355424e-08,9.229207816060325e-08,4.961064533537449e-09,7.99927898073552e-11
0,1.249759585,175,297.6526768,564.0263007,99891.5085,0.201252777,0.6,"NH3: 0.791649747129796, CH4: 0.208350252870204","O2: 0.21, N2: 0.79",18.11619894111027,20.125277699999998,-8.693090756173274e-15,0.6766428918090187,-7.989698332541741e-15,0.03932506962682555,5.370629292077446e-06,3.553273021220678e-08,4.2767324967307396e-10,0.23807450658314536,7.835101813921541e-10,5.756708434441705e-11,2.4624479685710457e-10,0.01769302124760297,0.024354758287622038,5.932369042509541e-10,3.799737673376205e-06,1.110545717281802e-09,1.6588992731268422e-13,-1.755232765032359e-15,-1.047885476938586e-15,-1.4882691914343516e-15,5.3748020319322666e-14,6.753438583997052e-15,4.8380831675875416e-09,1.0222721115607601e-11,5.732111246700261e-11,5.5293982234376756e-08,2.9232637563433424e-07,-9.683136830169964e-16,4.05071709388628e-11,-7.8457812777576345e-16,1.2915758592272646e-08,1.56233306200139e-10,6.7942243251824e-16,1.3024873981726122e-13,1.4266830667168993e-08,9.39035279139818e-10,1.1850798957356888e-07,-1.7678531925192795e-15,5.581163916504635e-11,-1.747205201151177e-15,2.129110291674536e-13,4.290744759054601e-12,-1.730428658126432e-15,2.9480916163066564e-14,-1.780509848589529e-15,4.320326292468046e-10,9.717631259507442e-13,1.1143985182481324e-11,7.003671367248196e-09,3.484110401055591e-13,1.5689140050992207e-10,-2.511518042912883e-16,-8.78691086351313e-15,1.0952552092551215e-13,1.020422310409415e-09,-1.230433200092042e-15,-1.070695070293895e-15,3.1139473057768046e-12,-1.6398794176188593e-15,1.1489549877577668e-11,9.98746252383214e-14,8.336423778060821e-15,1.6269820971312106e-12,-3.7914022795582754e-16,8.076683307396239e-16,6.384546631510685e-16,-1.7032403889639201e-15,-8.843597803251591e-16,3.696102753008144e-11,-9.38187939559924e-16,4.012401135463066e-12,-9.617066135332262e-16,-8.622425872783545e-16,-4.74654146283369e-16,-1.2804580732620235e-15,-8.942400274348645e-16,-8.185618980807986e-16,-1.089721807110203e-15,3.69385956896785e-14,9.646034751792558e-15,-1.3094309880947182e-15,3.164897650133268e-14,7.140533011462534e-13,5.2934396608111134e-15,3.454436169834302e-14,1.0044982733080512e-10,2.916478682901301e-14,1.30298421276758e-14,2.6182995161354127e-13,-2.352442363996022e-16,3.194464457042214e-14,-2.087663724744212e-16,-1.0878446278676006e-15,-8.623803911149749e-16,-1.087016570520658e-15,-1.023495084734453e-15,-1.6431484892448889e-15,5.2026311017333794e-14,1.2492079137159797e-13,1.9755002978436663e-14,-6.539458623500953e-16,-1.7793104844107647e-15,5.027801206975554e-13,1.870487844204771e-15,1.1285507339187185e-13,-1.3624876910548194e-15,4.430475882217753e-15,9.743190485578654e-16,-1.0892735941990244e-15,-1.4343367756605325e-15,-3.6004528970434643e-16,-1.3919925120679353e-15,-1.0849544923157377e-15,-9.014291541726503e-16,3.190926048729047e-05,1.0619554741079544e-05,5.905820500920598e-11,2.4744958252154e-07,1.5234185544599722e-12,5.856008918335146e-09,1.1680966953891244e-14,1.5361947561541672e-08,1.1942183607123836e-10,4.6527078098995e-10,4.6412437057147716e-09,3.872865868146078e-09,1.0506246990473567e-11,0.0022483687588008574,8.71190334002904e-08,4.377101615779509e-10,-1.2616940731059267e-15,3.3632998858233292e-09,2.4333153905250175e-13,1.2512074720898458e-07,7.745717919389836e-11,5.01326741744223e-13,0.001575993146717627,4.751393845439412e-07,1.6985538799733905e-05,3.033403152102594e-11,3.4633114888084235e-10,1.5421761771477355e-12,1.456003153824038e-10,1.8276822464261816e-13,2.527233051732135e-11,-9.393458626914677e-16,5.816905792977507e-09,1.4505828488281845e-13,1.3082445987563133e-11,1.8531710186647675e-11,7.464011190290163e-10,1.4775230004710238e-05,3.897325464602275e-07,6.667108183788502e-09,1.0879163206092539e-13,2.563604692422982e-09,7.973468291321337e-09,4.552136974149884e-10,7.251433654091143e-12
0,1.300624365,172,298.4695545,547.089934,99258.229,0.183971202,0.6,"NH3: 0.791748888908856, CH4: 0.208251111091144","O2: 0.21, N2: 0.79",16.134611647720646,18.3971202,6.516948063452446e-15,0.6704494358216023,4.833942102435891e-15,0.04307298475556555,1.8791849795673691e-06,1.1585396279188065e-07,1.5413704180852858e-10,0.23665479064651382,3.762993710549322e-10,1.1926535262565243e-10,9.264311029343948e-10,0.018885263943708694,0.022569662380238407,3.7746587784418756e-10,2.7140387005473554e-05,1.0994003727780266e-08,1.619206464892105e-13,5.474386313875971e-16,2.453720394330511e-15,1.045933803646927e-15,1.9690474139213727e-12,6.328211000049103e-13,2.182150528496281e-08,6.039773553316703e-12,4.9650105658861785e-11,4.342038177588716e-08,2.149491383929147e-07,7.33347917389804e-16,8.389829661062278e-11,6.598561430090054e-16,1.208028262025207e-07,2.119533708445328e-09,1.4432597947395985e-13,8.318946535324037e-12,1.9840558226792775e-07,8.34990360390866e-09,1.1940534153768922e-06,5.091217285693774e-16,4.837921560248294e-10,6.698015232361591e-16,1.788329234595216e-12,2.186448214202086e-11,4.0300506329637635e-16,2.495653522840226e-13,5.199503169357214e-16,2.7933705034115017e-09,2.2765526146679256e-12,3.9908651642674795e-11,1.7552074084849148e-08,1.889208480832573e-12,1.7830236172772226e-10,1.0776608867684869e-14,6.6690532904170826e-15,1.1837033889624237e-13,8.025342152283252e-10,4.2719647738105877e-16,6.196236504164044e-16,1.8174461383554092e-12,6.269386356747382e-16,9.369536472849652e-10,1.2750086860527999e-11,9.91336228266698e-13,2.2069018668520424e-10,1.9495271219055058e-13,2.3041773885972983e-13,2.243609541047698e-13,4.071712124678021e-16,7.859506028397069e-15,2.2635926854703405e-10,7.300688451114475e-16,5.048919118136966e-11,7.490696652831878e-16,6.6694834728052215e-15,1.6381192999242844e-14,3.3532230676957705e-16,7.882317540359234e-15,1.8243918575246417e-14,4.9472917784723005e-16,4.8389425490166404e-12,1.3151339791540947e-12,3.0639772996012145e-15,6.491271222623232e-13,1.0724917332236291e-11,6.341404041744798e-14,3.03466334211414e-13,1.0820411297600113e-09,7.803237664160144e-13,5.407596479918735e-13,4.243241140349024e-11,9.22910157477991e-14,3.0202381931770737e-12,1.3542444922696596e-12,2.2263198558436385e-15,9.565431713648977e-14,3.852574622606063e-14,1.4295849838180759e-15,2.2115656777627046e-16,1.0436953158306207e-11,1.4648185562228347e-11,2.709700996839194e-12,1.0115145134721426e-13,5.171400435370964e-16,6.376641234892178e-11,6.066312231644997e-13,1.693119189298869e-11,3.1136134039953406e-15,8.642065209385099e-13,2.5027655417991246e-14,1.5424120101827716e-15,1.9760620853497753e-16,2.2062702618886326e-14,2.9683183009991263e-16,6.266071600691772e-16,6.476951140499435e-16,1.2127336633996716e-05,6.220936946761165e-06,1.2809026237207432e-10,1.287631555329227e-07,7.328417587503748e-13,1.6133870208885559e-09,1.0041041809403221e-14,5.552104945916595e-08,5.317787149306037e-10,1.4272070606883793e-10,7.1425040211536616e-09,4.606884428434866e-09,1.0493169899042138e-11,0.005054464942628228,2.7119226568045253e-07,4.3202180664249987e-10,3.9295532378810014e-16,6.424017751897637e-09,9.616975369604749e-14,2.4427288053783106e-07,9.577409591146205e-11,1.2579847655338499e-12,0.003203641979925167,1.3075399050263002e-06,3.875497726108937e-05,6.537282506173466e-11,1.6581882185021787e-09,1.3262941034559684e-12,7.02023317770923e-10,4.688792049631384e-12,7.765853588429267e-12,6.992619484476594e-16,9.519174463209255e-08,1.8734783207518866e-13,7.944851803204662e-11,3.4500006721103844e-11,3.904450412005139e-09,1.894378021317063e-05,4.421036064434037e-07,3.3255911909177384e-08,3.732806029365691e-12,2.8699618553355424e-08,9.229207816060325e-08,4.961064533537449e-09,7.99927898073552e-11
