,phi,grid,T_in,T,P,vel,blend,fuel,oxidizer,strain_t1,strain_t2,H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO
0,0.850173811,807,297.8450495,543.7551155,99258.229,0.178638061,0.6,"NH3: 0.791716850460789, CH4: 0.208283149539211","O2: 0.21, N2: 0.79",16.99108451714943,17.863806099999998,1.3838211393523902e-05,1.5255342639859302e-09,9.123385742089319e-09,0.017370811591533825,8.978689167486685e-06,0.22198610010837225,1.7795618313846376e-09,2.573174013595614e-06,-3.0302423513216407e-15,-3.0902521153067885e-15,-2.8159563744560362e-15,-3.1111761660285102e-15,-1.5084233830109383e-15,-8.428737401365503e-17,1.336292743472194e-05,0.034777356710503284,-1.37794128301546e-15,-1.2160228600142773e-15,-2.790145628665339e-15,-2.0135917541808454e-15,-2.3967584033358543e-15,-3.011769660684032e-15,-2.5292247018651492e-15,-2.640149212046452e-15,-3.758198596008172e-15,-1.986123300146513e-15,-2.482454287133772e-15,-2.6640836948968417e-15,-2.4196135280694417e-15,-2.5294216708712173e-15,-2.6694901491696015e-15,4.935682336453141e-15,9.20176355659326e-12,8.49851928092614e-11,-3.0637904364102525e-15,0.012389625022486455,9.067509313207586e-05,4.306902500503925e-07,1.1176987072929615e-07,-2.6884860859267683e-15,4.144798555550756e-10,1.4653292186759709e-16,-2.752001261221963e-15,1.1373814152683389e-09,8.64771221836269e-11,1.5756581147249838e-10,-2.3044729622072636e-15,0.7133461216933649,-3.170790804953217e-14,-1.9950700432955563e-15,-2.4378101724647616e-15,-1.4034113153767448e-15,-2.210512251092891e-15
0,0.899056012,788,297.2099194,568.5147784,99891.5085,0.203167645,0.6,"NH3: 0.791752061515411, CH4: 0.208247938484589","O2: 0.21, N2: 0.79",19.915533788119944,20.3167645,5.045625669110914e-05,1.4098494555308178e-08,1.6726831275658393e-08,0.008481596077255455,1.1290264730608478e-05,0.23256380972690166,3.5786369281992023e-09,2.9581994255254847e-06,-3.178035923863106e-15,-3.152871486361034e-15,-3.216736964416737e-15,-3.1494070652993804e-15,-1.2485967768110176e-15,-2.030184345813975e-15,3.786415610672733e-05,0.036342137456539136,2.942448367718754e-14,2.157459001885707e-15,-3.1697603326028355e-15,-1.937013912632533e-15,-1.654987881422267e-15,-3.1819296316989083e-15,-2.5635356085887186e-15,-3.106634722542852e-15,-3.126720119257266e-15,-1.7988830252588217e-15,-1.848530889153071e-15,-3.1918544536018616e-15,-2.3572041915846075e-15,-2.0650503045373373e-15,-3.182612306039073e-15,2.044098708331527e-13,3.6687020830427196e-11,3.3639056437881093e-10,-2.6025663138897918e-15,0.012230451770000504,5.02791931914669e-05,1.5477524015517232e-06,7.736507811177457e-07,-3.1796868796863927e-15,5.5531475961318127e-11,-3.1246824320595626e-16,-3.1797894543596296e-15,1.7506332715531235e-12,2.2399093954246758e-12,9.980481866160874e-12,-3.0797332091366654e-15,0.7102268006492582,6.056992876744489e-15,-1.7569968367295595e-15,-1.8138534821674453e-15,-1.0775375315264224e-15,-1.778148908491142e-15
0,0.949726015,779,297.1067472,581.0860324,99891.5085,0.223501454,0.6,"NH3: 0.791565566264891, CH4: 0.208434433735109","O2: 0.21, N2: 0.79",22.340211414978512,22.3501454,0.001082530983931288,9.540965841615022e-08,3.61034074878043e-11,0.0008760851030155829,3.900845505010006e-07,0.24175624682232663,1.476305462789196e-09,8.051984997599448e-08,-3.807652639494616e-15,-4.253702032192819e-15,-3.175307723211301e-15,-4.36251370901518e-15,8.152343092928919e-16,-2.292278427234967e-16,0.0005309148483155148,0.037482983199359776,2.8921679615682048e-11,2.4920885538969546e-12,-1.3371258621971753e-15,-3.207700856041303e-17,3.12484403132029e-15,-3.7232123658961834e-15,1.0613396985225839e-15,-9.889182286773142e-16,-8.918890232827817e-16,-2.6191922898691767e-16,3.3406229306792255e-17,-2.907521673556015e-15,1.616330391516198e-15,4.473240285534861e-17,-1.587535081602619e-15,6.542350398652877e-11,2.972585503242423e-10,4.443431837890745e-08,-1.1496429094549177e-16,0.011052692575635977,3.274638313194577e-06,7.529428864481973e-05,1.2685037075651927e-05,-1.7088330402137843e-16,9.120742360125463e-11,1.4548688307701414e-14,-9.840313907675598e-16,5.243793632979411e-15,6.971869133565688e-14,6.323359708887285e-10,3.4451954861686285e-15,0.7071266794249124,-2.708740154566963e-14,6.427119509037796e-18,3.265388766967005e-16,-4.7736969979170107e-17,6.432924320364625e-17
0,0.950337331,783,297.6338981,571.7496301,99574.86875,0.223690869,0.6,"NH3: 0.791681974456772, CH4: 0.208318025543228","O2: 0.21, N2: 0.79",22.360858344530982,22.3690869,0.0011299480832301582,8.727982491295415e-08,2.709845792873537e-11,0.0008360064535014917,3.491319267543817e-07,0.24170501835955377,1.3131887164146086e-09,7.483509727551534e-08,-9.13763982237032e-17,-3.7600095351099203e-16,3.10432842814027e-16,-4.4163783306100835e-16,-1.1051994822896997e-15,-1.325198886105799e-15,0.000556134124544022,0.03750151158704331,2.9718010970593093e-11,2.7926209927304097e-12,7.295895606308935e-16,-7.842151211906773e-16,-1.662508998950447e-15,-2.7986699091221195e-17,-2.0100040604922263e-15,5.630063662724253e-16,-9.600906163026916e-16,-7.484145574839118e-16,-8.775354283408249e-16,4.731854641001434e-16,-6.310947139646819e-16,-8.103914445448198e-16,1.5909293266748561e-15,6.146746675823898e-11,3.0135045853444666e-10,4.755235391094589e-08,3.0928395473385096e-15,0.011030806998089343,3.1339515451514646e-06,7.802868406378544e-05,1.2810405963669893e-05,1.2698740996780993e-15,9.564045908779216e-11,1.570948221045025e-14,8.251786672364811e-16,-2.9376045285758744e-15,6.851182018365479e-14,6.893959675715915e-10,7.047834667919067e-15,0.707146040032543,-1.4798739170793135e-14,-8.497130807270866e-16,-6.567731033484802e-16,-1.159024572210738e-15,-7.530323376355226e-16
0,1.0003369,786,297.0527334,584.9273641,99891.5085,0.237030264,0.6,"NH3: 0.791689692756651, CH4: 0.208310307243349","O2: 0.21, N2: 0.79",23.931589787197936,23.7030264,0.006932030913422868,3.182654392836409e-07,8.060927653527024e-12,2.410152075256211e-05,1.9357976308311075e-08,0.24271919063382627,2.2041079182575503e-10,1.6947636724108051e-09,-2.7749077065477727e-15,-2.989490499275114e-15,-2.5031406421195436e-15,-3.02581588231228e-15,1.056181800101116e-14,1.993699438690797e-13,0.0037135954358759275,0.035361031835466496,5.096304191591411e-09,2.2212823701046587e-10,6.743459435388015e-14,2.4254346469654047e-15,7.571486221622722e-14,-2.8125266677792534e-15,-2.3082285408638152e-15,-1.4307992788355072e-15,-1.2403497119350793e-15,-1.4147454018403916e-15,-1.6320551048942645e-15,-2.374937992108805e-15,-1.496869207067127e-15,-1.485863763095341e-15,2.1555318003206823e-14,4.836795203561656e-10,7.269174695574671e-10,1.6583415067677823e-06,1.1685999379054599e-14,0.008156915108580737,1.0587041976534553e-07,0.00025751182786717773,9.466144696404376e-06,-9.00897551208695e-16,1.5055128865870354e-08,6.695623415204118e-12,-1.1582058342389087e-15,3.9872078916513075e-15,1.383143332717596e-12,2.732465934822002e-08,1.439150708922792e-13,0.7028240039035475,-1.1631486999904028e-14,-1.382252335442166e-15,-1.29884739079687e-15,-1.3472765474120967e-15,-1.469011316559601e-15
0,1.049597736,764,297.6362409,583.9707719,99680.41533,0.243134543,0.6,"NH3: 0.79169711164477, CH4: 0.20830288835523","O2: 0.21, N2: 0.79",24.76391385597708,24.3134543,0.014007569822897038,7.483194468651236e-07,2.6024616147938015e-11,2.7638927242196824e-06,1.2733638926792502e-08,0.2418561573148267,1.0172851749436098e-10,6.286239298816016e-10,1.3992077032510785e-15,7.91476070931893e-16,2.04265532029841e-15,6.829141916912905e-16,3.5537378206189705e-13,1.1290991131142372e-11,0.007373741365495015,0.03266166523042525,2.6930825716873138e-08,1.8028569592751764e-09,2.7280749471187293e-12,5.5899643222845325e-14,2.300095076389892e-12,1.183792763360068e-15,8.2692829033784e-12,3.038708329668558e-14,1.0881510320312537e-12,7.25336684871444e-15,7.22336790018431e-14,1.869504146091974e-15,2.6362220701883663e-14,2.128094372781961e-15,1.892457399968068e-13,1.1697631143567618e-09,1.7492174213086706e-09,7.678759409781722e-06,3.44944128214137e-14,0.005908908529096732,1.7674995381992102e-08,0.0003164695720169873,8.372700738670642e-06,3.042828565033711e-15,2.845000613454518e-06,2.9329265554006443e-09,2.3665073433400706e-15,1.2529774847597457e-13,6.953368661990231e-11,1.2410540373816305e-07,6.861626018650235e-13,0.6978528895395493,-6.880493710288539e-14,2.0571114083561205e-15,1.348693035756544e-15,8.024444329483167e-15,3.732806957188587e-15
0,1.099913844,744,297.6021345,581.3286171,99680.41533,0.24074955,0.6,"NH3: 0.791764368651892, CH4: 0.208235631348108","O2: 0.21, N2: 0.79",24.42105914781837,24.074955,0.021410605782309224,1.0097357375833459e-06,4.7059288478811074e-11,4.975794540892037e-07,9.200759386718075e-09,0.24017759407621037,3.745343707284098e-11,2.3125052265311527e-10,1.441249399009781e-14,1.655881463358567e-14,1.3571542219179139e-14,1.6890756010280133e-14,6.031592768378812e-10,1.772427435811076e-07,0.011017938892152647,0.02984293904965869,5.71442971315947e-08,4.99221718310897e-09,1.146775827041649e-11,1.9240976291884334e-13,1.5933430790941598e-10,1.5470334984389357e-14,1.8513657709431982e-07,6.389369688738008e-10,3.137585859706322e-08,1.4688957003816407e-10,2.715368375108326e-09,1.2527475298428718e-14,1.4032315666753587e-10,2.785521057162569e-12,4.929948571916171e-13,1.7646806682211206e-09,2.3902332460725606e-08,0.0002226544690379014,6.06935879534094e-14,0.00469044469287043,5.460966022733556e-09,0.0003375511335643133,6.902706835752349e-06,2.0943450354992318e-14,9.906670564480527e-05,1.477809517091096e-07,2.083662828513263e-14,2.045099486473066e-10,1.3664142870523962e-09,1.874555460785711e-06,1.4271079981692831e-12,0.6921902702521423,1.9728607178936526e-13,2.5485738112949736e-14,1.773716172105588e-13,3.837531309670261e-11,2.1504900859557287e-11
0,1.150186481,735,297.697272,575.284819,99680.41533,0.231807102,0.6,"NH3: 0.791758181910196, CH4: 0.208241818089804","O2: 0.21, N2: 0.79",23.300156629046114,23.180710199999996,0.02586190031707989,8.766544405161389e-07,5.836404856363144e-11,2.2880953445746494e-06,5.728940813459227e-09,0.23782857799334928,2.039973163237525e-10,8.739791815659809e-11,-5.326270024301201e-16,-1.1667758306988226e-15,1.754344311623784e-14,-1.1394616062950354e-15,1.5404311655369707e-08,1.4977425863744689e-05,0.01360008367169686,0.028084756081406523,6.848246222761072e-08,1.273163380434833e-08,6.360830348677246e-11,8.410829221606254e-13,5.898877769516255e-09,-8.811927297786932e-16,4.094973811032836e-06,1.1193041918954119e-08,7.000135962826392e-07,3.251845719455168e-09,6.185671940261986e-08,1.257515392530775e-14,4.329306308627102e-09,6.466593240918266e-11,4.910394597606164e-13,1.7914215954884733e-09,2.2099116476122688e-07,0.003625164157238615,3.42941981306726e-14,0.004056495287037107,1.8749270700905558e-08,0.00034043266745126304,5.325482663142251e-06,2.4167168247885998e-14,0.0003446676741731616,5.223247132515585e-07,1.681378872891398e-15,5.3401153986925845e-09,5.1334398183825406e-09,2.5609992592223816e-05,1.6583605146360472e-12,0.6862030832170668,-3.106722699962686e-15,1.5555749540347547e-13,6.891133717955003e-11,1.4887390600381751e-09,1.0490105988074449e-09
0,1.199157725,782,297.8085218,571.0577581,99680.41533,0.218162522,0.6,"NH3: 0.79177700579505, CH4: 0.20822299420495","O2: 0.21, N2: 0.79",21.607606143975886,21.8162522,0.027883015228483757,8.065959840442671e-07,2.435303659021003e-10,9.494115876060699e-06,4.532073320678747e-09,0.23522866833397726,9.585029828019916e-10,9.403126894869416e-11,1.2272323378193563e-15,8.874289521784166e-16,7.443244464251632e-14,1.1207716824518765e-15,5.205871195448576e-08,7.562144178191224e-05,0.015065405900773817,0.02752790306444025,6.989127656944897e-08,5.54546529149488e-08,1.4249592778893934e-10,4.4243219876200375e-12,2.069664157215336e-08,1.0188926178490775e-15,1.303480198058955e-05,2.8496519699331682e-08,2.202005527269914e-06,1.018839514035236e-08,2.2247338816926361e-07,1.3306803258776038e-13,2.5858547681417368e-08,2.100474134890916e-10,5.376035686636021e-13,1.8341665753728728e-09,4.2778657884734214e-07,0.009489778025714999,3.330776944472771e-14,0.0034910904649495156,7.721634468828963e-08,0.0003356488456621611,4.2919140507737784e-06,2.925930203508601e-14,0.0005499502458217279,8.335439116025191e-07,6.305173390207788e-15,1.9023846616455133e-08,8.702830904135573e-09,7.011814687234424e-05,1.8257450642392013e-12,0.6802510896694506,1.6235503023089713e-15,1.827233159387753e-12,8.767902772636518e-10,1.1607411801842194e-08,9.299059525862467e-09
