,phi,grid,T_in,T,P,vel,blend,fuel,oxidizer,strain_t1,strain_t2,H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO,H2NO,N2H2,HONO,N2H3,N2H4,NH2OH
0,0.650427383,838,297.5153551,596.7419523,101044.744,0.342209939,0.1,"NH3: 0.219734813, CH4: 0.780265187","O2: 0.21, N2: 0.79",34.78906248538806,34.2209939,2.0668396541061475e-06,8.049562648050861e-10,7.278019972769028e-08,0.06540527661962667,1.2275785942511764e-05,0.13083596316721155,6.889412104192854e-09,2.349240174030899e-06,3.7957972399449043e-16,3.9883933916254927e-16,1.9151134440226487e-16,4.1362230644474755e-16,-3.675290379141065e-16,2.3424905193105263e-15,6.4095895641452325e-06,0.06318501315217648,6.423273870439147e-17,-1.1156330420590662e-15,3.3214441666450297e-16,-1.7624545671392519e-16,2.310416427257311e-16,3.8220770242897695e-16,-4.9129488525091044e-17,2.779287009755313e-16,-1.7881362374123078e-16,-1.9796963359034077e-16,-1.913795194476847e-16,1.185127925456041e-16,-1.8849317603737324e-16,-1.9679174152122822e-16,2.013527391380664e-18,1.1310275131245785e-15,1.4466496476492452e-16,3.3056027971508546e-13,4.462604663447513e-16,0.00443666210563813,7.835409433881332e-05,2.5555944528226197e-06,5.95980101131733e-09,3.1686645367077757e-16,8.123989841898337e-11,-6.475995007837018e-17,3.217444171034078e-16,3.5230537198756208e-09,2.2756672232830853e-10,1.0745598712993282e-10,2.419887732428338e-16,0.7360248840806112,2.4239855112013454e-15,-1.7843519741223215e-16,-1.8751618105741673e-16,-4.307847408530534e-16,-1.8265368285993477e-16,-1.871361092846383e-16,-1.8708729956861607e-16,5.78101705530851e-06,-2.0644886087978816e-16,-1.807039270106101e-16,2.318339532487005e-06
0,0.656287833,841,296.55,571.5364583,100738.103,0.339320079,0.1,"NH3: 0.219673587, CH4: 0.780326413","O2: 0.21, N2: 0.79",34.561265294501254,33.9320079,2.126987683450003e-06,6.641178919648653e-10,6.042708928189674e-08,0.06428560448398521,1.1932671102852972e-05,0.1316800408378653,6.063249094984563e-09,2.545338563673907e-06,5.296167388631526e-16,5.275547676755079e-16,5.415716127875528e-16,5.25911760792142e-16,4.231022807588465e-16,2.335907665995819e-15,6.463456101235472e-06,0.06388321360805381,5.806233219453391e-16,3.101760589784239e-16,5.33442975882878e-16,4.439992640601524e-16,9.01972816025417e-16,5.292587529341672e-16,4.3333202043408024e-16,5.363854135326608e-16,5.382598275319996e-16,4.634878227566437e-16,4.491469187492771e-16,5.373644877092757e-16,4.2465592152957026e-16,3.9394758175287547e-16,5.357253558243764e-16,1.436833691339386e-15,6.776721359520795e-16,2.2637876317129143e-13,5.482289262255231e-16,0.004512745598632241,8.025391761723573e-05,1.721503782514922e-06,6.353487711898907e-09,5.346320456070654e-16,4.915777947500498e-11,4.84837089841769e-16,5.34409289103712e-16,2.4255617465919367e-09,1.4677472993678645e-10,7.172990992640602e-11,8.629008083170628e-16,0.7355253089720338,-4.2892698968366377e-16,4.349376522701742e-16,4.475559731397024e-16,4.692846989076568e-16,4.334778979231781e-16,4.52047610509358e-16,4.4097754865615875e-16,5.590569467416623e-06,4.924190471212733e-16,4.811267397816564e-16,2.3758536960466352e-06
0,0.700367549,802,297.2109272,600.3254333,100983.415,0.444168838,0.1,"NH3: 0.219451689, CH4: 0.780548311","O2: 0.21, N2: 0.79",46.540580060142474,44.4168838,4.182091917757555e-06,2.4637734965354975e-09,1.356761503201433e-07,0.05506132462641261,1.7744451763501447e-05,0.1396680437689147,1.2523968247235363e-08,3.3039831179078174e-06,-1.4100005213242633e-16,-1.4413146327264286e-16,-1.144102792083811e-16,-1.4637191294152498e-16,-1.2365712745367293e-16,-1.3536310538257503e-17,1.2101145284576487e-05,0.0677553689967573,1.0580401742411785e-16,-3.6484020583595905e-16,-1.3322604007414604e-16,-1.329140094979836e-16,-2.1517384400997537e-16,-1.4125380554978e-16,-2.08961673538025e-16,-1.2495010861530108e-16,-3.029474470737238e-16,-1.0908995591374303e-16,-1.770259654462511e-16,-1.0321424184915661e-16,-2.0136840813238245e-16,-2.3615535642993515e-16,-8.735776657177971e-17,5.19370624608879e-15,-5.436162143965e-18,7.203114616376962e-14,-3.415996575547267e-17,0.005065346374790788,9.134294460243591e-05,3.3719870477674704e-07,1.6219442204277083e-08,-1.3055453604807537e-16,3.020549062196897e-12,-1.9537476359996165e-16,-1.3148834555837544e-16,1.1182680191368985e-10,5.929035423920621e-12,5.416306181748708e-12,1.429096997100725e-17,0.7323136455539799,8.632941597475118e-16,-1.39693863918811e-16,-1.7307347002685826e-16,-5.409817615709518e-17,-1.643126576886589e-16,-1.0717461272647046e-16,-1.5880452290408277e-16,4.405076539444835e-06,-2.5000217574600157e-16,-1.7958016895085665e-16,2.686777614202433e-06
0,0.750578264,816,297.031258,585.0540173,101099.977,0.536662132,0.1,"NH3: 0.219672924, CH4: 0.780327076","O2: 0.21, N2: 0.79",57.49489339543152,53.6662132,8.548708386813764e-06,6.1289059000122344e-09,2.0101325234816825e-07,0.0447952684016358,2.343094901929916e-05,0.14830648092057014,1.9923858881168893e-08,4.67892188705677e-06,1.445569852179203e-16,1.5270465032777777e-16,8.446131939454361e-17,1.5817267662861877e-16,-2.603275748832042e-16,-1.5175845871538624e-16,2.3886211330805467e-05,0.0724753819460617,1.2635097708944799e-15,-9.001522629320538e-16,1.2485218796780524e-16,-1.7043832125848947e-16,-2.964607646637801e-16,1.4665874889882574e-16,-6.487158187676401e-17,1.0597366259959896e-16,-1.20157579406343e-16,-1.5811073328963052e-16,-1.4982284924261464e-16,5.935782789269161e-17,-1.586815311012129e-16,-1.335808910188374e-16,4.721321027131803e-17,2.1294956731712682e-14,8.799145282611184e-17,1.9841349327306765e-13,4.225728875210426e-16,0.005594366373607898,0.00010212370334035553,2.3818152389725353e-07,4.172611778939497e-08,1.19141613886632e-16,4.6769247247202264e-14,-1.6965807123614177e-16,1.2132657251751088e-16,8.729755299647697e-13,4.905334658687096e-14,1.3886659868159926e-13,-4.0743072686694723e-17,0.728658932619139,2.6749720790995754e-15,-1.545250521273507e-16,-1.499141884426072e-16,-2.2737751437465873e-16,-1.585758338288808e-16,-1.3826571063940086e-16,-1.5160956101177726e-16,3.427082871593775e-06,-1.4049041226886214e-16,-6.711523438788145e-17,2.9671871617056594e-06
0,0.800183585,912,297.0470749,599.3263048,101160.289,0.627843206,0.1,"NH3: 0.219690749, CH4: 0.780309251","O2: 0.21, N2: 0.79",68.41347459719827,62.7843206,1.8199252597972974e-05,2.1164879609033854e-08,3.7405807495508243e-07,0.034729283884037204,3.184952069065359e-05,0.1569993574831626,3.774273808943312e-08,6.035847302212257e-06,1.6755069264560884e-15,1.7479799456113002e-15,1.262859810102082e-15,1.7899265979676988e-15,2.58014329230486e-15,2.1813456584757115e-15,4.8590873128706686e-05,0.07686664473134813,1.2086112875262686e-14,5.48596065565108e-15,1.5243772841551367e-15,2.7848641681659435e-15,2.3486323661060497e-15,1.6963342103807208e-15,1.5321836047952686e-15,1.3711422131615488e-15,1.0079822815871482e-15,2.713071637941469e-15,2.285054702207071e-15,1.1938364321715305e-15,2.7821013059304387e-15,1.684044519923573e-15,1.1944256360989432e-15,1.2762366370472433e-13,2.1028550084524574e-15,7.900157444864517e-13,2.9164810095430687e-15,0.006006645455072077,0.0001031329546081625,2.7087662384939917e-07,1.1129632264365124e-07,1.4553442154172444e-15,1.7319560490497782e-15,3.079429479334406e-15,1.4778299607593895e-15,2.332546462262119e-15,2.9667281981941135e-15,1.785190221078773e-13,8.219607535166156e-16,0.7251835027135266,-9.873367356706212e-14,2.506287991649045e-15,2.360713100196049e-15,2.4032593728249827e-15,2.5329048088905347e-15,2.179662053446391e-15,2.328356900808065e-15,2.821433543451021e-06,2.343972499401601e-15,2.8018603921995987e-15,3.1207112546130164e-06
0,0.849195507,934,297.2330309,621.1009191,101160.289,0.718275692,0.1,"NH3: 0.219654736, CH4: 0.780345264","O2: 0.21, N2: 0.79",79.35442443715692,71.8275692,4.20633880672317e-05,9.143282032293939e-08,7.421766351987534e-07,0.024821997731128663,4.327300233151068e-05,0.1656542695493391,8.070540174134733e-08,7.580413322994259e-06,4.216725330666912e-15,4.4631572741437596e-15,3.11867675044856e-15,4.599979561037665e-15,6.526534468410116e-16,1.6167850230067486e-15,0.00010379349333383249,0.08111362703414615,1.4624080861824387e-13,-5.746263254252326e-15,3.691967462229649e-15,1.5557332863359134e-15,-2.572044972871481e-16,4.305667652422785e-15,2.2292145109097532e-15,3.3113797408240818e-15,2.1370818743965408e-15,1.3874343934525467e-15,1.3211261502397012e-15,2.9338954141401225e-15,1.3906274578657667e-15,1.814102649557424e-15,3.673159033066165e-15,9.822314376848033e-13,7.512814107853584e-15,3.7060924669203314e-12,1.1158130579055294e-14,0.006297197630631732,9.096912889321814e-05,3.6529129168645645e-07,3.3765235721756405e-07,3.4878036040999473e-15,1.2052327703233951e-14,1.101801450901195e-15,3.581350725788288e-15,-6.642547977102119e-16,3.678627093690077e-15,6.995345368470315e-13,2.9151513981948553e-15,0.7218178494593203,-8.642884827434465e-15,1.6632511305515961e-15,1.3303634514205444e-15,1.167564338499306e-15,1.405985106384706e-15,1.885380419315481e-15,1.9062105456570692e-15,2.6242147494430057e-06,2.8745466827247235e-15,4.716804288313866e-15,3.137690600016413e-06
0,0.90079026,918,297.3215748,643.0923283,101160.289,0.79919341,0.1,"NH3: 0.219564702, CH4: 0.780435298","O2: 0.21, N2: 0.79",89.26402728527046,79.919341,0.00012033246528855995,6.426428962297659e-07,1.4930919284951533e-06,0.014498667213217957,5.8739304987875525e-05,0.17482028303368122,2.3187423602329392e-07,9.420135576392355e-06,-1.0708249972331479e-14,-1.0762195999981352e-14,-1.0103226527327581e-14,-1.0731800959147282e-14,-6.6671870435517886e-15,-1.125522144351412e-14,0.00025668529140497696,0.08546380068884656,4.196563389753562e-12,1.3436658417532269e-14,-1.0227143477820075e-14,-7.417856620776395e-15,-1.1056662019685029e-14,-1.0775918307011669e-14,-1.4908504444584838e-14,-9.78877124210585e-15,-1.7868240129409617e-14,-8.00181917348389e-15,-9.51785701283426e-15,-9.473697958849385e-15,-1.0328057270413049e-14,-1.1325350539660705e-14,8.266574305393356e-15,1.2516297977663682e-11,5.064924692907548e-14,2.4772368543857474e-11,5.455206461645941e-14,0.006453889597590733,6.052968946888051e-05,8.458995099697975e-07,1.4461924359018838e-06,-1.007996446387342e-14,3.967786652429736e-14,-7.726306076540821e-15,-1.0174531121011674e-14,-2.957439764387272e-14,-9.9513046611346e-15,4.3272447613934585e-12,1.0694520417460299e-14,0.7182471863791172,-2.6400457585983633e-14,-7.644874963710966e-15,-9.137058071533027e-15,-6.543915725367959e-15,-8.650469087616891e-15,-7.72325783780597e-15,-8.87720056707487e-15,2.799570539893493e-06,-1.843706488765351e-14,4.831691545090076e-15,3.0068836304018533e-06
0,0.951692776,900,297.9267036,670.5512541,101044.744,0.864961084,0.1,"NH3: 0.219603048, CH4: 0.780396952","O2: 0.21, N2: 0.79",97.27779303027728,86.4961084,0.0005518316808557245,1.0228153655189498e-05,2.0426041973788664e-06,0.004775055030888977,6.376045544911435e-05,0.18362920355713777,9.136031622326254e-07,7.425934501648657e-06,-6.692818229451425e-16,-6.928581140728167e-16,-6.269971193360401e-16,-7.028485372959732e-16,-2.837935879345558e-16,1.0426243343272984e-15,0.000899416696423158,0.08908948124203933,6.3078514423252e-10,1.690636839332185e-11,1.8614434246249668e-17,6.535413752444834e-16,1.1914903290193196e-15,-6.840411657278838e-16,-3.4830468921797473e-16,-6.146905518881133e-16,-5.202402486520749e-16,-5.647807051051061e-16,-4.372577335919749e-16,-6.307107536949425e-16,-5.015081306943299e-16,-4.833785419185242e-16,1.178511441765542e-12,3.048091949624916e-10,1.0392069127538606e-12,3.059621997623324e-10,1.6269654849787304e-12,0.006412645013008982,1.7687372313973578e-05,4.650214634603965e-06,7.815139317775356e-06,-6.11787581784587e-16,1.2414610937564283e-12,1.803391954195081e-15,-6.234842009441069e-16,2.2144271150781903e-17,3.235001328026051e-15,6.380558100903891e-11,8.287050764408691e-13,0.7145228029461982,-4.362041869392137e-15,-5.660591501853012e-16,-4.777097383837101e-16,-5.491305611763753e-16,-5.127316881292842e-16,-5.532651521804594e-16,-6.55189362875046e-16,2.289433218815637e-06,4.556293481454154e-14,1.8987433280568468e-13,2.7495945868837967e-06
0,0.999082629,910,298.133103,688.533589,101044.744,0.909599962,0.1,"NH3: 0.219493262, CH4: 0.780506738","O2: 0.21, N2: 0.79",102.57719124022515,90.9599962,0.003538867596224249,3.785096262781629e-05,1.9862652100508114e-07,0.0005148503420176416,6.210064967452583e-06,0.18693038552629188,3.531271576590847e-07,2.0798186874408807e-07,-1.397707401073446e-15,-1.0943514018531316e-16,1.2917765182348038e-14,4.698587988337415e-16,1.9109221146931108e-12,8.184594539247057e-11,0.005144424863391748,0.08809234234017783,5.63886163671027e-08,8.379954207040677e-09,7.871955600732844e-12,1.1988811966561498e-12,8.591031619597263e-12,-4.769814750841387e-16,-4.922159875075419e-15,-2.9026987218125218e-15,-2.664070069733922e-15,-2.766934281203277e-15,-2.6342916679857693e-15,-2.4345132114759256e-15,4.0085398799282236e-14,-2.7869791610037288e-15,3.1210686076606305e-11,3.278062200679005e-09,4.745191212638888e-12,9.161522465487027e-09,7.688095724577928e-12,0.006046586834381262,1.5954386990775968e-06,2.186915835801056e-05,1.2348677284694492e-05,-3.6875853610532986e-15,5.0497231799855726e-11,2.62966978382454e-13,-2.564711397122321e-15,9.40401761797699e-13,1.54552381863345e-14,1.5888592062822589e-09,1.537525267489815e-11,0.7096484106750129,4.949481378019191e-16,-2.899549991136242e-15,-2.3650265215821516e-15,8.536472108940348e-15,-2.596410725947546e-15,4.146247278380317e-14,-1.3743157942670225e-16,1.0127345326245246e-06,1.3773258973411184e-12,1.182157264412407e-12,2.406038690687474e-06
0,1.099132474,968,299.1141447,692.8098904,101351.384,0.901267223,0.1,"NH3: 0.219496699, CH4: 0.780503301","O2: 0.21, N2: 0.79",101.23583710614093,90.1267223,0.014886395537624714,3.4869705270981564e-05,1.3122504333890452e-08,1.2652550582402998e-05,1.5206917885799744e-07,0.18596357799026667,1.2117423694810814e-08,5.29916089398113e-09,-2.4947605579962593e-16,4.805703633601038e-16,2.909052961111474e-13,2.1767313146069358e-15,3.6082772359155486e-11,2.165118485995824e-09,0.022448999765760275,0.07589800804064263,3.655266655885509e-07,5.876202905880547e-08,1.7257981337412723e-10,7.1636113604476005e-12,1.5736718149196806e-10,-2.5782465549729256e-16,1.129328254196036e-15,-2.355286312909532e-16,-1.2570664315655657e-16,-2.6193239410588953e-16,-4.5081106212762636e-17,1.2477319038999308e-15,3.926696520556504e-12,-2.654091161822189e-16,1.5830919232315296e-10,1.4258609361191976e-08,2.45401640760552e-11,2.913581351463285e-07,7.733377588920478e-12,0.004689781793001765,4.766368296376969e-08,6.953162079965538e-05,9.059727198390793e-06,-1.1730325538260253e-16,2.3239414590050788e-09,1.0678492007366177e-11,2.1197281563677853e-14,1.405224084509891e-11,3.0773266539372554e-13,2.9498587156940503e-08,5.841358511876103e-11,0.6959839929526094,-1.3462313335963544e-16,-2.3896743523526113e-16,-2.3275206559799666e-16,1.1869868699032802e-12,5.239286644842954e-14,3.8669246230869006e-12,8.04154091884952e-15,6.078475193263441e-07,3.388865228265237e-11,2.998741880447289e-12,1.5276102153493728e-06
