,phi,grid,T_in,T,P,vel,blend,fuel,oxidizer,strain_t1,strain_t2,N2,AR,HE,H,O2,OH,O,H2,H2O,HO2,H2O2,CO,CO2,HCO,CH3,CH4,CH2O,T-CH2,S-CH2,C2H4,CH3O,C2H5,C2H6,CH,C2H2,C2H4OOH,OC2H3OOH,C2H3,CH2CHO,C2H4O,HCCO,CH2CO,C2H,CH2OH,CH3OH,CH3CHO,CH3CO,C2H5OH,CH2CH2OH,CH3CHOH,CH3CH2O,C3H4,C3H3,C3H5,C3H6,C3H8,I-C3H7,N-C3H7,C3H6OOH,OC3H5OOH,C4H10,PC4H9,SC4H9,C4H8,SC4H9O2,C4H8OOH1-3,NC4KET13,CHCHO,NO,N2O,NO2,NH3,HNO,N,N2H,NH2,NH,H2NO
0,0.650427383,834,297.5153551,596.7419523,101044.744,0.342209939,0.1,"NH3: 0.219734813, CH4: 0.780265187","O2: 0.21, N2: 0.79",34.89152729827765,34.2209939,0.736460715090907,-2.8801421306865874e-15,-2.53480792566244e-15,1.3164941007047615e-09,0.06617283807816832,1.439003844778431e-05,5.0788298488078424e-08,3.191705627041086e-06,0.13078305665094456,8.930750926854558e-09,3.3945466952248025e-06,9.168908986654927e-06,0.06309135756569749,1.5740225201600866e-16,9.183796718774387e-16,6.91273578376659e-14,2.2737797368878855e-14,-2.693518461900592e-17,8.75214431284781e-17,-1.4562426422172628e-16,1.339003043327869e-16,-3.5799402767542743e-17,5.487064774863565e-17,8.097565753425052e-17,1.021401820669854e-16,1.9560829312392026e-17,2.9951198948684034e-17,1.3614924803847086e-17,-5.282808951553179e-17,6.520860876597052e-07,-2.5254668550089502e-17,7.531183838036151e-17,5.920423830444909e-17,6.14856460743192e-17,8.307525931689883e-14,8.523364623262215e-17,-1.6340950767051637e-17,4.124750189695385e-17,5.403149956037514e-17,-2.709993047164076e-18,-5.171652655920145e-17,2.544905325889413e-16,1.9591717478173883e-17,7.377286788455944e-17,3.140108003937229e-16,5.64409389883549e-17,-4.8967485432358546e-17,2.5817033959659378e-17,-1.4069294650655466e-16,5.99681587556119e-16,3.3832424305197286e-17,3.880025260629133e-17,7.523335089384182e-17,-4.066436092608037e-17,5.975969482319797e-18,6.053678430872511e-17,4.572065156956834e-16,2.9440541116930504e-17,0.003407823708139164,1.0226279231755534e-06,5.232588132575672e-05,1.8551201876513773e-14,2.0752895240072584e-09,-1.3290391259927312e-17,1.0106774295112094e-16,-3.808583179552615e-17,-1.339875495768174e-17,2.5856426888111298e-14
0,0.656287833,835,296.55,571.5364583,100738.103,0.339320079,0.1,"NH3: 0.219673587, CH4: 0.780326413","O2: 0.21, N2: 0.79",34.641368532989645,33.9320079,0.7359598642519063,-5.487233536036793e-16,-3.3226124428258206e-16,1.0392906349747845e-09,0.06505387078222688,1.3897271023170712e-05,3.394858220816736e-08,3.2913896555220935e-06,0.13163286563448745,7.612127938161334e-09,3.821132425034367e-06,9.364823738658123e-06,0.06379452432441658,3.715897720457124e-16,1.7367577687542775e-16,6.873444043090656e-14,1.9415706352230535e-14,2.3702755052150833e-16,1.64958660485441e-16,2.0308540105365685e-15,7.536003141433167e-17,1.8950091925378899e-16,-1.9635330646863258e-16,1.7183181741984396e-16,-1.0590099783129048e-16,1.9292984841511002e-16,-2.4641363384911553e-15,2.039235106087998e-16,-1.020397345766558e-16,6.457995372651342e-07,1.8381809830590283e-16,-1.8635812486845523e-16,1.9101826210393218e-16,1.9476016593749882e-16,8.060257057099138e-14,-6.959258569160694e-16,1.7383904506234122e-16,-2.0028938566559346e-16,1.2848340020397113e-16,1.9717989926419287e-16,6.887042255958244e-17,2.472049814688887e-16,-1.930135224945492e-16,-1.0409833730812865e-16,1.0622020079712615e-16,-1.9430010525804728e-16,9.400233023538292e-17,1.8360595352209496e-16,-1.0435219250351394e-16,-1.724316271721643e-15,-2.0063753646220175e-16,1.9889297600249479e-16,1.7889188503772694e-16,-2.4682289222858023e-16,-4.459095987632619e-16,1.8062513983684675e-16,-1.0428507759617297e-15,2.0473925406165864e-16,0.003472918121837518,7.503900015668956e-07,5.414155321600711e-05,1.841367391648444e-14,1.925315675779372e-09,1.9304445538452612e-16,1.7310213316337799e-16,7.051105908184782e-17,1.9334526989705475e-16,2.72076074973229e-14
0,0.700367549,787,297.2109272,600.3254333,100983.415,0.444168838,0.1,"NH3: 0.219451689, CH4: 0.780548311","O2: 0.21, N2: 0.79",46.7775691564068,44.4168838,0.7327915631334159,1.1574166934441395e-15,5.5668211421289995e-16,4.3003603141607815e-09,0.055868740403346405,2.0819991080613057e-05,9.781711942349562e-08,6.440882913971338e-06,0.1396080968813649,1.7226031070915026e-08,4.701787508455033e-06,1.7797558178389403e-05,0.06766500114562043,5.657930754860744e-16,9.286283400842237e-17,6.766143635448254e-14,2.4527818948385817e-14,-7.182340783514095e-16,-3.0748385595587564e-16,-2.9607084631732106e-15,-4.5180468149143e-16,-6.911380559567813e-16,-7.974213084253638e-16,-3.354846738988744e-16,-8.768150596536936e-16,-4.913294979088067e-16,-1.3340158013834846e-15,-5.588544925966424e-16,-7.795248805654503e-16,6.060945575237228e-07,-6.39357618971841e-16,-7.485093246661793e-16,-4.168431861950968e-16,-4.2613904860270585e-16,9.912598478276939e-14,-1.0536810355889409e-15,-6.050997591861251e-16,-8.137607849659954e-16,-1.090099290011226e-15,-5.938825971330153e-16,-6.72449181848638e-16,6.471813923973949e-16,-7.416228875766958e-16,-4.3895098253279574e-16,4.2985748158148493e-16,-7.976454653447298e-16,-6.872269162566726e-16,-5.340952559972358e-16,-9.149354047306264e-16,-1.612988101276622e-15,-8.278921709516131e-16,-5.035627335212304e-16,-3.7040394562530533e-16,-7.666204943331191e-16,-1.365571063677497e-15,-4.273035764621979e-16,-1.6180102080121817e-15,-5.18628279874927e-16,0.003955036061181175,2.2094379350237433e-07,6.085050387311717e-05,4.71976390485271e-14,5.269394560072696e-09,-5.892016808955973e-16,-2.5748195468853147e-16,-6.448797811021598e-16,-5.883143091288642e-16,5.027742045525669e-14
0,0.750578264,924,297.031258,585.0540173,101099.977,0.536662132,0.1,"NH3: 0.219672924, CH4: 0.780327076","O2: 0.21, N2: 0.79",57.81852841056411,53.6662132,0.7291595179736297,4.56765713500631e-14,1.966826744623653e-14,1.087294157141217e-08,0.04562705766405922,2.7284762678349154e-05,1.281529422094121e-07,1.2827860957228944e-05,0.14825858949005685,2.8670490620241552e-08,6.729759522784164e-06,3.450066378988675e-05,0.0723853792292468,7.015730783141963e-15,1.2316751242980266e-15,7.145240983483247e-14,3.3882995603984846e-14,-5.822467116755878e-16,-8.356398492321899e-16,-7.571208294455072e-16,1.9407276529379767e-16,-5.255194586381307e-16,-2.5440441789630025e-16,-8.251804781628219e-16,-4.18653828803752e-17,-6.906408837587699e-16,9.01784975889096e-16,-6.691396108151945e-16,-2.9371229617073494e-16,5.906672449512632e-07,-5.521063749523944e-16,-1.981709094713188e-16,-7.901837555705914e-16,-7.588360648905182e-16,1.203713344410329e-13,1.8161799272918793e-16,-6.105452765894663e-16,-2.267181595858227e-16,-1.6896667546212208e-16,-6.152472178438862e-16,-4.4920362100928e-16,-6.001139541350481e-16,-2.475396044749994e-16,-3.8881976698782054e-16,-5.674970993233163e-16,-2.281040292280209e-16,-4.2476080419056977e-16,-6.666684278530357e-16,-5.24585802599063e-17,7.953393608322137e-16,-1.9742446982557422e-16,-7.321943488334236e-16,-8.082561287507208e-16,-1.809788486055706e-15,7.851743899540429e-16,-7.852586436799591e-16,2.108021090392444e-15,-7.056928075756566e-16,0.004418691129864644,1.8805348866114346e-07,6.846318971737542e-05,1.520733873338736e-13,1.1858831177044293e-08,-6.672512844751061e-16,-7.043289233331832e-16,-3.085034631910339e-16,-6.61457400603013e-16,1.0201276113083195e-13
0,0.800183585,972,297.0470749,599.3263048,101160.289,0.627843206,0.1,"NH3: 0.219690749, CH4: 0.780309251","O2: 0.21, N2: 0.79",68.89361539580977,62.7843206,0.7257109169054702,-1.1048533646997286e-13,-1.1484702540125622e-13,3.9331958701867327e-08,0.03554998417044926,3.691251790713509e-05,2.6561706000687896e-07,2.608574088693484e-05,0.15696561757589214,6.011591203842153e-08,8.331656896114219e-06,6.746842301519049e-05,0.0767855687835694,6.581634855305592e-14,-3.797851552947208e-15,7.821541910192081e-14,3.498845284251488e-14,-4.463627957752922e-15,-4.297609290117403e-15,-2.9421501704466367e-14,-4.522146078996334e-15,-4.970766043906437e-15,-5.033159634007251e-15,-4.2498964252406015e-15,-6.161136014823472e-15,-4.353087882767556e-15,-6.556603318170917e-15,-4.486030464434659e-15,-5.236739521036296e-15,5.966328540460603e-07,-4.793702683892377e-15,-4.790848119479271e-15,-4.192341533409346e-15,-4.179904291230587e-15,1.5479876447324627e-13,-5.494416306389335e-15,-4.442955525929691e-15,-4.999807474848861e-15,-7.201390240904382e-15,-4.609926532224686e-15,-4.905394086014703e-15,-1.3772706338299336e-15,-4.340892440289306e-15,-3.9120876559638575e-15,-1.1186535368409405e-16,-5.0167977013819386e-15,-5.112832946021399e-15,-4.614381834538656e-15,-5.745853975266703e-15,-4.503355045439016e-15,-4.966464743861599e-15,-4.3707417692999335e-15,-4.200522758765056e-15,-1.488117010064872e-14,-5.754079639866336e-15,-4.267704641556866e-15,6.488335671461722e-16,-4.353135694192689e-15,0.004778567242183735,1.859828326769712e-07,6.936764051664188e-05,5.008276358210996e-13,3.166201294912973e-08,-4.393830249248763e-15,-3.628355839850342e-15,-4.298755445410356e-15,-4.363404887861643e-15,2.0471485266215059e-13
0,0.849195507,930,297.2330309,621.1009191,101160.289,0.718275692,0.1,"NH3: 0.219654736, CH4: 0.780345264","O2: 0.21, N2: 0.79",79.90774954321023,71.8275692,0.7223691784875815,2.3478189242734614e-14,2.138442593209886e-14,1.7029000447623934e-07,0.025638296992840568,4.950785224628093e-05,5.968420433814043e-07,5.544483051472664e-05,0.16561584725895676,1.4229739041567256e-07,9.779693926132e-06,0.00013523490046642972,0.08103099168978797,8.351512551764262e-13,5.8445022039223235e-15,1.2183074637758988e-13,6.738203819365866e-14,2.2567747628011505e-15,1.9794527542634525e-15,3.0236636828527242e-15,3.4640713986756383e-15,2.2532945700410913e-15,2.2354084752016443e-15,2.0053620431098048e-15,2.5748106209512467e-15,2.0359444549271216e-15,2.0495248528719035e-15,2.1364365111607874e-15,2.264198343331943e-15,6.234031929344072e-07,2.1751241291138984e-15,2.3122757662643738e-15,2.047006220615977e-15,2.1851182944762806e-15,2.3185904348600694e-13,2.3726198550877134e-15,2.1016063814047906e-15,2.2478066447800734e-15,2.426230827401211e-15,2.1477622294905264e-15,2.1521267717866425e-15,2.2811664323339927e-15,2.3305026350314205e-15,2.1816478254952144e-15,1.8970608448691e-15,2.2342523757031696e-15,2.2292772533876846e-15,2.2118089613714616e-15,2.2801494380193066e-15,2.137654865313251e-15,2.253583185143746e-15,2.1598461525219817e-15,2.0483628375846605e-15,1.2370229215392956e-15,2.7507581068324475e-15,2.0761978807238774e-15,3.1478100384716744e-15,2.113119454529613e-15,0.005031527137604133,2.089632433090579e-07,6.235241787413581e-05,1.8531917323932917e-12,9.69385787871227e-08,2.1071009911653133e-15,6.3970459785244325e-15,5.8903511345781824e-15,2.5356100321962284e-15,4.830452777148933e-13
0,0.90079026,910,297.3215748,643.0923283,101160.289,0.79919341,0.1,"NH3: 0.219564702, CH4: 0.780435298","O2: 0.21, N2: 0.79",89.7922917554015,79.919341,0.7188534232262661,-4.52994661928825e-16,-7.26751479571641e-17,1.042041785094676e-06,0.01531602157097201,6.450191512152161e-05,1.260140157969598e-06,0.00013532975872284278,0.17471824835670718,4.0997736133553117e-07,1.0923050216010307e-05,0.0003000037129257661,0.08537898318632546,1.8370606161971407e-11,7.704693956323934e-15,2.5749200912000385e-13,1.6914423532413073e-13,-7.527090076892019e-16,-4.010975312172651e-16,-1.855087113159189e-15,1.5504148277992213e-15,-6.79411681692244e-16,-4.672858579335616e-16,-4.325828082707037e-16,-3.9298685073572277e-16,-4.242962883115347e-16,-4.696766366201952e-16,-6.172045741666786e-16,-5.166126856324162e-16,6.762532268267703e-07,-6.19081506851373e-16,-4.0076449535054726e-16,-4.786431681082662e-16,-1.86803995254328e-16,3.808268975593136e-13,-2.7519628715838043e-16,-5.380866144831133e-16,-4.468863906169886e-16,-4.773115426674243e-16,-6.219830149358365e-16,-6.145957016488685e-16,-2.2345907647691856e-16,-3.3505097533384767e-16,-3.979915253296777e-16,1.377254198910875e-16,-4.3287703017844185e-16,-5.281521118181567e-16,-4.719089460808629e-16,-5.222824004539212e-16,-3.952506113147261e-16,-4.474039299567602e-16,-5.465006510600368e-16,-5.040114943199155e-16,-3.626183867641877e-16,-1.0553475328267837e-16,-4.681108048211369e-16,2.8921478920749135e-16,-6.062887057332632e-16,0.005174306670072252,3.50942098683646e-07,4.410582191619877e-05,8.965260204410039e-12,4.133464640468297e-07,-5.57860018584446e-16,4.323871211450709e-14,2.4929260248290832e-14,8.78413441746215e-15,1.448892446540969e-12
0,0.951692776,906,297.9267036,670.5512541,101044.744,0.864961084,0.1,"NH3: 0.219603048, CH4: 0.780396952","O2: 0.21, N2: 0.79",97.82171021602244,86.4961084,0.7152137130809987,-6.563847079390011e-15,-5.934884233556092e-15,1.1360436378030863e-05,0.005510118847202014,6.235532548437405e-05,1.7979686670635359e-06,0.0004745943574468423,0.18356154265671437,1.2904706527463542e-06,7.154428566861781e-06,0.0008817186016468237,0.08908735520709472,1.3952827539929328e-09,1.9985393555621956e-14,1.178362715370839e-12,2.3254469696366056e-11,-8.107770723367138e-15,-2.8672909463560005e-15,-7.808758580342955e-15,9.21465916742683e-16,-7.975928612180289e-15,-5.4407927309210836e-15,-3.2354451697633214e-15,-8.655535831613435e-15,-3.0266348951613153e-15,-6.591039020078693e-15,-5.2907448034617445e-15,-6.352923747590167e-15,7.555487955156063e-07,-6.2531633745556435e-15,-6.393204438872109e-15,-3.677861614888917e-15,-2.821576919227469e-15,7.04563815300942e-13,-6.9731660402977386e-15,-4.0278382123144855e-15,-6.417450714468972e-15,-6.592309400112147e-15,-6.063367211162787e-15,-4.894132729642874e-15,-6.294839730387512e-15,-6.359053710263572e-15,-6.295206201000622e-15,-5.85145912134263e-15,-6.378715079099567e-15,-6.3700462079829136e-15,-8.124940028024361e-15,-4.393429473836759e-15,-6.5590835367768416e-15,-6.437529748507775e-15,-9.213416976868269e-15,-4.918394133424078e-15,-6.281878054750378e-15,-8.41604591949479e-15,-3.474041582109898e-15,-7.077656404406215e-15,-5.803289454610199e-15,0.005166612333783328,1.1469719397343657e-06,1.5085529179243612e-05,9.518117580109317e-11,3.3967103859609626e-06,6.544884673383446e-15,8.456372560202371e-13,2.4228469417162976e-13,9.969874669273537e-13,7.589991973675683e-12
0,0.999082629,951,298.133103,688.533589,101044.744,0.909599962,0.1,"NH3: 0.219493262, CH4: 0.780506738","O2: 0.21, N2: 0.79",103.07086931891217,90.9599962,0.710616551388183,-5.2032378190826385e-15,-5.132168811725513e-15,3.915153921899415e-05,0.0005651505271530099,5.353228044928104e-06,2.537161983924081e-07,0.002979648616250398,0.18750546664394768,4.2697674534499295e-07,1.9055867685681617e-07,0.004692723742146473,0.08863831920096134,8.342116710619171e-08,1.0518790450479225e-12,2.6333466503794082e-11,6.8746356507937385e-09,2.0416264784949964e-13,-8.118935979414611e-16,-3.687207255420276e-16,3.0993791070743337e-12,-6.925460521965181e-16,-4.702734456023376e-16,-9.89535685712219e-16,-2.4759909706906366e-16,-1.062890404896946e-15,-8.794495815328409e-16,-9.866112800936522e-16,-6.876541688159593e-16,8.621431962175655e-07,-8.170266765597384e-16,-7.733236662319189e-16,-1.0791078064405078e-15,3.4205585804808193e-12,2.3012120996219377e-12,4.195380184654945e-15,-1.0597869561224236e-15,-7.842726584734317e-16,-7.277795571962384e-16,-8.137617685610093e-16,-9.922019947865444e-16,-7.97969737546358e-16,-7.960171398714258e-16,-8.557332451709029e-16,-8.63027131832108e-16,-8.106961670639098e-16,-9.038353971344227e-16,-5.863214770186076e-16,-1.065464302378682e-15,-8.736021724715186e-16,-8.10773462856397e-16,-5.156414158817732e-16,-7.525508705069377e-16,-7.228181578545712e-16,-5.941421534335334e-16,-1.0969867375253178e-15,-6.78626195571195e-16,-7.896378378542613e-16,0.004934242860311515,3.943431614305816e-06,1.3127087945411235e-06,4.485240282021302e-09,1.6307849806581832e-05,7.570231785558772e-13,4.0345648984312864e-12,8.019089845255206e-13,2.1364242320587667e-11,2.437292992387904e-11
0,1.099132474,1025,299.1141447,692.8098904,101351.384,0.901267223,0.1,"NH3: 0.219496699, CH4: 0.780503301","O2: 0.21, N2: 0.79",101.39932732408715,90.1267223,0.6965666851103531,-3.392531472129634e-15,-3.2007769608089e-15,2.3687245064951786e-05,9.141359331446765e-06,6.42922042429843e-08,1.430521995395745e-09,0.014050339331656262,0.18694638989926002,6.2119336277410255e-09,2.935598145390444e-09,0.023037460167711122,0.07526182928800346,3.4998328849805006e-07,7.236770618168502e-12,2.0485591629539542e-10,2.5383869924976448e-08,2.4837303545938417e-13,1.7793540544896633e-16,-3.3209154702444113e-16,6.501167787759528e-12,-3.1165274727390393e-16,6.499060925723509e-18,-2.4693285716629538e-17,3.925152660005676e-15,-8.447051009340654e-17,-5.208774840943529e-16,-1.719379676154346e-16,3.815015240515944e-15,1.2589694493283968e-06,-2.4956417801896456e-16,2.0587873143304186e-15,-1.1857983034288907e-16,2.4318072601204315e-11,3.689624008093277e-12,2.0558331094682675e-13,-1.0342858392329272e-17,-3.0182206276646545e-16,-2.393785469836854e-16,-2.538974778717236e-16,-1.5287964445822527e-16,-3.8105279290545665e-16,-3.2452375049244796e-16,-2.2059344352112588e-16,-6.027079050842904e-16,-3.675035654796928e-16,-5.039610511780746e-16,-5.868364330280962e-16,-1.2276536974555118e-16,-5.18092789236053e-16,-3.668797779209236e-16,-3.1590417082001924e-16,-2.468978455804817e-16,-3.9986991455693203e-16,-2.164434697961666e-16,-9.612120070081941e-17,-2.4317681261594507e-16,-3.5064986048500116e-16,0.004084485122205385,4.021448434234544e-06,2.2730198798672557e-08,1.7019035762121874e-07,1.4058524165720463e-05,4.048583917046961e-13,2.639608070683125e-12,1.6548993765935562e-12,1.5777056557570155e-11,1.0886593897768997e-10
