,base_case
CH3OH + O <=> CH2OH + OH,-2.038511818221256e-05
CH3OH + HO2 <=> CH2OH + H2O2,-6.277382325502075e-07
CH3OH + O2 <=> CH2OH + HO2,1.1596788228608961e-08
CH3OH (+M) <=> CH3 + OH (+M),0.0006077881270362516
CH2CHO <=> CH2CO + H,-1.6075843535161158e-06
CH2CHO + H <=> CH3 + HCO,3.9446156081389394e-07
CH2CHO + H <=> CH2CO + H2,1.133122651461734e-06
CH2CHO + O <=> CH2O + HCO,4.0153694361163027e-07
CH2CHO + OH <=> CH2CO + H2O,4.1533992434960846e-07
CH2CHO + O2 <=> CH2O + CO + OH,-5.986286186675719e-07
CH2CHO + CH3 <=> C2H5 + CO + H,-1.6452200965121978e-06
CH2CHO + HO2 <=> CH2O + HCO + OH,-3.9597055678334174e-08
CH2CHO + HO2 <=> CH3CHO + O2,2.3330653522900974e-08
CH2CHO <=> CH3 + CO,8.538392075434331e-07
CH3CHO <=> CH3 + HCO,1.2740722412010639e-05
CH3CO (+M) <=> CH3 + CO (+M),9.380781862562568e-12
CH3CHO + OH <=> CH3CO + H2O,1.0303800108236627e-06
CH3CHO + OH <=> CH2CHO + H2O,7.454995385058485e-08
CH3CHO + O <=> CH3CO + OH,1.3152328614034535e-08
CH3CHO + O <=> CH2CHO + OH,-6.873040120712834e-11
CH3CHO + H <=> CH3CO + H2,2.3608928068988033e-06
CH3CHO + H <=> CH2CHO + H2,6.110728563622978e-06
CH3 + CH3CHO <=> CH3CO + CH4,1.1465857690546373e-06
CH3 + CH3CHO <=> CH2CHO + CH4,2.8622155750545812e-08
CH3CHO + HO2 <=> CH3CO + H2O2,-1.1202777089564171e-08
CH3CHO + HO2 <=> CH2CHO + H2O2,-9.301660988743613e-09
CH3CHO + O2 <=> CH3CO + HO2,-1.4503433575489047e-08
C2H5OH (+M) <=> CH2OH + CH3 (+M),4.980994559061438e-07
C2H5OH (+M) <=> C2H4 + H2O (+M),-1.5891819965518838e-07
C2H5OH + OH <=> CH2CH2OH + H2O,-2.0080003188633066e-08
C2H5OH + OH <=> CH3CHOH + H2O,9.76733127109081e-09
C2H5OH + OH <=> CH3CH2O + H2O,1.294633430968667e-07
C2H5OH + H <=> CH2CH2OH + H2,2.830077755582672e-08
C2H5OH + H <=> CH3CHOH + H2,8.237199296740815e-08
C2H5OH + H <=> CH3CH2O + H2,1.320191372416841e-07
C2H5OH + O <=> CH2CH2OH + OH,-3.786127356064408e-08
C2H5OH + O <=> CH3CHOH + OH,-5.062018568791103e-08
C2H5OH + O <=> CH3CH2O + OH,6.759114422142596e-08
C2H5OH + CH3 <=> CH2CH2OH + CH4,-2.6206157443616794e-08
C2H5OH + CH3 <=> CH3CHOH + CH4,-5.657442140779355e-09
C2H5OH + CH3 <=> CH3CH2O + CH4,1.498762194199563e-08
C2H5OH + HO2 <=> CH3CHOH + H2O2,-6.319316106362694e-10
C2H5OH + HO2 <=> CH2CH2OH + H2O2,-4.149781374020564e-10
C2H5OH + HO2 <=> CH3CH2O + H2O2,-2.277619889684418e-11
C2H4 + OH <=> CH2CH2OH,-3.968326691044247e-09
C2H5 + HO2 <=> CH3CH2O + OH,2.332948169553954e-07
CH3CH2O + M <=> CH3CHO + H + M,-3.182122821808632e-09
CH3CH2O (+M) <=> CH2O + CH3 (+M),2.142426811746352e-09
CH3CH2O + O2 <=> CH3CHO + HO2,-7.44780399630744e-12
CH3CH2O + CO <=> C2H5 + CO2,2.3569919422294615e-09
CH3CH2O + H <=> CH2OH + CH3,4.454863600475634e-11
CH3CH2O + H <=> C2H4 + H2O,1.4671611622123904e-12
CH3CH2O + OH <=> CH3CHO + H2O,2.6369927672710547e-13
CH3CHOH + O2 <=> CH3CHO + HO2,-5.187168503875815e-08
CH3CHOH + O <=> CH3CHO + OH,3.940631893648968e-09
CH3CHOH + H <=> C2H4 + H2O,7.202869371390047e-09
CH3CHOH + H <=> CH2OH + CH3,-1.0665765683055732e-07
CH3CHOH + HO2 <=> CH3CHO + 2 OH,-1.6259149164100198e-09
CH3CHOH + OH <=> CH3CHO + H2O,1.3213425060376468e-09
CH3CHOH + M <=> CH3CHO + H + M,2.2287334820734437e-08
C3H4 + O <=> C2H4 + CO,7.264796264149169e-07
C2H2 + CH3 <=> C3H4 + H,1.0093394791431708e-06
C3H4 + O <=> CH3 + HCCO,-2.836204985979146e-07
C3H3 + H (+M) <=> C3H4 (+M),1.2815256324009394e-06
C3H3 + HO2 <=> C3H4 + O2,-6.691164233126341e-08
C3H4 + OH <=> C3H3 + H2O,1.1022748642653611e-06
C3H3 + O2 <=> CH2CO + HCO,-3.4206424781551774e-07
C3H4 + H (+M) <=> C3H5 (+M),-2.781233581217652e-05
C3H5 + H <=> C3H4 + H2,5.5020285955081584e-06
C3H5 + O2 <=> C3H4 + HO2,-1.285746111862802e-08
C3H5 + CH3 <=> C3H4 + CH4,-1.064475811723612e-07
C2H2 + CH3 (+M) <=> C3H5 (+M),-1.7706664220236372e-07
C3H5 + OH <=> C3H4 + H2O,1.2572592364772542e-07
C3H3 + HCO <=> C3H4 + CO,2.5977578537694358e-08
C3H3 + HO2 <=> C2H3 + CO + OH,-3.282080455328718e-08
C3H4 + O2 <=> CH3 + CO + HCO,-1.0296050968407544e-07
C3H6 + O <=> C2H5 + HCO,-6.067567182501033e-06
C3H6 + OH <=> C3H5 + H2O,1.65269988276695e-05
C3H6 + O <=> CH2CO + CH3 + H,-4.845062823721886e-07
C3H6 + H <=> C3H5 + H2,6.566681510775651e-05
C3H5 + H (+M) <=> C3H6 (+M),3.739422197786142e-05
C3H5 + HO2 <=> C3H6 + O2,-1.1152803653242326e-07
C3H5 + HO2 <=> C2H3 + CH2O + OH,-4.5837984058483613e-07
C2H3 + CH3 (+M) <=> C3H6 (+M),0.0002125867294771872
C3H6 + H <=> C2H4 + CH3,-2.241716197830119e-05
C2H3 + CH3 <=> C3H5 + H,4.302049990543425e-05
C3H8 (+M) <=> C2H5 + CH3 (+M),1.5195671540302296e-05
C3H8 + O2 <=> HO2 + I-C3H7,4.6767068881875e-10
C3H8 + O2 <=> HO2 + N-C3H7,-4.668443529791133e-11
C3H8 + H <=> H2 + I-C3H7,1.5257172696411363e-06
C3H8 + H <=> H2 + N-C3H7,3.4308335287866614e-07
C3H8 + O <=> I-C3H7 + OH,-8.4354680047066e-08
C3H8 + O <=> N-C3H7 + OH,-3.715068023555792e-07
C3H8 + OH <=> H2O + N-C3H7,-2.1161925756310456e-07
