,base_case
C2H5OH + O <=> C2H5O + OH,-3.622979367492081e-08
C2H5OH + OH <=> C2H5O + H2O,-6.774869216625522e-08
C2H5OH + H <=> C2H5O + H2,-1.9459419014526478e-07
C2H5OH + HO2 <=> C2H5O + H2O2,3.4475658739499925e-10
C2H5OH + CH3 <=> C2H5O + CH4,-1.0047021139612846e-08
C2H5OH + CH3O2 <=> C2H5O + CH3O2H,9.163649056573219e-10
C2H5 + C2H5OH <=> C2H6 + PC2H4OH,1.8977292911872636e-12
C2H5OH + O2 <=> HO2 + SC2H4OH,3.0443199837383845e-11
C2H5OH + O <=> OH + SC2H4OH,-4.093158163999498e-07
C2H5OH + H <=> H2 + SC2H4OH,-3.921016553151866e-06
C2H5OH + OH <=> H2O + SC2H4OH,-9.634448319125235e-07
C2H5OH + HO2 <=> H2O2 + SC2H4OH,4.2021654291885535e-08
C2H5OH + CH3 <=> CH4 + SC2H4OH,-4.452610212955463e-08
C2H5OH + CH3O2 <=> CH3O2H + SC2H4OH,-1.6612196262590193e-10
C2H5 + C2H5OH <=> C2H6 + SC2H4OH,2.4805365624754046e-12
C2H5OH + O2 <=> HO2 + PC2H4OH,4.04627683082017e-09
C2H5OH + O <=> OH + PC2H4OH,7.906590528334597e-08
C2H5OH + H <=> H2 + PC2H4OH,7.086260043311643e-07
C2H5OH + OH <=> H2O + PC2H4OH,3.461142359940694e-07
C2H5OH + HO2 <=> H2O2 + PC2H4OH,5.389087975223395e-09
C2H5OH + CH3 <=> CH4 + PC2H4OH,1.9785942095733865e-07
C2H5OH + CH3O2 <=> CH3O2H + PC2H4OH,9.637499649763028e-12
SC2H4OH <=> CH3CHO + H,6.3262448323834125e-06
SC2H4OH <=> C2H5O,2.7812307882916654e-08
SC2H4OH <=> PC2H4OH,-1.605972703226217e-08
CH2O + CH3 <=> C2H5O,5.635591355021613e-06
CH3CHO + H <=> C2H5O,1.3213400459440321e-05
C2H5O + O2 <=> CH3CHO + HO2,-1.355823974580267e-06
O2 + SC2H4OH <=> CH3CHO + HO2,-5.021226654160837e-06
C3H8 (+M) <=> C2H5 + CH3 (+M),-0.0007754813963353857
H + NC3H7 <=> C3H8,-9.034150311485606e-06
H + IC3H7 <=> C3H8,-2.0129450379570088e-05
C3H8 + IC3H7 <=> C3H8 + NC3H7,2.1108421593341455e-12
C3H8 + O2 <=> HO2 + IC3H7,4.175719722006723e-09
C3H8 + H <=> H2 + IC3H7,-8.126630349497876e-05
C3H8 + H <=> H2 + NC3H7,-3.4846202834398655e-05
C3H8 + O <=> IC3H7 + OH,-3.542506285359855e-05
C3H8 + OH <=> H2O + IC3H7,-2.3157030377512997e-05
C3H8 + HO2 <=> H2O2 + IC3H7,1.3486082112043196e-07
C3H8 + CH3 <=> CH4 + IC3H7,-1.8327699186971894e-06
C2H3 + C3H8 <=> C2H4 + IC3H7,-4.4701395568388034e-10
C2H5 + C3H8 <=> C2H6 + IC3H7,-5.417137142538078e-10
C3H5-A + C3H8 <=> C3H6 + IC3H7,8.972967571397151e-11
C3H8 + CH3O <=> CH3OH + IC3H7,-6.131095737206846e-09
C3H8 + CH3O2 <=> CH3O2H + IC3H7,-4.712775457604082e-10
C2H5O2 + C3H8 <=> C2H5O2H + IC3H7,-3.0966418471407254e-10
C3H8 + O2 <=> HO2 + NC3H7,4.7543249219011e-09
C3H8 + O <=> NC3H7 + OH,-2.1526257938974948e-05
C3H8 + OH <=> H2O + NC3H7,-5.958917566693545e-06
C3H8 + HO2 <=> H2O2 + NC3H7,2.0513412601601567e-07
C3H8 + CH3 <=> CH4 + NC3H7,-2.721981263484211e-07
C2H3 + C3H8 <=> C2H4 + NC3H7,-2.5997003390290496e-10
C2H5 + C3H8 <=> C2H6 + NC3H7,4.2891909216118785e-10
C3H5-A + C3H8 <=> C3H6 + NC3H7,3.5455449783693074e-11
C3H8 + CH3O <=> CH3OH + NC3H7,-2.2491030593321757e-09
C3H8 + CH3O2 <=> CH3O2H + NC3H7,8.701566805797483e-10
C2H5O2 + C3H8 <=> C2H5O2H + NC3H7,-5.06046304931619e-11
H + IC3H7 <=> C2H5 + CH3,4.53201634926022e-07
IC3H7 + OH <=> C3H6 + H2O,-2.141539953609607e-06
IC3H7 + O <=> CH3COCH3 + H,-8.94410123461576e-07
IC3H7 + O <=> CH3 + CH3CHO,-1.5345814895075627e-06
HO2 + NC3H7 => C2H5 + CH2O + OH,2.122775625199691e-07
CH3O2 + NC3H7 => C2H5 + CH2O + CH3O,1.0800044778249369e-07
HO2 + IC3H7 => CH3 + CH3CHO + OH,-1.899667934455957e-08
CH3O2 + IC3H7 => CH3 + CH3CHO + CH3O,1.457095956208835e-07
C2H3 + CH3 (+M) <=> C3H6 (+M),-0.0009790180298023358
C2H4 + CH2(S) <=> C3H6,-1.0481503254670379e-05
C2H4 + CH2(S) <=> C3H6,-9.009984045613165e-07
C2H4 + CH2(S) <=> C3H5-A + H,-1.8001411524300005e-05
C2H4 + CH2(S) <=> C3H5-A + H,-4.052388132254641e-05
C2H4 + CH2(S) <=> C2H3 + CH3,-7.125903586659655e-06
C2H4 + CH2(S) <=> C2H3 + CH3,-4.975193159603329e-06
C2H3 + CH3 <=> C3H5-A + H,-0.0003181917953400006
C2H3 + CH3 <=> C3H5-A + H,-5.8686181898361343e-05
C3H6 <=> C2H3 + CH3,-0.000305952865335524
C3H6 <=> C2H3 + CH3,-4.1483058550769385e-05
C3H6 <=> C3H5-A + H,-0.0003918225183701111
C3H6 <=> C3H5-A + H,-5.101705137527288e-05
C3H5-T + H <=> C3H6,-6.473540578379138e-07
C3H5-T + H <=> C3H6,-5.1907710289162156e-08
C3H5-T + H <=> C3H5-A + H,-5.088900417012424e-07
C3H5-T + H <=> C3H5-A + H,-3.6510407826678364e-07
C3H5-T + H <=> C2H3 + CH3,2.3118241739143173e-07
C3H5-T + H <=> C2H3 + CH3,7.023683644848907e-08
C3H6 <=> C3H5-S + H,-2.307839940648488e-07
C3H6 + H <=> C3H5-A + H2,-0.00036275531706659095
C3H6 + O2 <=> C3H5-A + HO2,-3.409992381994226e-08
C3H6 + O <=> C3H5-A + OH,-8.180560231378262e-05
C3H6 + OH <=> C3H5-A + H2O,-0.0002376382304247518
C3H6 + HO2 <=> C3H5-A + H2O2,1.776264371720531e-07
C3H6 + CH3 <=> C3H5-A + CH4,-5.771489942119595e-06
C3H6 + CH3O <=> C3H5-A + CH3OH,2.232051700703579e-08
C3H6 + CH3O2 <=> C3H5-A + CH3O2H,6.600923924133704e-09
C2H5 + C3H6 <=> C2H6 + C3H5-A,7.406609488913184e-10
C2H5O2 + C3H6 <=> C2H5O2H + C3H5-A,-3.13532024600995e-11
C3H6 + H <=> C3H5-T + H2,1.2568482845498773e-05
C3H6 + O <=> C3H5-T + OH,2.6640478917049804e-06
C3H6 + OH <=> C3H5-T + H2O,1.4499952401845736e-05
C3H6 + HO2 <=> C3H5-T + H2O2,7.745472055587661e-08
C3H6 + O2 <=> C3H5-T + HO2,-6.385194522900634e-10
C3H6 + CH3 <=> C3H5-T + CH4,2.2282659839444203e-07
C3H6 + H <=> C3H5-S + H2,7.242926442861805e-06
C3H6 + H <=> C3H5-S + H2,7.173527570616222e-06
C3H6 + O2 <=> C3H5-S + HO2,-8.097728829126299e-10
C3H6 + O <=> C3H5-S + OH,4.147714689540202e-06
C3H6 + OH <=> C3H5-S + H2O,3.301743065601563e-05
