,base_case
2 C2H4 <=> C2H3 + C2H5,0.005086741229176426
C2H4 + O2 <=> C2H3 + HO2,0.00508674067465125
C2H4 + HO2 <=> C2H4O + OH,0.005086739716725623
C2H4O + HO2 <=> CH3 + CO + H2O2,0.005086739313285055
C2H4 + M <=> C2H3 + H + M,0.005086740083738994
C2H4 + M <=> C2H2 + H2 + M,0.005086741086182293
C2H3 + H <=> C2H2 + H2,0.005086740931059134
C2H3 (+M) <=> C2H2 + H (+M),0.005086740170554473
C2H3 + O2 <=> CH2O + HCO,0.005086741481532386
C2H3 + O2 <=> CH2CHO + O,0.005086740013131212
C2H3 + O2 <=> C2H2 + HO2,0.005086741119507027
C2H2 + O <=> H + HCCO,0.0050867412523111725
C2H2 + O <=> CO + T-CH2,0.005086741172930908
C2H2 + O2 <=> CH2O + CO,0.0050867402455217516
C2H2 + OH <=> CH2CO + H,0.005086741572225943
C2H2 + OH <=> C2H + H2O,0.005086741652676023
CH2CO + H <=> CH3 + CO,0.005086740757414804
CH2CO + O <=> CO2 + T-CH2,0.005086740204788549
CH2CO + O <=> HCCO + OH,0.0050867412038753035
CH2CO + CH3 <=> C2H5 + CO,0.005086741259131243
H + HCCO <=> CO + S-CH2,0.005086741463385651
HCCO + OH <=> CO + H + HCO,0.005086740094758088
HCCO + O <=> 2 CO + H,0.00508674065722664
HCCO + O2 <=> 2 CO + OH,0.005086740838065474
HCCO + O2 <=> CO + CO2 + H,0.005086740335546675
C2H + OH <=> H + HCCO,0.005086741341119181
C2H + O <=> CH + CO,0.005086740636953647
C2H + O2 <=> HCCO + O,0.005086741393553484
C2H + O2 <=> CH + CO2,0.005086740569729154
C2H + O2 <=> CO + HCO,0.0050867407233144545
CH2OH + H <=> CH2O + H2,0.005086739372913863
CH2OH + H <=> CH3 + OH,0.005086742256145231
CH2OH + OH <=> CH2O + H2O,0.005086739767702303
CH2OH + O2 <=> CH2O + HO2,0.005086739128942577
CH2OH + M <=> CH2O + H + M,0.005086740151190823
CH3O + M <=> CH2OH + M,0.005086740637394946
CH2CO + OH <=> CH2OH + CO,0.005086740867926682
CH3OH + OH <=> CH2OH + H2O,0.005086739385912114
CH3OH + OH <=> CH3O + H2O,0.005086740338742747
CH3OH + H <=> CH2OH + H2,0.00508674096688456
CH3OH + H <=> CH3O + H2,0.005086741786122059
CH3OH + O <=> CH2OH + OH,0.005086739668236263
CH3OH + HO2 <=> CH2OH + H2O2,0.005086740616279475
CH3OH + O2 <=> CH2OH + HO2,0.005086739585245373
CH3OH (+M) <=> CH3 + OH (+M),0.00508674047297777
CH2CHO <=> CH2CO + H,0.005086739416308229
CH2CHO + H <=> CH3 + HCO,0.005086740419687616
CH2CHO + H <=> CH2CO + H2,0.005086741122582745
CH2CHO + O <=> CH2O + HCO,0.0050867404210650025
CH2CHO + OH <=> CH2CO + H2O,0.005086740697906351
CH2CHO + O2 <=> CH2O + CO + OH,0.0050867423598102935
CH2CHO + CH3 <=> C2H5 + CO + H,0.005086740534946797
CH2CHO + HO2 <=> CH2O + HCO + OH,0.005086739921595175
CH2CHO + HO2 <=> CH3CHO + O2,0.0050867406287160724
CH2CHO <=> CH3 + CO,0.005086740193154312
CH3CHO <=> CH3 + HCO,0.005086741147455941
CH3CO (+M) <=> CH3 + CO (+M),0.0050867399427507645
CH3CHO + OH <=> CH3CO + H2O,0.005086740980083401
CH3CHO + OH <=> CH2CHO + H2O,0.005086741141010306
CH3CHO + O <=> CH3CO + OH,0.00508674090385909
CH3CHO + O <=> CH2CHO + OH,0.005086741388405
CH3CHO + H <=> CH3CO + H2,0.005086740030221504
CH3CHO + H <=> CH2CHO + H2,0.005086740433555091
CH3 + CH3CHO <=> CH3CO + CH4,0.005086740235853299
CH3 + CH3CHO <=> CH2CHO + CH4,0.005086740983105628
CH3CHO + HO2 <=> CH3CO + H2O2,0.0050867396726492495
CH3CHO + HO2 <=> CH2CHO + H2O2,0.00508674082554864
CH3CHO + O2 <=> CH3CO + HO2,0.005086740463148846
C2H5OH (+M) <=> CH2OH + CH3 (+M),0.00508674083490952
C2H5OH (+M) <=> C2H4 + H2O (+M),0.005086740518698984
C2H5OH + OH <=> CH2CH2OH + H2O,0.005086741335823598
C2H5OH + OH <=> CH3CHOH + H2O,0.00508674096116105
C2H5OH + OH <=> CH3CH2O + H2O,0.005086740278365068
C2H5OH + H <=> CH2CH2OH + H2,0.005086740859033846
C2H5OH + H <=> CH3CHOH + H2,0.005086741396776302
C2H5OH + H <=> CH3CH2O + H2,0.005086740867405148
C2H5OH + O <=> CH2CH2OH + OH,0.00508673883518478
C2H5OH + O <=> CH3CHOH + OH,0.005086739291541067
C2H5OH + O <=> CH3CH2O + OH,0.0050867405709995595
C2H5OH + CH3 <=> CH2CH2OH + CH4,0.005086740960679633
C2H5OH + CH3 <=> CH3CHOH + CH4,0.005086740750033082
C2H5OH + CH3 <=> CH3CH2O + CH4,0.005086740894832527
C2H5OH + HO2 <=> CH3CHOH + H2O2,0.005086740474395275
C2H5OH + HO2 <=> CH2CH2OH + H2O2,0.005086739971100859
C2H5OH + HO2 <=> CH3CH2O + H2O2,0.005086741769432946
C2H4 + OH <=> CH2CH2OH,0.005086741740494453
C2H5 + HO2 <=> CH3CH2O + OH,0.005086741055211152
CH3CH2O + M <=> CH3CHO + H + M,0.005086740824866633
CH3CH2O + M <=> CH2O + CH3 + M,0.005086740032401252
CH3CH2O + O2 <=> CH3CHO + HO2,0.005086739422165466
CH3CH2O + CO <=> C2H5 + CO2,0.0050867405877689075
CH3CH2O + H <=> CH2OH + CH3,0.005086740822713631
CH3CH2O + H <=> C2H4 + H2O,0.00508673967279635
CH3CH2O + OH <=> CH3CHO + H2O,0.005086740686058151
CH3CHOH + O2 <=> CH3CHO + HO2,0.005086739696265413
CH3CHOH + O <=> CH3CHO + OH,0.00508674026552729
CH3CHOH + H <=> C2H4 + H2O,0.00508674075226632
CH3CHOH + H <=> CH2OH + CH3,0.005086739784364669
CH3CHOH + HO2 <=> CH3CHO + 2 OH,0.005086740862430508
CH3CHOH + OH <=> CH3CHO + H2O,0.005086740666453793
CH3CHOH + M <=> CH3CHO + H + M,0.0050867412909983535
C3H4 + O <=> C2H4 + CO,0.005086740338849728
C2H2 + CH3 <=> C3H4 + H,0.0050867421572007255
C3H4 + O <=> CH3 + HCCO,0.005086740971698727
C3H3 + H (+M) <=> C3H4 (+M),0.00508673965348619
C3H3 + HO2 <=> C3H4 + O2,0.005086740211835955
C3H4 + OH <=> C3H3 + H2O,0.005086742093774075
C3H3 + O2 <=> CH2CO + HCO,0.005086739398428948
C3H4 + H (+M) <=> C3H5 (+M),0.005086740992881061
C3H5 + H <=> C3H4 + H2,0.005086739752805131
C3H5 + O2 <=> C3H4 + HO2,0.005086740190720484
C3H5 + CH3 <=> C3H4 + CH4,0.005086740493585079
C2H2 + CH3 (+M) <=> C3H5 (+M),0.005086741008339887
C3H5 + OH <=> C3H4 + H2O,0.005086742467727871
C3H3 + HCO <=> C3H4 + CO,0.005086741254129858
C3H3 + HO2 <=> C2H3 + CO + OH,0.005086740554644764
C3H4 + O2 <=> CH3 + CO + HCO,0.0050867410837618365
C3H6 + O <=> C2H5 + HCO,0.005086740369820869
C3H6 + OH <=> C3H5 + H2O,0.005086739427380813
C3H6 + O <=> CH2CO + CH3 + H,0.005086740312746245
C3H6 + H <=> C3H5 + H2,0.005086740951719934
C3H5 + H (+M) <=> C3H6 (+M),0.005086741195664475
C3H5 + HO2 <=> C3H6 + O2,0.005086739367217099
C3H5 + HO2 <=> C2H3 + CH2O + OH,0.005086740772071268
C2H3 + CH3 (+M) <=> C3H6 (+M),0.005086740272079906
C3H6 + H <=> C2H4 + CH3,0.0050867414842871595
C2H3 + CH3 <=> C3H5 + H,0.005086740706799187
C3H8 (+M) <=> C2H5 + CH3 (+M),0.0050867410506911835
C3H8 + O2 <=> HO2 + I-C3H7,0.005086741105693042
C3H8 + O2 <=> HO2 + N-C3H7,0.005086741410122242
C3H8 + H <=> H2 + I-C3H7,0.005086739768250583
C3H8 + H <=> H2 + N-C3H7,0.005086740031117474
C3H8 + O <=> I-C3H7 + OH,0.005086741707704626
C3H8 + O <=> N-C3H7 + OH,0.005086741903347025
C3H8 + OH <=> H2O + N-C3H7,0.005086741732270251
C3H8 + OH <=> H2O + I-C3H7,0.005086740459096922
C3H8 + HO2 <=> H2O2 + I-C3H7,0.005086740775708639
C3H8 + HO2 <=> H2O2 + N-C3H7,0.005086741312675478
C3H8 + I-C3H7 <=> C3H8 + N-C3H7,0.005086742163967305
C3H6 + H (+M) <=> I-C3H7 (+M),0.005086740399334388
I-C3H7 + O2 <=> C3H6 + HO2,0.005086740750728461
N-C3H7 (+M) <=> C2H4 + CH3 (+M),0.005086740823302029
C3H6 + H (+M) <=> N-C3H7 (+M),0.005086740297902563
N-C3H7 + O2 <=> C3H6 + HO2,0.00508674184965569
N-C3H7 + O2 <=> C3H6OOH,0.005086740328967313
C3H6OOH <=> C3H6 + HO2,0.005086741191385215
C3H6OOH + O2 <=> OC3H5OOH + OH,0.005086739993246027
OC3H5OOH <=> CH2CHO + CH2O + OH,0.005086742885931884
C4H10 (+M) <=> 2 C2H5 (+M),0.005086741415966106
C4H10 + O2 <=> HO2 + PC4H9,0.00508674070452583
C4H10 + O2 <=> HO2 + SC4H9,0.00508673992336037
C4H10 + HO2 <=> H2O2 + PC4H9,0.005086740450297694
C4H10 + HO2 <=> H2O2 + SC4H9,0.005086741898639839
C4H10 + O <=> OH + PC4H9,0.005086740388636239
C4H10 + O <=> OH + SC4H9,0.005086739995733347
C4H10 + OH <=> H2O + PC4H9,0.005086740435119696
C4H10 + OH <=> H2O + SC4H9,0.0050867401159939134
C4H10 + H <=> H2 + PC4H9,0.005086740728061758
C4H10 + H <=> H2 + SC4H9,0.0050867407414478165
PC4H9 <=> C2H4 + C2H5,0.005086742263674053
SC4H9 <=> C3H6 + CH3,0.005086740300189292
C4H8 <=> C3H5 + CH3,0.005086740855302867
C4H8 + H <=> C2H3 + C2H4 + H2,0.005086740513042338
O2 + SC4H9 <=> SC4H9O2,0.005086740037977663
SC4H9O2 <=> C4H8 + HO2,0.0050867412882168355
O2 + PC4H9 <=> C4H8 + HO2,0.00508674209872197
O2 + PC4H9 <=> C4H8OOH1-3,0.005086741259438815
C4H8OOH1-3 <=> C4H8 + HO2,0.005086740218736261
C4H8OOH1-3 + O2 <=> NC4KET13 + OH,0.005086739969576373
NC4KET13 <=> CO2 + N-C3H7 + OH,0.005086740716668229
N2 + O <=> N + NO,0.005086740447730139
N + O2 <=> NO + O,0.005086741120804177
N + OH <=> H + NO,0.005086741197028489
H + NH <=> H2 + N,0.005086741716637581
NH + O <=> H + NO,0.005086740414819958
NH + OH <=> H + HNO,0.005086741860888746
NH + OH <=> H2O + N,0.005086740901064198
NH + O2 <=> HNO + O,0.005086741809510886
NH + NO <=> H + N2O,0.005086740652211882
NH + NO <=> N2 + OH,0.00508674078656726
H + NH2 <=> H2 + NH,0.005086740396098197
NH2 + O <=> H + HNO,0.0050867404703968415
NH2 + O2 <=> H2NO + O,0.005086739970846778
NH2 + OH <=> H2O + NH,0.005086741038883102
N + NH2 <=> 2 H + N2,0.005086741062713228
NH2 + NO <=> H2O + N2,0.005086740647999486
NH2 + NO <=> N2H + OH,0.005086742058617284
NH3 + M <=> H + NH2 + M,0.0050867415625173735
H + NH3 <=> H2 + NH2,0.0050867411978575945
NH3 + O <=> NH2 + OH,0.005086739961084717
NH3 + OH <=> H2O + NH2,0.005086741384968219
N2H + O2 <=> HO2 + N2,0.005086741051359818
N2H (+M) <=> H + N2 (+M),0.005086739941293141
H + N2H <=> H2 + N2,0.005086741236772112
N2H + O <=> H + N2O,0.005086739971528785
N2H + OH <=> H2O + N2,0.005086741103606903
H + NO (+M) <=> HNO (+M),0.005086740756278126
H + HNO <=> H2 + NO,0.005086740748321377
HNO + OH <=> H2O + NO,0.005086741016296636
N2O (+M) <=> N2 + O (+M),0.005086740724063325
H + N2O <=> N2 + OH,0.005086740582379715
H + N2O <=> N2 + OH,0.0050867406450842406
N2O + O <=> 2 NO,0.005086741566796633
N2O + OH <=> HO2 + N2,0.005086739785287385
NO2 + M <=> NO + O + M,0.005086740636779803
HO2 + NO <=> NO2 + OH,0.005086741428121878
H + NO2 <=> NO + OH,0.005086740547690967
NO2 + O <=> NO + O2,0.0050867405998711885
H2NO + O <=> HNO + OH,0.005086740192311833
H2NO + O2 <=> HNO + HO2,0.005086740806893743
H2NO + HO2 <=> H2O2 + HNO,0.005086741706273749
