,phi,grid,T_in,T,P,vel,blend,fuel,oxidizer,NO,NH3,H2,O2,H,O,OH,HO2,H2O,H2O2,NH2,NH,N,NNH,NH2OH,H2NO,HNOH,HNO,HON,NO2,HONO,HNO2,NO3,HONO2,N2O,N2H4,N2H3,N2H2,H2NN,AR,HE,N2
0,0.937,892,296.083,468.311,100564.785,0.195,0.8,,,0.004503636318196664,1.5570719215691578e-10,0.0004551613226837361,0.0027747683265508033,7.297875702798555e-09,4.149618325915584e-10,6.420785376051933e-09,1.1066745587448737e-09,0.2847243047867005,3.07124795292899e-07,1.4925711695883198e-14,-2.596238606511758e-16,-2.719776112380566e-16,-1.5290750545764243e-16,2.0494840118630446e-13,1.0085056169839527e-09,1.8582388115257703e-11,1.7449101436813369e-06,2.113339810464234e-07,1.861619954635884e-05,5.5395332992350864e-05,1.1074274302017702e-08,9.750342535898888e-15,3.9267826821426816e-07,5.000485801748996e-07,-1.3511535272331712e-16,8.769873000603015e-16,-2.8319291359333833e-16,7.767742100503518e-17,-1.7701290293207028e-15,-2.1754518428379984e-15,0.7074649341199688
0,0.988,873,293.511,465.951,100564.785,0.178,0.8,,,0.0036286030310559445,3.89041546780683e-08,0.005663025711736142,3.4790124698728974e-05,1.430177070498457e-06,5.0316987648785077e-11,1.4073220163216073e-08,3.266007331176046e-09,0.28692934480675597,7.787341589860925e-09,5.474492907513788e-12,1.9376914945423876e-15,5.416924527113556e-16,1.5022195001320882e-14,2.7746594685587138e-12,8.860947610845983e-09,4.3579259759738216e-10,8.566509605446709e-06,2.0250050315139138e-07,2.4143996575752624e-07,1.2129112879014108e-05,2.267178127094772e-09,5.554664581113636e-16,9.372144131959191e-10,2.079911734514958e-06,1.2990325909375883e-15,2.1459157032612212e-13,5.37042785092605e-16,3.394079536484033e-15,2.055646416045711e-15,1.894171768386392e-15,0.7037195100833304
0,1.038,887,294.153,468.958,100564.785,0.204,0.8,,,0.0023197154578675646,1.4610367662766058e-07,0.01510706707472265,2.1228723169379573e-06,3.916265196690808e-06,1.836657805848388e-11,3.34140611443188e-09,8.156892768197235e-10,0.28385086381018565,1.2437567080208226e-09,3.7110918218795326e-12,4.368308012323513e-15,-1.0671845658824037e-15,3.957593363606454e-14,2.7188135497634847e-12,4.78325268686247e-09,3.5461959921033145e-10,6.670316765469254e-06,1.9944008387400597e-07,1.5665701745771945e-08,2.8798031898054732e-06,5.775820153246065e-10,-1.0403718926322644e-15,2.447190187828393e-11,1.4046820520999465e-06,1.9248997614926905e-16,5.51959305242128e-13,-1.0241593729842555e-15,-1.28776543247463e-16,-6.631611670082846e-16,-5.846341943064221e-16,0.6987049873420745
0,1.087,838,294.54,468.884,100564.785,0.204,0.8,,,0.0010681305168084552,3.2648895548629604e-07,0.02427465682639251,3.103397144215052e-07,1.194616348237812e-05,4.312064648387147e-11,2.491980283818541e-09,6.687786392892717e-10,0.2807979275218307,4.3950871173509763e-10,1.780813307173714e-12,2.1819890740675107e-14,1.5257662099903842e-15,1.2206531312948126e-13,3.129385033806103e-12,2.2691534829635416e-09,1.9954844473027566e-10,3.7518432346300423e-06,2.0595193498543711e-07,2.1739041777540828e-09,9.740164397520602e-07,1.960771711876857e-10,-1.4271992846552386e-17,4.841384619519185e-12,6.338169693626429e-07,1.2413492716798946e-15,1.2645817429007325e-12,-4.471962078301617e-17,2.085722944095117e-16,2.2659184618522216e-15,1.253481390905471e-15,0.6938411280209994
0,1.137,832,294.874,470.048,100564.785,0.199,0.8,,,4.827630434946088e-05,0.000336962360933141,0.03295690068538458,3.2662456741970896e-08,3.663737884068515e-05,4.561533729459173e-09,1.5666210462209415e-09,3.904005262980788e-10,0.27776512046277496,1.1477427868437029e-10,3.55296146221442e-13,1.5310283614165253e-13,9.905040006693094e-11,3.778181035296493e-13,1.753090115835742e-09,1.1716108073250862e-10,1.0716739381329436e-11,1.9433314457787422e-07,2.1535288431436022e-07,4.83704591053166e-11,3.110165755421107e-08,6.385132771114493e-12,8.338765723827218e-16,1.6396167457279494e-13,6.331700917363896e-06,4.308434981320589e-10,4.581440157038615e-08,3.3813875180315493e-13,8.544167670064256e-13,-4.28004545129333e-15,-3.987457481926146e-15,0.6888492427410727
0,1.238,750,294.874,470.048,100564.785,0.189,0.8,,,1.9506630547331378e-06,0.009113610771481538,0.04331372621385465,2.3236344919141243e-06,4.961690227501918e-06,1.6367206630517737e-08,2.124979826955364e-09,2.418768277780568e-08,0.2709354233273334,1.8257375070632917e-09,3.3807053465257735e-11,6.615744226821039e-10,8.950095821513016e-08,5.545823825962075e-14,7.86347844063533e-09,7.692913783103111e-11,6.3715044854459904e-12,8.118433340718943e-09,2.4373120774207684e-07,3.4221413247852805e-10,6.640676729588036e-10,1.1629290649932403e-13,4.540471892679514e-15,9.964772564181855e-14,3.430885574237699e-06,1.4344108233392606e-07,8.540233906850424e-07,7.055986101493508e-12,9.823217555198988e-10,-4.38516721665488e-15,-4.053282881604689e-15,0.6766231788552155
0,1.279,738,295.473,471.171,100564.785,0.187,0.8,,,1.4501189239600954e-06,0.01479876647217244,0.04537360997109081,1.095984995297874e-05,2.870406108224382e-06,9.726199037855442e-09,3.807166452575747e-09,1.0487873044582487e-07,0.26834270641945723,1.2406467096857152e-08,1.4174962368403442e-10,1.4499508141403056e-09,7.425499717669895e-08,3.583157255952952e-14,8.99566546297375e-09,1.0395786822009375e-09,1.1952838684208508e-11,6.680775942128685e-09,2.597918375443675e-07,1.7156867604508779e-09,5.374072539195662e-10,8.449573068432413e-14,1.8874782012766155e-14,7.596139574212976e-13,3.3588144820902274e-06,2.7515113797357323e-07,1.054945724857094e-06,9.85823691099507e-12,4.863626598263958e-09,-3.749378826514858e-16,-5.772761365887514e-16,0.6714644575384017
