,phi,grid,T_in,T,P,vel,blend,fuel,oxidizer,strain_t1,strain_t2,AR,N2,HE,H2,H,O2,O,H2O,OH,H2O2,HO2,NO,N2O,NO2,HNO,HNO2,HONO,HONO2,N2H2,H2NN,NH2OH,HNOH,NH3,N2H4,N,NO3,NH,NNH,NH2,H2NO,N2H3
0,0.83038489,1041,296.6941652,505.7769898,101058.076,0.165602534,0.1,"NH3:0.9, H2:0.1","O2: 0.21, N2: 0.79",15.715992410724198,16.5602534,2.006273913578904e-15,0.7122583142284068,1.2130124737254535e-15,1.7746142950557593e-05,9.974389246504409e-13,0.022587999490750604,4.2950595837558396e-13,0.26097808245658044,1.2010918796760502e-08,3.835107099984017e-07,3.3472400182469566e-12,0.0039885333008009075,2.4070328655130313e-07,0.00011122774743343186,7.444711488200043e-09,1.6894957971609864e-07,5.343931930639776e-05,3.844688876602931e-06,4.708387133240907e-16,4.765726594457072e-16,7.64020487780877e-16,5.4383313160862535e-15,5.927991141927145e-13,4.660005612748793e-16,2.3444515554227154e-16,5.821794289692393e-14,2.476891060602247e-16,2.476394141313985e-16,2.515536998630726e-16,2.500655221388677e-13,4.652264178823967e-16
0,0.850386362,1044,296.5362425,510.9972082,101058.076,0.173215634,0.1,"NH3:0.9, H2:0.1","O2: 0.21, N2: 0.79",16.623800997884473,17.3215634,1.7001653758852418e-15,0.7109725322836769,2.290346410329338e-15,2.5060298999409467e-05,3.2833855234202135e-12,0.019020473123035272,1.164020518218789e-12,0.2657794269041626,2.055658084772971e-08,4.4262243874058487e-07,7.110938442359758e-12,0.00403357897413097,2.4554580760629545e-07,0.00010649029145165344,1.6561896839687715e-08,1.93798243450562e-07,5.732176123231371e-05,4.197264862716173e-06,-3.827307759327038e-16,-4.1782129634364786e-16,2.285074480749559e-16,1.218634112290747e-14,1.1397565688948142e-12,-3.9396116370816945e-16,-3.929963640479553e-16,1.0292988225672336e-13,-4.088626024840352e-16,-4.324056301615374e-16,-3.9918488918474994e-16,6.662488632968341e-13,-3.944920306656015e-16
0,0.899528248,1011,296.55,548.3044977,101058.076,0.195013434,0.1,"NH3:0.9, H2:0.1","O2: 0.21, N2: 0.79",19.263729498382872,19.5013434,1.3615640363230364e-16,0.7076457781243309,-2.7308054631723456e-16,7.693742446313064e-05,3.0914171994565355e-10,0.01024849907282392,4.6136561413287164e-11,0.2778795444744409,1.4571531061343578e-07,6.514449959618745e-07,1.7520896769759495e-10,0.004001885641404191,2.867064949067476e-07,7.252900355830583e-05,2.303002894125031e-07,3.5583920648555356e-07,6.881075846372087e-05,4.344915658430974e-06,7.892493666597859e-16,6.569394347182336e-16,1.3103350134758882e-14,4.730631714670486e-13,1.2082071880189507e-11,6.634540328079261e-16,9.734766924944723e-16,6.296930535080416e-13,1.0751769485573598e-15,1.1462613575870385e-15,1.0566063697090796e-15,3.48668706886805e-11,6.602309439272948e-16
0,0.949139785,1006,296.7,570.8110924,101058.076,0.211743555,0.1,"NH3:0.9, H2:0.1","O2: 0.21, N2: 0.79",21.329379100766573,21.1743555,-2.828848768563119e-15,0.7043606319026695,-2.7373227193438866e-15,0.0005919347040552784,4.96954981805341e-07,0.001960104608296183,1.9286565947338783e-09,0.28925015440003654,1.6888659026286916e-06,5.580437367932549e-07,3.947496480356011e-08,0.003730007639153744,7.853856723925454e-07,1.2604171287984669e-05,5.432184068641087e-06,3.155438285429604e-07,8.3755336124179e-05,1.484360640530765e-06,4.6694678004359886e-15,-6.146433715800052e-16,2.7422518456603615e-12,6.491114596911613e-11,6.430191331538956e-10,-9.48026261541139e-16,-7.238623226324032e-16,2.4224973017068907e-12,2.356431655621392e-15,2.014366148765578e-14,5.489675233046678e-12,3.777320333723493e-09,-8.127474792287366e-16
0,1.000324969,949,297.3100962,585.6070246,101058.076,0.222146603,0.1,"NH3:0.9, H2:0.1","O2: 0.21, N2: 0.79",22.601984817114953,22.2146603,-3.89141002907349e-16,0.6995041681761907,-9.618530085831816e-16,0.007434885327560767,7.835636263258587e-06,2.0010211649477187e-05,8.149810354527693e-11,0.2899145903078554,9.036250542253364e-08,7.065488700738553e-09,6.779659801925869e-09,0.0031033685002906175,8.973576589713944e-07,8.976113461397009e-08,7.90402241511701e-06,2.2888255078761595e-09,6.124222664080356e-06,4.448694917659713e-10,9.579624906689088e-15,1.8725357421035842e-15,2.151550644348522e-12,1.3718083537259025e-10,1.5827027661471248e-08,2.5208716245044963e-15,5.634933101634145e-16,-1.9789789061081636e-16,1.0615429752777226e-13,3.5629785725671196e-13,9.329039524246075e-11,3.393343970269507e-09,-2.0174239599192375e-16
0,1.051014449,917,296.8,595.4044369,101058.076,0.234586865,0.1,"NH3:0.9, H2:0.1","O2: 0.21, N2: 0.79",24.104328092035757,23.4586865,1.1091856704511092e-14,0.693847548538085,-2.0510899361133682e-16,0.017167020871557928,1.5294446670737486e-05,1.6171386157159988e-06,3.492855906042988e-11,0.28702905939571377,1.8721866791577727e-08,1.218945737775235e-09,1.4857267210691138e-09,0.0019320715167775884,5.753645358313805e-07,7.1500741743828236e-09,5.142309797354708e-06,2.7340993230442793e-10,1.5607573024290259e-06,1.7452253734887312e-11,1.2063120359902372e-14,1.3749041771728576e-16,2.0555669117020786e-12,9.330951636729277e-11,7.863350056289629e-08,4.6870181175399835e-15,6.668655596748485e-15,-1.5852102787817216e-15,3.0999096313661946e-13,7.50672048176426e-13,1.6135142166295732e-10,1.8672304633893014e-09,-1.5396521865622261e-15
0,1.098083066,820,295.4169142,587.3681793,101058.076,0.233455974,0.1,"NH3:0.9, H2:0.1","O2: 0.21, N2: 0.79",23.666902693049224,23.3455974,-1.3550226200435765e-15,0.6890408848417429,-1.108456984495581e-15,0.02589591370885835,3.41787708176617e-05,2.672760227566329e-07,7.619292460616153e-11,0.2843433566646741,1.511892613804457e-08,3.971081690500891e-10,8.960639295954098e-10,0.0006808549215811023,4.1785771737055266e-07,8.393851085373594e-10,2.1267304749924936e-06,3.2577004273548746e-11,4.00982122023725e-07,3.0150055834067735e-12,2.0778412992561435e-14,6.811550648894511e-16,1.7751966933666214e-11,3.9716466199323303e-11,1.5796939177644264e-06,1.1775122727505728e-13,2.072069213624346e-13,-5.047540933128233e-16,1.1118065200470742e-12,1.546017415250484e-12,3.8462062399812117e-10,7.437126906416805e-10,-5.6307600683188e-16
0,1.143979077,818,295.47,584.1233883,101058.076,0.236629103,0.1,"NH3:0.9, H2:0.1","O2: 0.21, N2: 0.79",23.83319785317667,23.6629103,1.1081356322411146e-14,0.6838489401265856,1.148709979975139e-14,0.03313720408094753,2.9453989696836844e-05,6.797909993020923e-08,1.1370547457142637e-07,0.28140912483309233,1.3102435558545435e-08,1.3490158875519502e-10,4.2557394272606965e-10,5.9009666473659595e-06,1.0584566532162233e-05,2.3188334082730882e-10,2.012286864931291e-08,2.954028464579819e-13,3.1600199817445685e-09,1.6744108434553458e-13,3.7003230320916556e-09,1.5087412551430445e-10,8.22610742118633e-09,1.1001190015168377e-11,0.0015571025687572888,1.5337514564172964e-07,8.217729466549738e-07,1.1937669011617297e-14,3.187189534190347e-08,1.3683643485377819e-12,4.508699569044504e-07,2.4159461617742323e-11,1.2082734329001967e-12
0,1.149938165,819,295.9741265,580.5153633,101058.076,0.231461345,0.1,"NH3:0.9, H2:0.1","O2: 0.21, N2: 0.79",23.13164213052096,23.146134500000002,2.9933729683490824e-15,0.6831814406599921,1.8308282586229456e-15,0.033874531102777466,2.632849129529693e-05,6.184211696525057e-08,1.0756898016655874e-07,0.28098210935746804,1.0997021427446913e-08,1.2002543174015434e-10,3.899335315251955e-10,3.897581670655952e-06,9.289787251584418e-06,1.6319005571030857e-10,1.4275295591904615e-08,2.0794215863330314e-13,2.15529988985871e-09,1.0551438661658669e-13,5.682355578297433e-09,2.2371619528806853e-10,8.869156636762087e-09,1.155546762569419e-11,0.001920239070617773,2.1373589735652154e-07,1.1761811750525875e-06,2.232547956049649e-15,3.958099855370677e-08,1.1873138317452684e-12,5.221254040871334e-07,2.3739040972679245e-11,1.5582086263595657e-12
