,phi,grid,T_in,T,P,vel,blend,H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO,H2NO,N2H2,HONO,N2H3,N2H4,NH2OH,fuel.NH3,fuel.H2,oxidizer.O2,oxidizer.N2
0,0.83038489,929,296.6941652,505.7769898,101058.076,0.165602534,0.1,1.0337988943368893e-05,4.710558789207682e-10,1.620792740344397e-08,0.020687318667526447,8.78649498862009e-06,0.262284672134312,3.6981481931748955e-09,3.6967809761898306e-06,4.317103637563089e-17,2.7264146323230716e-17,1.0100185526719343e-16,2.2934235077682353e-17,2.6546300533442523e-16,3.2851396540399417e-16,4.047417243708369e-15,2.383857064664269e-13,1.817215701911705e-16,8.89276277708397e-16,7.303205210624642e-17,2.1991799568026717e-16,6.053829113638918e-16,3.4169220042238085e-17,3.414749246109221e-16,9.070347864068779e-17,6.919602979671808e-16,2.1785819558729544e-16,2.7893108947569324e-16,1.1693882702737689e-16,2.6210328053122175e-16,3.418100494204195e-16,1.2799335724605475e-16,1.1107974552056884e-16,1.620886453298524e-16,2.5714554765094986e-13,3.633726240600376e-17,0.004867943712393171,8.792845652905901e-05,7.326771118347047e-07,2.5300404334316702e-08,7.873139500396978e-17,3.2480115723984216e-16,2.551399910504047e-16,7.819449457034189e-17,1.3920178189479205e-16,3.4114600650896944e-16,7.008117679872179e-16,1.8404303849687988e-16,0.7120422541153136,1.800108628974476e-15,2.0871374611418064e-16,2.740448789369368e-16,1.9140723242015112e-16,2.3428930263952064e-16,1.8172375684468705e-16,2.319339099778388e-16,2.4336848067465725e-06,6.069678586546995e-16,4.234505254789781e-16,3.849609051758289e-06,0.9,0.1,0.21,0.79
0,0.850386362,907,296.5362425,510.9972082,101058.076,0.173215634,0.1,1.414860129456887e-05,8.421985648824324e-10,1.9722173210350076e-08,0.017342182765183952,9.733743286339368e-06,0.2668400301789655,4.4056303395953975e-09,3.999440807972631e-06,7.674626629936435e-17,5.334651517170314e-17,1.466916279131318e-16,4.75966142545262e-17,2.0794434082807875e-16,1.4985005175139703e-16,7.917159298384372e-16,-9.495078489597435e-13,2.508345948408909e-16,2.971407902919328e-16,1.176550107955228e-16,1.551858586050287e-16,1.9329951875554655e-16,6.337588131275402e-17,1.9638675296737358e-16,1.3897840163480658e-16,1.4498701725206655e-16,1.5388691989216186e-16,1.4712366436687702e-16,1.639674794366265e-16,1.4991962471316177e-16,1.8292950311833537e-16,1.7519185411021135e-16,1.5483406318702062e-16,2.464634890144719e-16,4.2704021748819494e-13,7.304204320997234e-17,0.005057140409430259,8.487116198217174e-05,2.4306606382768595e-07,4.1606741272165745e-08,1.2681688738402744e-16,2.960901441141584e-16,1.2402652750199594e-16,1.256366173565167e-16,4.552235157687141e-16,1.9998839612024568e-16,2.5475596120802477e-16,2.329777907138128e-16,0.7106413853626171,1.0828046360627904e-16,1.5859648448865964e-16,1.527029503615194e-16,1.8110200486007674e-16,1.537456189084208e-16,1.632915222823504e-16,1.5627631811414744e-16,2.3399956599020004e-06,2.2768370337129747e-16,2.5954691211438853e-16,3.8586984795230396e-06,0.9,0.1,0.21,0.79
0,0.899528248,876,296.55,548.3044977,101058.076,0.195013434,0.1,4.704937281017061e-05,9.568050273981607e-09,4.56520043450536e-08,0.008848317154430848,1.339147601434202e-05,0.2786865243578124,9.834052943901282e-09,4.743840180111934e-06,1.2948770455334092e-16,1.597799511149203e-16,6.841712399170797e-17,1.6601173383522355e-16,4.8707692538553176e-17,1.3063977173918826e-16,4.843141225832483e-16,7.11354204800852e-14,-3.5060301125796277e-17,1.721954401013995e-16,7.904842863903875e-17,1.1665807215481144e-16,1.8086972531294427e-16,1.497209373451046e-16,8.567288571406622e-17,5.740337099340886e-17,2.2833899587736164e-16,1.2591089007725687e-16,1.2374345495493401e-16,5.4094050857596185e-17,1.5036509694514873e-16,1.4119688491273034e-16,4.584589066402489e-17,1.3402208520970285e-16,1.0180008651926314e-15,4.049156652430604e-12,6.493095663568281e-16,0.0051420978810064666,5.7445754639340014e-05,2.173554216391225e-07,2.6758300399125784e-07,5.970681171443417e-17,-7.615211193101618e-17,1.2930813607829904e-16,6.713407888532879e-17,3.987536711604595e-19,1.344072394787177e-16,1.2610671598572668e-16,1.2016281321537522e-17,0.7071931102388662,-3.7503439229090644e-15,9.487033545477774e-17,1.2475483245734991e-16,7.947121352921158e-17,1.1217142962146073e-16,7.229411242338463e-17,7.458045945636064e-17,2.7865790656099975e-06,5.103201653048469e-16,1.5677864627334875e-15,3.98334851710989e-06,0.9,0.1,0.21,0.79
0,0.949139785,898,296.7,570.8110924,101058.076,0.211743555,0.1,0.0008267150422131679,4.1094520322318717e-07,3.0739289160107313e-09,0.0010866474259621473,2.956816234378628e-06,0.2894218639078731,2.0406280343512843e-08,5.83361506287527e-07,-2.270431184425689e-16,-3.892667795881435e-16,-5.729031136224741e-17,-4.0996269925275143e-16,6.982060947938074e-16,3.9466920769181775e-16,-1.1614827749046512e-14,-1.7019733565946152e-12,3.967507100918587e-16,2.0319418096299482e-15,1.3705412869648323e-16,3.872785154694349e-16,9.592725055031959e-16,-3.5555431525254553e-16,1.1200392303524557e-15,1.9206421906275676e-16,4.766072148812585e-16,3.624327417200367e-16,4.27171686147647e-16,-8.576090034072365e-18,4.0629080675501464e-16,4.0632039313258247e-16,2.6873540535283222e-17,1.4457400898685086e-14,6.257728647372585e-14,9.117321837842008e-10,3.5082162447764584e-14,0.004793104491983132,5.379129888689394e-06,1.577878970107792e-06,9.240845119173481e-06,2.9538164430105477e-16,-7.816802617509636e-16,3.8595911476780557e-16,2.012042018809987e-16,1.133618341062992e-15,4.2166503274080104e-16,1.1237816661227013e-15,-3.0585491364721563e-17,0.7038449200884694,1.0283916025783924e-16,3.5959183558851297e-16,4.0558250370328156e-16,4.280880832779757e-16,3.9349375294428944e-16,1.9773262535036946e-15,-1.8944186748325773e-17,2.2713621051463373e-06,1.9361599551218074e-14,1.238391695280187e-13,4.304313975710457e-06,0.9,0.1,0.21,0.79
0,1.000324969,964,297.3100962,585.6070246,101058.076,0.222146603,0.1,0.008340138673928257,4.5699037660795086e-07,7.1185047769935965e-12,1.958400080605931e-05,6.526495274365137e-09,0.28894378180327296,4.971844636462229e-10,2.5778578927951665e-09,-1.3112942710090766e-15,-1.0296136169810616e-15,-1.5629408964224584e-15,-1.0111072786940053e-15,-4.202450667757296e-15,-1.5246456804742174e-15,2.839209131599402e-13,2.6946773344809362e-12,-2.713186678413766e-15,-5.618173200528232e-15,-2.725926145527525e-15,-2.6443970860460795e-15,-4.8624433162830834e-15,-1.06592774409489e-15,-6.677057296973301e-15,-2.796982782343439e-15,-1.9644474835294886e-15,-2.705408457600491e-15,-3.044840414287617e-15,-1.6013231922888832e-15,-2.299400880759345e-15,-3.0237175698039505e-15,-1.6623612649486168e-15,2.7452997778781405e-14,1.3678427405735893e-14,6.534769422583186e-08,4.6717927385122755e-14,0.0037612512091278745,8.953755700082293e-08,2.0531125497982663e-06,8.856898608157707e-06,-2.2558362351814324e-15,-5.93910975335625e-15,-2.9093679085140363e-15,-2.9570742732054154e-15,-5.3785606806278965e-15,-2.961855894775893e-15,-5.2205914823238734e-15,-1.4837254640463752e-15,0.6989183940964107,-1.2372187726197855e-14,-2.8497759518525987e-15,-2.9400584971846223e-15,-3.2129995789267473e-15,-2.9097250347922986e-15,8.33117133972181e-12,-1.5442984510071846e-15,3.2431508800063094e-07,1.8992909207590707e-13,2.4148796085347917e-13,4.994394206166424e-06,0.9,0.1,0.21,0.79
0,1.051014449,996,296.8,595.4044369,101058.076,0.234586865,0.1,0.017983490155158665,1.8716480684121411e-06,6.497539895426116e-12,1.9376192047111545e-06,2.3417261144920537e-09,0.2863204862771089,3.4833568663115004e-10,1.0477528848218412e-09,-2.2747790383502233e-17,-6.5723875936999066e-18,-2.8812854444275833e-17,-4.008655682673707e-18,1.5687195913204037e-16,6.888598761616246e-17,2.287064089463164e-13,1.000257032744212e-12,4.23939792141909e-17,3.7950284520191815e-16,7.990776103313379e-17,3.6107017630667423e-17,3.456452753414525e-16,-9.586050137554682e-18,-2.4261060605238615e-16,7.185315441471393e-17,1.197297359906e-16,3.414127044125296e-17,2.4011355037909763e-16,-1.894398578240154e-17,1.5901609977671847e-16,1.0242561069748057e-16,2.9614730156521293e-16,2.038576132365207e-13,1.1024610217435977e-13,2.854239013088757e-07,2.151721699681545e-13,0.0020473743910207065,9.719021537235981e-09,1.3498297249337206e-06,6.163576262141977e-06,-1.0066355741700433e-17,3.4555807786517386e-16,8.495287731345982e-17,8.690751638654054e-17,4.4191999900684595e-16,1.331659401854117e-16,8.945093137771853e-16,-2.2292847787266903e-17,0.6936310737197763,1.5898123468600564e-15,8.288417904457613e-17,2.5682358475118843e-16,1.2470831014720316e-16,1.5146007856758332e-16,8.563471011681488e-12,1.642172234243123e-17,1.0109917952562602e-07,6.249015433995692e-13,4.071409069334274e-13,5.85278590095208e-06,0.9,0.1,0.21,0.79
0,1.098083066,894,295.4169142,587.3681793,101058.076,0.233455974,0.1,0.02626391473757558,1.5344340807313764e-05,9.073596411989811e-11,2.2480348450609092e-07,5.819063333230333e-09,0.284019478402879,8.672926003005983e-10,9.16761648208339e-10,2.0099639608175013e-17,-2.8251769000251163e-17,-9.0263810198067e-18,-4.2155305262068534e-17,-5.311519892964574e-16,3.7204810032754486e-16,9.229223098728352e-14,2.906430800659201e-13,-2.066184775310511e-16,-1.0912964040340807e-15,-2.3144977125779176e-16,-1.5604009593777243e-16,-4.974750604155211e-16,-1.1461121877580138e-17,-1.073641760528067e-15,-2.3881541656831424e-16,-3.518709342912929e-16,-3.398779272336943e-17,-4.644332083699691e-16,-8.973363671427095e-17,-3.311233052683981e-16,-2.9908005493340206e-16,3.17400242208793e-13,4.517833010808919e-12,1.0155509220515788e-09,5.7847287287358986e-05,1.7782847469958615e-12,0.0004279161923044237,7.347301386148487e-10,3.2916476796091965e-06,1.7806305365457151e-06,-5.636948068165039e-17,-3.570736354536363e-14,-1.2404155097631668e-15,-2.3487146025730423e-16,-7.601063457529044e-16,-3.579070079364355e-16,-1.972121285877374e-15,-4.3194995017948274e-17,0.6892037568915027,-1.4229133726059865e-15,-2.3107325507091414e-16,-6.687439593200879e-16,-2.948307570263922e-16,-3.4357648548622704e-16,1.1313469886151458e-12,6.067866724912609e-14,9.379306517497394e-09,1.2168354512735776e-09,3.997407198028347e-10,6.424617785859826e-06,0.9,0.1,0.21,0.79
